"model","district","node_type","type","best_guess_type","from_iwr","from_ddm","from_wem","id","name_description","data_type","time_step","sequence_id","units","start","end","input_type","input_name"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"LONG_OUT_Re","LongLIRFs           _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"LONG_RES_Re","LongResReuse        _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"LongCBT_Pln","LongCBTAcctPlan     _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"San Juan",NA,"_FLO","Gage",NA,NA,NA,NA,"LONREDCO","LONG HOLLOW AT THE MOUTH","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\sj2015\sj2015b.b43"
"South Platte",NA,"_OTH","Carrier",NA,NA,NA,NA,"Lost_C","Lost Creek          _OTH","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"Lost_Creek","Lost_Creek Aug Plan _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_OTH","Other",NA,NA,NA,NA,"LostCk_O","LostCreekOutflow    _OTH","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"LoudDL_Pln","Louden Ditch Loss Pl_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"Louden_Pln","PL Louden Spilt Plan_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"Yampa","58","_DIV","Irrigation",NA,260,826,NA,"5800895_D","Sunnyside Ditch 1 DivSys","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\ym2015\ym2015B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"LoudLV_Pln","Louden Loveland Plan_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"LoveCBTPln","_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"San Juan",NA,"_OTH","Other",NA,NA,NA,NA,"LP_Return","_OTH","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\sj2015\sj2015b.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"LSE_IrrPln","LSE Ditch Irrig Plan_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"LSE_SplPln","LSE Ditch Split Plan_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_FLO","Gage",NA,NA,NA,NA,"LTCANYCO","LITTLE THOMPSON RIVER AT","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"M2JunSplPln","MI2 Junior Split Pla_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"M2SenSplPln","MI2 Senior Split Pla_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_DIV","Carrier",NA,NA,0,NA,"Manifold","Chatfield Manifold","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_DIV","Carrier",NA,NA,0,NA,"MetPump_PL","MetroPumpsPipeline","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"MetPumpsPln","Metro Pumps Plan    _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_DIV","Carrier",NA,NA,0,NA,"Metro_Pumps","MetroPumpsHistDivns","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_DIV","Carrier",NA,NA,0,NA,"Metro_WWTP","Metro WWTP","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"MetroArv","Arvada Metro Reuse P_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"MetroAur","Aurora Metro Reuse P_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"MetroConM","Con Mutual Metro Reu_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"MetroDW","DWB Metro Reuse Plan_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"MetroGold","Golden Metro Reuse P_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"MetroTh","Thornton Metro Reuse_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"MetroWesty","Westminster Metro Re_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"MI1IrrPln","MeadowIsland1IrrigPl_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"MI1SplPln","MeadowIsland1SplitPl_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"MI2IrrPln","Mdw Isl 2 Irrig Plan_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_FLO","Gage",NA,NA,NA,NA,"MIDSTECO","MIDDLE SAINT VRAIN AT PE","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"Colorado",NA,"_DIV","Municipal",NA,NA,0,NA,"MoffatBF","Moffat_Baseflow","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\cm2015\cm2015B.b43"
"South Platte",NA,"_DIV","Carrier",NA,NA,29130,NA,"MoffatWTP","Moffat WTP","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"San Juan",NA,"_PLN","Plan",NA,NA,NA,NA,"MVIC_WR","MVIC WaterRights Pla_PLN","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\sj2015\sj2015b.b43"
"San Juan",NA,"_PLN","Plan",NA,NA,NA,NA,"MVICPlan","_PLN","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\sj2015\sj2015b.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"Ngl_LCCPln","Northglenn LCC Plan _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_DIV","Carrier",NA,NA,0,NA,"Nglenn_WWTP","Northglenn WWTP","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"NglennChPln","Nglenn Church D Plan_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"NglennLBPln","Northglenn Lupt Btm _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"NglennLBRFs","Nglenn Lupt Btm RFs _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"NglennReuse","Northglenn Reuse Pla_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"NglnBDCRFs","Nglenn Big Dry Ck RF_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"NglnFulPln","Northglenn Fulton Pl_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"Yampa","58","_DIV","Irrigation",NA,264,397,NA,"5800915_D","Upper Elk River D Co Div","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\ym2015\ym2015B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"NglnFulRFs","Northglenn Fulton RF_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"San Juan",NA,"_DIV","Municipal",NA,NA,0,NA,"NM_ALP","NM_ALP_Animas_Demand","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\sj2015\sj2015b.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"OrigXferPln","PL Orig Xfer Plan   _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"Colorado",NA,"_PLN","Plan",NA,NA,NA,NA,"Pacif_Pln","_PLN","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\cm2015\cm2015B.b43"
"South Platte",NA,"_OTH","Carrier",NA,NA,NA,NA,"Pawnee_C","Pawnee Creek        _OTH","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PCWA_Reuse","Plum Ck Wtr Auth Reu_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"Yampa","58","_DIV","Irrigation",NA,274,979,NA,"5800943_D","Woodchuck Ditch DivSys","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\ym2015\ym2015B.b43"
"South Platte",NA,"_DIV","Carrier",NA,NA,0,NA,"PCWA_WWTP","Plum Ck Wtr Auth WWTP","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PhanFRIPln1","FRICO4WayInWestyAcct_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PhanFRIPln2","Nglenn4WayInThornton_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"Yampa","58","_DIV","Irrigation",NA,284,2945,NA,"5804685_D","Stillwater Ditch DivSys","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\ym2015\ym2015B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PhanNglPln1","Nglenn4WayInWestyAcc_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PhanNglPln2","Nglenn4WayInThornton_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_RES","Reservoir",NA,NA,NA,NA,"PhantomStand","Stan4WayWaterAcctPln_RES","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PhanWesPln","Westy4WayInThorntonA_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_FLO","Gage",NA,NA,NA,NA,"PLAANTCO","SOUTH PLATTE RIVER BELOW","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_FLO","Gage",NA,NA,NA,NA,"PLABAICO","NORTH FORK SOUTH PLATTE","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_FLO","Gage",NA,NA,NA,NA,"PLACHACO","SOUTH PLATTE RIVER B_FLO","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_FLO","Gage",NA,NA,NA,NA,"PLAGRACO","NORTH FORK SOUTH PLATTE","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"Gunnison",NA,"_PLN","Plan",NA,NA,NA,NA,"PPLimitPLN","_PLN","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\gm2015\gm2015B.b43"
"Yampa","58","_DIV","Irrigation",NA,285,1987,NA,"58_ADY001","Diversion Aggregate","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\ym2015\ym2015B.b43"
"South Platte",NA,"_OTH","Other",NA,NA,NA,NA,"Prewitt_O","Prewitt Outfall     _OTH","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoClCkRFs","PSCo Fisher D RFs   _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoFishApr","_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoFishAug","_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoFishJul","_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoFishJun","_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoFishMay","_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoFishOct","_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoFishPln","PSCo Fisher Ditch Pl_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoFishSep","_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoHewsPln","Hewes Cook PSCo Pln _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoLBPln","PSCo Lupt Btm Plan  _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoLBRFs","PSCo Lupt Btm RFs   _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoLMPln","PSCo Lupt Mdws Plan _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoMI2Pln1","PSCo Mdw Isl 2 Senio_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoMI2Pln2","PSCo Mdw Isl 2 Junio_PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"Yampa","58","_DIV","Irrigation",NA,286,4471,NA,"58_ADY002","Diversion Aggregate","Total_Demand","Month",NA,"ACFT","1949-10","2013-09","StateModB","D:\Projects\CRWAS StateMod\All Models\CRWAS_II_Models\Current\ym2015\ym2015B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoMISPRFs","PSCo MI2 SPR RFs    _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
"South Platte",NA,"_PLN","Plan",NA,NA,NA,NA,"PSCoSPRFs","PSCo SPR RFs        _PLN","Total_Demand","Month",NA,"ACFT","1970-01","2012-12","StateModB","D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"
