"district","year","demand","supply","supply_dir","aug_supply","short","short_dir","aug_supply_pct_dem","short_pct_dem","short_dir_pct_dem"
"30",1996,22002,20446.4233,19956.5437,489.8796,1555.6502,2045.4563,2.227,7.07,9.297
"30",1997,20186.9998,20187.2206,20187.0001,0.220500000000129,0,0,0.001,0,0
"30",1998,21393.0001,21085.483,20753.5678,331.9152,307.6093,639.4325,1.552,1.438,2.989
"30",1999,19766,19766.0001,19766,0.000100000000202272,0,9.99999999748979e-05,0,0,0
"30",2000,22352.0002,20903.5906,20413.7109,489.8797,1448.4096,1938.2893,2.192,6.48,8.672
"30",2001,23491.9998,23492.1285,23491.9998,0.128700000000435,0,0,0.001,0,0
"30",2002,23751.9997,18001.0031,17511.1235,489.8796,5750.9968,6240.8763,2.062,24.213,26.275
"30",2003,21988.0003,19825.6456,19699.5216,126.124,2162.355,2288.4789,0.574,9.834,10.408
"30",2004,23269.0002,23107.814,23107.814,0,161.1863,161.1863,0,0.693,0.693
"30",2005,20833.0001,20833.1842,20833.0003,0.183899999999085,0,0,0.001,0,0
"30",2006,21685.0001,19934.3316,19444.4519,489.8797,1750.7791,2240.5484,2.259,8.074,10.332
"30",2007,23120.0001,23120.5258,23120,0.525800000000345,2e-04,0.000199999999949796,0.002,0,0
"30",2008,21922.9999,21828.5589,21735.4965,93.0623999999993,94.4411,187.5035,0.424,0.431,0.855
"30",2009,22847.9999,22214.67,21813.0201,401.6499,633.5801,1034.9799,1.758,2.773,4.53
"30",2010,22897.0002,22140.8187,21650.7587,490.06,756.362,1246.2416,2.14,3.303,5.443
"30",2011,24890.0001,24440.1557,24308.9599,131.1958,450.2172,581.0404,0.527,1.809,2.334
"30",2012,26268.9998,24934.3129,24420.3488,513.9641,1335.1283,1848.6512,1.957,5.083,7.037
"30",2013,830,830,830,0,0,0,0,0,0
"31",1970,987,987,987,0,0,0,0,0,0
"31",1971,17174.0001,17173.951,17173.951,0,0.0491,0.0490999999999531,0,0,0
"31",1972,17389.9999,16852.5959,16852.5959,0,537.4039,537.404,0,3.09,3.09
"31",1973,15848.0002,15848.0516,15847.9557,0.0959000000000003,0.0443,0.0444999999999709,0.001,0,0
"31",1974,15948.9997,15274.5668,15274.5668,0,674.433,674.4329,0,4.229,4.229
"31",1975,16377,16111.3474,16111.3474,0,265.6524,265.6526,0,1.622,1.622
"31",1976,15204.0001,15168.3236,15168.3236,0,35.6764,35.6765,0,0.235,0.235
"31",1977,13727,12255.5277,12199.2315,56.2962000000005,1471.5682,1527.7685,0.41,10.72,11.13
"31",1978,14594,14376.4052,14376.4052,0,217.5949,217.5948,0,1.491,1.491
"31",1979,17012.9998,17013.0943,17012.9408,0.153500000000008,0.0589,0.0589999999999691,0.001,0,0
"31",1980,14272,14271.8281,14271.8281,0,0.1719,0.171899999999823,0,0.001,0.001
"31",1981,15417.0001,15416.9297,15416.9297,0,0.0704,0.0704000000000633,0,0,0
"31",1982,14514.0001,14513.9712,14513.9712,0,0.029,0.0290999999999713,0,0,0
"31",1983,14568.9998,14568.9998,14568.9998,0,0,0,0,0,0
"31",1984,14975.0002,14975.0002,14975.0002,0,0,0,0,0,0
"31",1985,14563.9999,14563.9999,14563.9999,0,0,0,0,0,0
"31",1986,17196.0001,17195.9262,17195.9262,0,0.0739,0.0739000000000942,0,0,0
"31",1987,19134.0001,19134.0427,19133.9659,0.0767999999999915,0.0341,0.0342000000000553,0,0,0
"31",1988,17318.0002,17318.0193,17317.9617,0.0576000000000079,0.0385,0.0385000000001128,0,0,0
"31",1989,18395.9996,16961.9673,16961.8138,0.153500000000001,1434.1861,1434.1858,0.001,7.796,7.796
"31",1990,15870.0002,15132.1884,15132.1884,0,737.8119,737.8118,0,4.649,4.649
"31",1991,16624,16624,16624,0,0,0,0,0,0
"31",1992,16805.0003,16425.808,16425.808,0,379.1922,379.1923,0,2.256,2.256
"31",1993,14983.0002,14982.9466,14982.9466,0,0.0535,0.0536000000001877,0,0,0
"31",1994,14916.0004,14916.1112,14915.9385,0.172699999999992,0.0618,0.0618999999999232,0.001,0,0
"31",1995,15611.0002,15610.9777,15610.9777,0,0.0225,0.0225000000000364,0,0,0
"31",1996,13184.0001,12841.1433,12841.1433,0,342.8567,342.8568,0,2.601,2.601
"31",1997,12561.9999,12561.9999,12561.9999,0,0,0,0,0,0
"31",1998,14224.9996,13808.351,13808.351,0,416.6487,416.6486,0,2.929,2.929
"31",1999,12293.9998,12293.9998,12293.9998,0,0,0,0,0,0
"31",2000,13740,12943.7735,12943.7735,0,796.2265,796.2265,0,5.795,5.795
"31",2001,15360.9997,15360.8606,15360.8606,0,0.1392,0.139100000000099,0,0.001,0.001
"31",2002,14784.9999,11563.0554,11324.8141,238.2413,3221.983,3460.1859,1.611,21.792,23.403
"31",2003,14419.0001,13215.8485,13031.5784,184.2701,1203.2285,1387.4217,1.278,8.345,9.622
"31",2004,13806.0001,13806.0001,13806.0001,0,0,0,0,0,0
"31",2005,13846.0002,13846.0194,13846.0002,0.0192000000000121,0,0,0,0,0
"31",2006,12576.9998,12576.9681,12576.9681,0,0.0318,0.0317000000000007,0,0,0
"31",2007,13294.9997,13294.9997,13294.9997,0,0,0,0,0,0
"31",2008,13553.9999,13554.0113,13553.9729,0.0384000000000242,0.027,0.0270000000000437,0,0,0
"31",2009,13059.0001,12906.4003,12906.3619,0.0384000000000242,152.6382,152.6382,0,1.169,1.169
"31",2010,12738.9999,12738.9999,12738.9999,0,0,0,0,0,0
"31",2011,12973.9999,12973.9999,12973.9999,0,0,0,0,0,0
"31",2012,13972,11929.7381,11871.5573,58.1808000000001,2042.2619,2100.4427,0.416,14.617,15.033
"31",2013,0,0,0,0,0,0,0,0,0
"32",1970,797,797,475,322,0,0,40.402,0,0
"32",1971,19462.9999,19463.0195,15086.9995,4376.02,4e-04,0.000399999999899592,22.484,0,0
"32",1972,20382.9999,17498.9193,12588.6731,4910.2462,2884.0806,3418.3269,24.09,14.149,16.77
"32",1973,18103.0001,18103.1146,13726.9998,4376.1148,3e-04,0.000299999999924694,24.173,0,0
"32",1974,19778,19293.7994,14770.5678,4523.2316,484.259,631.4324,22.87,2.448,3.193
"32",1975,19923.9998,19923.9995,15547.9995,4376,4e-04,0.000399999999899592,21.963,0,0
"32",1976,18635,16859.9631,12003.6539,4856.3092,1775.177,2255.3461,26.06,9.526,12.103
"32",1977,19558,14640.4092,10052.6893,4587.7199,4917.5908,5129.3108,23.457,25.144,26.226
"32",1978,18007.0001,14156.5668,9326.9246,4829.6422,3850.4334,4304.0755,26.821,21.383,23.902
"32",1979,18032,16706.5415,11936.8423,4769.6992,1325.6716,1719.1578,26.451,7.352,9.534
"32",1980,18811,18810.9999,14434.9999,4376,3e-04,0.000299999999924694,23.263,0,0
"32",1981,20296.0002,19940.8073,15563.4504,4377.3569,355.2532,356.5501,21.568,1.75,1.757
"32",1982,19519.0001,19518.9998,15142.9998,4376,4e-04,0.00049999999987449,22.419,0,0
"32",1983,19168,19167.9994,14791.9994,4376,5e-04,0.000699999999824286,22.83,0,0
"32",1984,18576.9999,18576.9997,14200.9997,4376,2e-04,0.000199999999949796,23.556,0,0
"32",1985,17998,17998.2945,13621.9997,4376.2948,3e-04,0.000299999999924694,24.315,0,0
"32",1986,19240.0002,19239.9978,14863.9578,4376.04,0.0426,0.0425000000000182,22.744,0,0
"32",1987,19361.9997,19362.1595,14985.9995,4376.16,4e-04,0.000399999999899592,22.602,0,0
"32",1988,19954.0002,19954.0601,15578.0001,4376.06,2e-04,0.000199999999949796,21.931,0,0
"32",1989,24807.9998,24554.34,20178.34,4376,253.6599,253.6599,17.639,1.022,1.022
"32",1990,19057.0001,18340.1872,13879.2452,4460.942,716.953,801.7551,23.408,3.762,4.207
"32",1991,20880.9997,20820.4743,16444.2969,4376.1774,60.7028,60.7028,20.958,0.291,0.291
"32",1992,19746.0001,19746.0999,15369.9999,4376.1,2e-04,0.000199999999949796,22.162,0,0
"32",1993,19352,19352.0998,14975.9998,4376.1,4e-04,0.000299999999924694,22.613,0,0
"32",1994,19715,19715.1339,15339,4376.1339,1e-04,9.99999999748979e-05,22.197,0,0
"32",1995,19027,19027.3744,14650.9996,4376.3748,4e-04,0.000399999999899592,23.001,0,0
"32",1996,20011,20011.2293,15634.9997,4376.2296,3e-04,0.000299999999924694,21.869,0,0
"32",1997,21247,21247.0398,16870.9998,4376.04,2e-04,0.000199999999949796,20.596,0,0
"32",1998,21050.0001,21050.0764,16673.9999,4376.0765,2e-04,0.000199999999949796,20.789,0,0
"32",1999,18190.0003,18190,13814,4376,3e-04,0.000299999999924694,24.057,0,0
"32",2000,22736,22736.1345,18359.9998,4376.1347,3e-04,0.000299999999924694,19.248,0,0
"32",2001,21743.0002,21513.7391,16940.5198,4573.2193,229.3013,426.4806,21.033,1.055,1.961
"32",2002,20062.0001,10623.4811,5446.1661,5177.315,9438.519,10239.834,25.807,47.047,51.041
"32",2003,21374,15570.3933,11453.5638,4116.8295,5803.6069,5544.4363,19.261,27.153,25.94
"32",2004,22216.0001,21997.699,17435.5197,4562.1793,218.3013,404.4806,20.536,0.983,1.821
"32",2005,20134.9999,20135,15759,4376,1e-04,9.99999999748979e-05,21.733,0,0
"32",2006,21525.9998,21273.6987,16677.5194,4596.1793,252.3011,472.4804,21.352,1.172,2.195
"32",2007,19596.0001,19596.2397,15219.9997,4376.24,4e-04,0.000399999999899592,22.332,0,0
"32",2008,19250.9999,19251.0578,14874.9996,4376.0582,4e-04,0.000399999999899592,22.732,0,0
"32",2009,19338.0001,19338.3321,14961.9999,4376.3322,3e-04,0.000299999999924694,22.631,0,0
"32",2010,17925.9997,17779.6988,13289.5195,4490.1793,146.301,260.4802,25.048,0.816,1.453
"32",2011,19339,19269.9364,14856.5197,4413.4167,69.301,106.4803,22.821,0.358,0.551
"32",2012,20967.9999,17232.595,12071.8299,5160.7651,3735.5248,4520.1701,24.613,17.815,21.557
"32",2013,827,827,370,457,0,0,55.26,0,0
"33",1970,40,40,40,0,0,0,0,0,0
"33",1971,3125.9999,3126.24,3125.9999,0.240099999999984,0,0,0.008,0,0
"33",1972,3456.0001,3286.5383,3087.8222,198.7161,169.4618,368.1779,5.75,4.903,10.653
"33",1973,3019,3019.2599,3019,0.259899999999988,0,0,0.009,0,0
"33",1974,3823.9999,3530.7659,3185.4476,345.3183,293.4741,638.5523,9.03,7.675,16.699
"33",1975,3314,3314.34,3314,0.339999999999975,0,0,0.01,0,0
"33",1976,3433.0001,3337.3606,3224.2622,113.0984,96.0194,208.7379,3.294,2.797,6.08
"33",1977,3572,3321.4138,3028.1604,293.2534,250.6462,543.8396,8.21,7.017,15.225
"33",1978,3616.9999,3409.303,3164.6588,244.6442,208.0569,452.3411,6.764,5.752,12.506
"33",1979,3267,3267.2199,3267,0.219899999999939,0,0,0.007,0,0
"33",1980,3170,3170.24,3170,0.239999999999895,0,0,0.008,0,0
"33",1981,3263.0001,3263.6201,3263.0001,0.620000000000061,0,0,0.019,0,0
"33",1982,3073.0001,3073.3,3073.0001,0.29989999999998,0,0,0.01,0,0
"33",1983,3381,3381.04,3381,0.0400000000000205,0,0,0.001,0,0
"33",1984,3389,3389.24,3389,0.240000000000009,0,0,0.007,0,0
"33",1985,3404,3404.3599,3404,0.359899999999996,0,0,0.011,0,0
"33",1986,2703,2703.14,2703,0.139999999999986,0,0,0.005,0,0
"33",1987,3658,3658.38,3658,0.379999999999995,0,0,0.01,0,0
"33",1988,3816.0001,3816.3001,3816.0001,0.299999999999983,0,0,0.008,0,0
"33",1989,4650.9999,4651.32,4650.9999,0.320099999999968,0,0,0.007,0,0
"33",1990,3358.0001,3338.1007,3313.8711,24.2296,20.0993,44.129,0.722,0.599,1.314
"33",1991,3516.0001,3406.2051,3276.4459,129.7592,110.0749,239.5542,3.691,3.131,6.813
"33",1992,3596,3596.2399,3596,0.239900000000034,0,0,0.007,0,0
"33",1993,3553,3553.14,3553,0.139999999999986,0,0,0.004,0,0
"33",1994,4050.9999,4051.2798,4050.9999,0.279899999999998,0,0,0.007,0,0
"33",1995,4234.9999,4234.9999,4234.9999,0,0,0,0,0,0
"33",1996,4138,3856.4996,3525.26,331.2396,281.5404,612.74,8.005,6.804,14.808
"33",1997,3841.0001,3841.5199,3841.0001,0.519800000000032,0,0,0.014,0,0
"33",1998,4184.0001,4184.0599,4184.0001,0.0597999999999956,0,0,0.001,0,0
"33",1999,3308,3308.22,3308,0.220000000000027,0,0,0.007,0,0
"33",2000,4733.0002,4569.9345,4378.3796,191.5549,163.0853,354.6206,4.047,3.446,7.493
"33",2001,4351.0001,4351.18,4351.0001,0.179900000000089,0,0,0.004,0,0
"33",2002,4588.9999,2865.8146,2497.4323,368.3823,1723.1854,2091.5676,8.028,37.55,45.578
"33",2003,4384,3654.3533,3285.971,368.3823,729.6667,1098.029,8.403,16.644,25.046
"33",2004,3133.9999,2884.8356,2590.8165,294.0191,249.5244,543.1834,9.382,7.962,17.332
"33",2005,3749,3748.8297,3748.8297,0,0.1703,0.170299999999997,0,0.005,0.005
"33",2006,3652,3341.8789,2977.7803,364.0986,310.3411,674.2197,9.97,8.498,18.462
"33",2007,3921,3887.381,3847.959,39.4220000000001,33.8189,73.0410000000001,1.005,0.863,1.863
"33",2008,3736.0001,3642.495,3532.0761,110.4189,93.845,203.924,2.956,2.512,5.458
"33",2009,3234.0001,3050.8906,2835.1537,215.7369,183.2494,398.8464,6.671,5.666,12.333
"33",2010,3736,3730.6337,3723.3342,7.29950000000011,5.9263,12.6658,0.195,0.159,0.339
"33",2011,4002.9999,3579.757,3211.3749,368.3821,423.2429,791.625,9.203,10.573,19.776
"33",2012,5371.9999,3379.4262,3011.044,368.3822,1992.5738,2360.9559,6.857,37.092,43.949
"33",2013,0,0,0,0,0,0,0,0,0
"34",1970,387,387.0998,290.8778,96.222,0,96.1222,24.864,0,24.838
"34",1971,8690.0001,6619.296,4265.648,2353.648,2070.884,4424.3521,27.085,23.831,50.913
"34",1972,9074.0002,3219.6033,2774.126,445.4773,5854.4093,6299.8742,4.909,64.519,69.428
"34",1973,8524,8525.0925,5961.5585,2563.534,0,2562.4415,30.074,0,30.061
"34",1974,9013,3316.801,2420.4872,896.3138,5696.5944,6592.5128,9.945,63.204,73.144
"34",1975,10934.0001,10934.1273,6339.1342,4594.9931,1e-04,4594.8659,42.025,0,42.024
"34",1976,9496.9999,6421.9173,4436.7873,1985.13,3075.5793,5060.2126,20.903,32.385,53.282
"34",1977,8990.0001,1713.3001,1383.0646,330.2355,7276.6999,7606.9355,3.673,80.942,84.616
"34",1978,9357,6748.5679,4568.6821,2179.8858,2608.6418,4788.3179,23.297,27.879,51.174
"34",1979,10274.0001,9534.6347,6061.3832,3473.2515,739.5026,4212.6169,33.806,7.198,41.003
"34",1980,9916.0002,8894.0787,5681.7204,3212.3583,1022.3787,4234.2798,32.396,10.31,42.701
"34",1981,8841.0001,5085.0964,3746.0262,1339.0702,3756.1039,5094.9739,15.146,42.485,57.629
"34",1982,9048,9048.7142,6012.3142,3036.4,0,3035.6858,33.559,0,33.551
"34",1983,10073,10073.0999,7065.6387,3007.4612,1e-04,3007.3613,29.857,0,29.856
"34",1984,10085.0003,8914.4553,5006.1861,3908.2692,1170.9012,5078.8142,38.753,11.61,50.36
"34",1985,8414.9999,7900.5271,5063.3595,2837.1676,514.553,3351.6404,33.716,6.115,39.829
"34",1986,7339.9999,7340.9138,4988.7702,2352.1436,1e-04,2351.2297,32.046,0,32.033
"34",1987,9495.9999,9024.317,5256.6525,3767.6645,472.0103,4239.3474,39.676,4.971,44.644
"34",1988,8913.9999,7167.884,4263.4762,2904.4078,1746.3145,4650.5237,32.583,19.591,52.171
"34",1989,9447.9999,5425.105,3396.802,2028.303,4023.0963,6051.1979,21.468,42.581,64.047
"34",1990,7664.9999,2628.418,2579.3371,49.0809,5036.9203,5085.6628,0.64,65.713,66.349
"34",1991,8491.9998,6734.3473,3813.1773,2921.17,1758.1633,4678.8225,34.399,20.704,55.097
"34",1992,7778.9999,7374.2143,4470.6591,2903.5552,404.8855,3308.3408,37.326,5.205,42.529
"34",1993,8600,8091.583,5462.8691,2628.7139,508.8611,3137.1309,30.566,5.917,36.478
"34",1994,8550,6343.6076,3884.0492,2459.5584,2206.6957,4665.9508,28.767,25.809,54.573
"34",1995,8694,8694.5509,6246.3791,2448.1718,0,2447.6209,28.159,0,28.153
"34",1996,8035.0001,4542.1839,2965.443,1576.7409,3493.4213,5069.5571,19.623,43.478,63.093
"34",1997,8609.9999,8610.299,5973.6073,2636.6917,1e-04,2636.3926,30.624,0,30.62
"34",1998,8413,6386.2149,3578.3606,2807.8543,2027.1208,4834.6394,33.375,24.095,57.466
"34",1999,8343,8343.6952,5674.5325,2669.1627,0,2668.4675,31.993,0,31.985
"34",2000,10052,5460.6805,3650.583,1810.0975,4591.4966,6401.417,18.007,45.677,63.683
"34",2001,9539,5171.9928,3869.6885,1302.3043,4367.0697,5669.3115,13.652,45.781,59.433
"34",2002,9643,1595.5412,1408.9591,186.5821,8047.6556,8234.0409,1.935,83.456,85.389
"34",2003,10063.0001,3834.2,3207.2522,626.9478,6228.8601,6855.7479,6.23,61.899,68.128
"34",2004,9635.9998,5691.2417,4017.9339,1673.3078,3945.1678,5618.0659,17.365,40.942,58.303
"34",2005,9147,8371.3062,5247.0226,3124.2836,775.8759,3899.9774,34.156,8.482,42.637
"34",2006,8477.0001,3360.0698,2997.9223,362.1475,5117.1852,5479.0778,4.272,60.366,64.635
"34",2007,9502.9999,5776.8474,4315.6589,1461.1885,3726.2313,5187.341,15.376,39.211,54.586
"34",2008,9265,7974.4688,5097.3109,2877.1579,1290.8545,4167.6891,31.054,13.933,44.983
"34",2009,9268,4605.3753,3494.5663,1110.809,4662.7868,5773.4337,11.985,50.311,62.294
"34",2010,8463,6045.4534,3977.9458,2067.5076,2417.9086,4485.0542,24.43,28.57,52.996
"34",2011,8948,6468.4419,4510.0283,1958.4136,2480.2988,4437.9717,21.887,27.719,49.597
"34",2012,10199.9998,2953.7482,2243.4787,710.2695,7246.4697,7956.5211,6.963,71.044,78.005
"34",2013,199,0,0,0,199,199,0,100,100
"36",1974,401,350.0298,136.0298,214,50.9702,270.9702,53.367,12.711,67.574
"36",1975,30189.41192,30189.63212,30632.09872,-442.4666,0,29.3134,-1.466,0,0.097
"36",1976,29745.41192,29746.61212,30177.84152,-431.2294,0,21.5706,-1.45,0,0.073
"36",1977,30132.09195,29536.35635,27968.53375,1567.8226,597.9433,2738.5582,5.203,1.984,9.089
"36",1978,33655.67037,32933.44387,33313.15177,-379.7079,724.1312,860.519,-1.128,2.152,2.557
"36",1979,29594.41172,29182.10942,28531.36672,650.7427,414.6553,1508.045,2.199,1.401,5.096
"36",1980,32758.67067,32669.56737,33131.84307,-462.2757,91,133.8278,-1.411,0.278,0.409
"36",1981,29774.1119,29259.781,26981.5013,2278.2797,518.0234,3363.6106,7.652,1.74,11.297
"36",1982,30148.66157,29730.23407,30176.39967,-446.1656,419.6913,441.2619,-1.48,1.392,1.464
"36",1983,28046.74587,27988.57847,28461.17527,-472.5968,63.26,104.5706,-1.685,0.226,0.373
"36",1984,26162.32242,26165.02942,26669.32242,-504.293000000001,0,0,-1.928,0,0
"36",1985,30323.68845,30123.48575,30563.80445,-440.3187,201,226.884,-1.452,0.663,0.748
"36",1986,30966.79277,30969.32537,31590.65157,-621.3262,0,23.1412,-2.006,0,0.075
"36",1987,30404.09175,30248.93525,29957.00675,291.9285,157.3,1021.085,0.96,0.517,3.358
"36",1988,35430.67057,34573.58197,33899.58587,673.9961,860.5119,2081.0849,1.902,2.429,5.874
"36",1989,30827.09165,30506.82895,30028.06945,478.7595,322.6553,1392.0222,1.553,1.047,4.516
"36",1990,32854.69072,31497.19912,29299.17182,2198.0273,1359.1433,4053.5191,6.69,4.137,12.338
"36",1991,29255.00822,28961.59622,29269.48922,-307.893,294.6912,433.519,-1.052,1.007,1.482
"36",1992,30355.23722,29581.09182,29489.71822,91.3736000000001,777.6912,1324.519,0.301,2.562,4.363
"36",1993,30941.67242,30943.89002,31540.10202,-596.212,0,23.5706,-1.927,0,0.076
"36",1994,31247.76188,30428.25085,29580.06855,848.182299999999,821.05493,2281.69353,2.714,2.628,7.302
"36",1995,29450.81312,29454.94492,30042.24252,-587.2976,0,22.5706,-1.994,0,0.077
"36",1996,33741.67242,33447.04342,34085.53142,-638.488,298,343.1412,-1.892,0.883,1.017
"36",1997,30817.67222,30821.59762,31456.84442,-635.2468,0,21.8278,-2.061,0,0.071
"36",1998,32176.21717,32137.28587,32600.38937,-463.1035,41,70.8278,-1.439,0.127,0.22
"36",1999,30578.41192,30511.32302,30949.58432,-438.2613,68,91.8278,-1.433,0.222,0.3
"36",2000,31702.62047,31399.17927,31692.24487,-293.0656,306.548,492.3758,-0.924,0.967,1.553
"36",2001,31695.76188,31513.27758,32052.74518,-539.4676,185.1433,255.0169,-1.702,0.584,0.805
"36",2002,32854.76198,28865.55815,23544.84465,5320.7135,3991.45583,9956.91733,16.195,12.149,30.306
"36",2003,33883.67232,33359.91922,33724.10242,-364.1832,529.6912,835.5701,-1.075,1.563,2.466
"36",2004,29068.09165,28789.01545,28393.96285,395.0526,281.1841,1231.1288,1.359,0.967,4.235
"36",2005,31390.39147,30779.15117,30904.87267,-125.7215,613.8312,969.519,-0.401,1.955,3.089
"36",2006,32566.21737,31842.38567,32287.95587,-445.5702,725.6913,762.2619,-1.368,2.228,2.341
"36",2007,33142.62057,32427.32567,32893.35857,-466.0329,717.6914,749.262,-1.406,2.165,2.261
"36",2008,30856.69267,30650.22307,31244.97907,-594.756,210.1432,237.7138,-1.927,0.681,0.77
"36",2009,31115.26922,30995.34302,31374.59532,-379.2523,124,369.6739,-1.219,0.399,1.188
"36",2010,31624.23722,31441.23892,31015.15242,426.0865,185.14,1094.085,1.347,0.585,3.46
"36",2011,31591.28947,31595.69137,32193.71887,-598.0275,0,27.5706,-1.893,0,0.087
"36",2012,31094.68865,30381.23805,26999.44295,3381.7951,716.9633,4672.2457,10.876,2.306,15.026
"36",2013,28590.1118,28333.9688,28847.7116,-513.7428,256.1432,294.4004,-1.797,0.896,1.03
"37",1974,666,667.12,664.4925,2.62750000000005,0,1.5075,0.395,0,0.226
"37",1975,30120.07959,30122.81399,30120.07929,2.73469999999986,0.00049999999987449,0.00049999999987449,0.009,0,0
"37",1976,30649.11579,30653.14699,30649.11549,4.03149999999982,0.00049999999987449,0.00049999999987449,0.013,0,0
"37",1977,29235.11549,29236.77179,28525.37969,711.3921,0.000399999999899592,709.7359,2.433,0,2.428
"37",1978,32064.75559,32068.23369,32064.75589,3.47779999999986,9.99999999748979e-05,9.99999999748979e-05,0.011,0,0
"37",1979,34147.8698,34151.5223,33022.0637,1129.4586,0.0242999999999256,1125.8063,3.308,0,3.297
"37",1980,33479.4532,33484.3716,33479.4528,4.91879999999986,0.00049999999987449,0.00049999999987449,0.015,0,0
"37",1981,27676.8128,27678.8047,26574.0499,1104.7548,0.0216999999998961,1102.7629,3.992,0,3.984
"37",1982,29380.11569,29383.13239,29380.11539,3.01699999999994,0.000299999999924694,0.000299999999924694,0.01,0,0
"37",1983,32288.53259,32290.28619,32288.53239,1.75380000000027,0.000399999999899592,0.000399999999899592,0.005,0,0
"37",1984,27691.07899,27694.89969,27691.07879,3.82090000000011,0.000199999999949796,0.000199999999949796,0.014,0,0
"37",1985,32530.0932,32532.9649,32530.0936,2.87129999999982,0,0,0.009,0,0
"37",1986,30969.75559,30973.12629,30969.75579,3.37050000000003,0,0,0.011,0,0
"37",1987,31712.11559,31716.26789,30481.64649,1234.6214,0.000199999999949796,1230.4691,3.893,0,3.88
"37",1988,28667.07929,28669.31369,28205.38309,463.9306,0.000599999999849388,461.6963,1.618,0,1.611
"37",1989,28909.7767,28912.768,27878.03,1034.738,0.00049999999987449,1031.7467,3.579,0,3.569
"37",1990,28667.8124,28670.1493,26492.7718,2177.3775,0,2175.0407,7.595,0,7.587
"37",1991,31220.07939,31223.64089,31214.07879,9.56210000000004,0.000699999999824285,6.00069999999982,0.031,0,0.019
"37",1992,27065.07949,27068.02519,26806.66499,261.3602,0.0169999999999391,258.4145,0.966,0,0.955
"37",1993,33398.75539,33403.78669,33398.75539,5.03129999999987,0.000199999999949796,0.000199999999949796,0.015,0,0
"37",1994,31818.11569,31821.83419,30712.11889,1109.7153,0.076699999999903,1105.9971,3.488,0,3.476
"37",1995,32387.0932,32389.7381,32387.0934,2.64469999999989,9.99999999748979e-05,9.99999999748979e-05,0.008,0,0
"37",1996,31067.11519,31071.66879,31067.11529,4.55350000000016,0.000199999999949796,0.000199999999949796,0.015,0,0
"37",1997,33543.75569,33547.73579,33543.75539,3.98040000000009,0.000399999999899592,0.000399999999899592,0.012,0,0
"37",1998,31490.07929,31494.90449,31401.52729,93.3772000000002,0.0179999999999723,88.5522,0.297,0,0.281
"37",1999,30667.11559,30670.89379,30667.11549,3.77829999999994,0.000299999999924694,0.000299999999924694,0.012,0,0
"37",2000,31959.11559,31964.32329,31955.11549,9.20779999999979,0.000199999999949796,4.00019999999995,0.029,0,0.013
"37",2001,28544.07949,28546.32759,28544.07919,2.24839999999995,0.000299999999924694,0.000299999999924694,0.008,0,0
"37",2002,28316.07879,27089.9059,24794.303,2295.6029,1228.30239,3521.77589,8.107,4.338,12.437
"37",2003,32184.4531,32189.2476,32177.4533,11.7943,0.000199999999949796,7.00019999999995,0.037,0,0.022
"37",2004,27287.07939,27288.97889,26441.89229,847.0866,0.029899999999941,845.1871,3.104,0,3.097
"37",2005,31750.11539,31754.96299,31678.50479,76.4581999999992,0.0764999999999531,71.6107,0.241,0,0.226
"37",2006,32437.11569,32442.77729,32437.11579,5.66149999999999,0.000199999999949796,0.000199999999949796,0.017,0,0
"37",2007,32550.11549,32553.23019,32550.11589,3.11429999999996,9.99999999748979e-05,9.99999999748979e-05,0.01,0,0
"37",2008,33024.75549,33027.77169,33024.75559,3.01609999999999,9.99999999748979e-05,9.99999999748979e-05,0.009,0,0
"37",2009,27568.11549,27572.63049,27568.07699,4.55350000000016,0.0387999999999238,0.0387999999999238,0.017,0,0
"37",2010,28062.11559,28065.71279,27166.83649,898.8763,0.000199999999949796,895.2794,3.203,0,3.19
"37",2011,30116.41828,30119.34478,30116.41818,2.92659999999987,0.000299999999924694,0.000299999999924694,0.01,0,0
"37",2012,26248.07919,26250.70989,24916.58849,1334.1214,9.99999999748979e-05,1331.4908,5.083,0,5.073
"37",2013,25019.07939,25020.08319,25019.07919,1.00400000000013,0.000199999999949796,0.000199999999949796,0.004,0,0
"38",1974,0,0,0,0,107.7951,361.7969,0,0,0
"38",1975,135883.28017,133996.00017,133345.84947,650.150700000002,1413.2081,465.6392,0.478,1.04,0.343
"38",1976,109684.93243,107052.65503,106329.79803,722.857,2579.3105,2549.3384,0.659,2.352,2.324
"38",1977,38320.6971,35362.9954,34871.6743,491.321100000001,8874.1864,14160.98095,1.282,23.158,36.954
"38",1978,145919.47702,141515.94092,140058.64602,1457.2949,1804.6221,-1373.2149,0.999,1.237,-0.941
"38",1979,156131.76583,150803.47973,149878.51893,924.960800000001,3002.22,2211.4918,0.592,1.923,1.416
"38",1980,116321.24984,114162.63094,113719.30064,443.330300000001,1366.6146,-2522.7633,0.381,1.175,-2.169
"38",1981,33172.9375,32693.0746,32572.1119,120.9627,3835.8313,8863.21855,0.365,11.563,26.718
"38",1982,114974.87222,113635.97652,113257.32792,378.648600000008,-16.0829,562.0621,0.329,-0.014,0.489
"38",1983,147692.41502,146224.74782,145766.06202,458.685800000007,-498.0747,-1974.5311,0.311,-0.337,-1.337
"38",1984,143243.41568,142586.64948,142153.31108,433.338400000015,-16.4535000000001,-2199.1459,0.303,-0.011,-1.535
