Date,4303633_initial_storage,4303633-1_initial_storage,4304313_initial_storage,4304313-1_initial_storage,4304433_initial_storage,4304433-1_initial_storage,43_ARW001_initial_storage,43_ARW001-1_initial_storage,43_ARW002_initial_storage,43_ARW002-1_initial_storage,43_ASW001_initial_storage,43_ASW001-1_initial_storage,43_ASW002_initial_storage,43_ASW002-1_initial_storage,4303633_total_supply,4303633-1_total_supply,4304313_total_supply,4304313-1_total_supply,4304433_total_supply,4304433-1_total_supply,43_ARW001_total_supply,43_ARW001-1_total_supply,43_ARW002_total_supply,43_ARW002-1_total_supply,43_ASW001_total_supply,43_ASW001-1_total_supply,43_ASW002_total_supply,43_ASW002-1_total_supply,4303633_total_release,4303633-1_total_release,4304313_total_release,4304313-1_total_release,4304433_total_release,4304433-1_total_release,43_ARW001_total_release,43_ARW001-1_total_release,43_ARW002_total_release,43_ARW002-1_total_release,43_ASW001_total_release,43_ASW001-1_total_release,43_ASW002_total_release,43_ASW002-1_total_release,4303633_evap,4303633-1_evap,4304313_evap,4304313-1_evap,4304433_evap,4304433-1_evap,43_ARW001_evap,43_ARW001-1_evap,43_ARW002_evap,43_ARW002-1_evap,43_ASW001_evap,43_ASW001-1_evap,43_ASW002_evap,43_ASW002-1_evap,4303633_seep_spill,4303633-1_seep_spill,4304313_seep_spill,4304313-1_seep_spill,4304433_seep_spill,4304433-1_seep_spill,43_ARW001_seep_spill,43_ARW001-1_seep_spill,43_ARW002_seep_spill,43_ARW002-1_seep_spill,43_ASW001_seep_spill,43_ASW001-1_seep_spill,43_ASW002_seep_spill,43_ASW002-1_seep_spill,4303633_sim_eom,4303633-1_sim_eom,4304313_sim_eom,4304313-1_sim_eom,4304433_sim_eom,4304433-1_sim_eom,43_ARW001_sim_eom,43_ARW001-1_sim_eom,43_ARW002_sim_eom,43_ARW002-1_sim_eom,43_ASW001_sim_eom,43_ASW001-1_sim_eom,43_ASW002_sim_eom,43_ASW002-1_sim_eom,4303633_river_inflow,4303633-1_river_inflow,4304313_river_inflow,4304313-1_river_inflow,4304433_river_inflow,4304433-1_river_inflow,43_ARW001_river_inflow,43_ARW001-1_river_inflow,43_ARW002_river_inflow,43_ARW002-1_river_inflow,43_ASW001_river_inflow,43_ASW001-1_river_inflow,43_ASW002_river_inflow,43_ASW002-1_river_inflow,4303633_river_well,4303633-1_river_well,4304313_river_well,4304313-1_river_well,4304433_river_well,4304433-1_river_well,43_ARW001_river_well,43_ARW001-1_river_well,43_ARW002_river_well,43_ARW002-1_river_well,43_ASW001_river_well,43_ASW001-1_river_well,43_ASW002_river_well,43_ASW002-1_river_well,4303633_river_outflow,4303633-1_river_outflow,4304313_river_outflow,4304313-1_river_outflow,4304433_river_outflow,4304433-1_river_outflow,43_ARW001_river_outflow,43_ARW001-1_river_outflow,43_ARW002_river_outflow,43_ARW002-1_river_outflow,43_ASW001_river_outflow,43_ASW001-1_river_outflow,43_ASW002_river_outflow,43_ASW002-1_river_outflow
1994-08,7332.8418,7332.8418,0.0000,0.0000,13560.6650,13560.6650,2081.2258,2081.2258,2081.2258,2081.2258,2244.0005,2244.0005,2244.0005,2244.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.7744,35.7744,35.7744,35.7744,93.9993,93.9993,93.9993,93.9993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.9183,71.9183,0.0000,0.0000,156.7340,156.7340,23.5592,23.5592,23.5592,23.5592,61.9088,61.9088,61.9088,61.9088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7260.9238,7260.9238,0.0000,0.0000,13403.9307,13403.9307,2093.4407,2093.4407,2093.4407,2093.4407,2276.0911,2276.0911,2276.0911,2276.0911,648.0001,648.0001,9584.7188,9584.7188,11435.2158,11435.2158,11186.3594,11186.3594,9570.1602,9570.1602,11280.3584,11280.3584,9664.1592,9664.1592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,648.0001,648.0001,9584.7197,9584.7197,11435.2119,11435.2119,11150.5840,11150.5840,9534.3857,9534.3857,11186.3594,11186.3594,9570.1602,9570.1602
1994-09,7260.9233,7260.9233,0.0000,0.0000,13403.9307,13403.9307,2093.4407,2093.4407,2093.4407,2093.4407,2276.0908,2276.0908,2276.0908,2276.0908,0.0000,0.0000,0.0000,0.0000,396.0693,396.0693,23.5593,23.5593,23.5593,23.5593,61.9089,61.9089,61.9089,61.9089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.5221,63.5221,0.0000,0.0000,139.5885,139.5885,21.0025,21.0025,21.0025,21.0025,55.4155,55.4155,55.4155,55.4155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7197.4014,7197.4014,0.0000,0.0000,13660.4102,13660.4102,2095.9976,2095.9976,2095.9976,2095.9976,2282.5842,2282.5842,2282.5842,2282.5842,428.0000,428.0000,15439.6621,15439.6621,17449.7578,17449.7578,16843.4355,16843.4355,15326.1641,15326.1641,16905.3457,16905.3457,15388.0752,15388.0752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,428.0000,428.0000,15439.6641,15439.6641,17053.6895,17053.6895,16819.8770,16819.8770,15302.6035,15302.6035,16843.4355,16843.4355,15326.1641,15326.1641
1994-10,7197.4014,7197.4019,0.0000,0.0000,13660.4111,13660.4111,2095.9976,2095.9976,2095.9976,2095.9976,2282.5842,2282.5842,2282.5842,2282.5842,0.0000,0.0000,0.0000,0.0000,139.5889,139.5889,21.0024,21.0024,21.0024,21.0024,55.4155,55.4155,55.4155,55.4155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.2139,34.2139,0.0000,0.0000,76.0634,76.0635,11.3833,11.3833,11.3833,11.3833,30.0590,30.0590,30.0590,30.0590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7163.1875,7163.1875,0.0000,0.0000,13723.9365,13723.9365,2105.6169,2105.6169,2105.6169,2105.6169,2307.9414,2307.9414,2307.9414,2307.9414,623.0000,623.0000,22930.1191,22930.1191,25426.7637,25426.7637,25317.3848,25317.3848,21722.9922,21722.9922,25372.8027,25372.8027,21778.4102,21778.4102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,623.0000,623.0000,22930.1191,22930.1191,25287.1738,25287.1738,25296.3848,25296.3848,21701.9922,21701.9922,25317.3848,25317.3848,21722.9922,21722.9922
1994-11,7163.1875,7163.1870,0.0000,0.0000,13723.9365,13723.9365,2105.6167,2105.6165,2105.6167,2105.6165,2307.9412,2307.9412,2307.9412,2307.9412,0.0000,0.0000,0.0000,0.0000,76.0635,76.0635,11.3833,11.3833,11.3833,11.3833,30.0588,30.0588,30.0588,30.0588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4952,10.4952,0.0000,0.0000,23.4387,23.4387,3.5105,3.5105,3.5105,3.5105,9.2997,9.2997,9.2997,9.2997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7152.6924,7152.6924,0.0000,0.0000,13776.5615,13776.5615,2113.4893,2113.4893,2113.4893,2113.4893,2328.7004,2328.7004,2328.7004,2328.7004,94.0000,94.0000,17623.9609,17623.9609,20994.4141,20994.4141,21423.2969,21423.2969,16797.8008,16797.8008,21453.3574,21453.3574,16827.8613,16827.8613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.0000,94.0000,17623.9609,17623.9609,20918.3496,20918.3496,21411.9141,21411.9141,16786.4180,16786.4180,21423.2969,21423.2969,16797.8008,16797.8008
1994-12,7152.6924,7152.6929,0.0000,0.0000,13776.5615,13776.5615,2113.4895,2113.4897,2113.4895,2113.4897,2328.7004,2328.7004,2328.7004,2328.7004,0.0000,0.0000,0.0000,0.0000,23.4385,23.4385,3.5105,3.5105,3.5105,3.5105,9.2996,9.2996,9.2996,9.2996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.1067,-13.1067,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-11.6765,-11.6765,-11.6765,-11.6765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7165.7988,7165.7988,0.0000,0.0000,13800.0010,13800.0010,2117.0000,2117.0000,2117.0000,2117.0000,2349.6768,2349.6768,2349.6768,2349.6768,0.0000,0.0000,17544.9238,17544.9238,18630.9473,18630.9473,19462.2793,19462.2793,16398.6309,16398.6309,19471.5801,19471.5801,16407.9297,16407.9297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17544.9238,17544.9238,18607.5039,18607.5039,19458.7676,19458.7676,16395.1191,16395.1191,19462.2793,19462.2793,16398.6309,16398.6309
1995-01,7165.7988,7165.7988,0.0000,0.0000,13800.0000,13800.0010,2117.0000,2117.0000,2117.0000,2117.0000,2349.6768,2349.6768,2349.6768,2349.6768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.7465,-15.7465,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-14.1099,-14.1099,-14.1099,-14.1099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7181.5459,7181.5459,0.0000,0.0000,13800.0010,13800.0010,2117.0000,2117.0000,2117.0000,2117.0000,2363.7864,2363.7864,2363.7864,2363.7864,0.0000,0.0000,17349.7617,17349.7617,17405.4434,17405.4434,18207.6191,18207.6191,16028.9111,16028.9111,18207.6191,18207.6191,16028.9111,16028.9111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17349.7617,17349.7617,17405.4375,17405.4375,18207.6191,18207.6191,16028.9111,16028.9111,18207.6191,18207.6191,16028.9111,16028.9111
1995-02,7181.5454,7181.5444,0.0000,0.0000,13800.0000,13800.0000,2117.0000,2117.0000,2117.0000,2117.0000,2363.7864,2363.7864,2363.7864,2363.7864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2562,5.2562,0.0000,0.0000,11.7400,11.7400,1.7600,1.7600,1.7600,1.7600,4.7315,4.7315,4.7315,4.7315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7176.2896,7176.2896,0.0000,0.0000,13788.2598,13788.2598,2115.2397,2115.2397,2115.2397,2115.2397,2359.0549,2359.0549,2359.0549,2359.0549,170.0000,170.0000,17797.3301,17797.3301,17486.5332,17486.5332,18369.0703,18369.0703,16336.6006,16336.6006,18369.0703,18369.0703,16336.6006,16336.6006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.0000,170.0000,17797.3301,17797.3301,17486.5332,17486.5332,18369.0703,18369.0703,16336.6006,16336.6006,18369.0703,18369.0703,16336.6006,16336.6006
1995-03,7176.2891,7176.2891,0.0000,0.0000,13788.2598,13788.2607,2115.2397,2115.2400,2115.2397,2115.2400,2359.0549,2359.0549,2359.0549,2359.0549,0.0000,0.0000,0.0000,0.0000,11.7402,11.7402,1.7600,1.7600,1.7600,1.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.6419,23.6419,0.0000,0.0000,52.8156,52.8156,7.9167,7.9167,7.9167,7.9167,21.2493,21.2493,21.2493,21.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7152.6475,7152.6475,0.0000,0.0000,13747.1846,13747.1846,2109.0833,2109.0833,2109.0833,2109.0833,2337.8057,2337.8057,2337.8057,2337.8057,373.0000,373.0000,20023.0742,20023.0742,20315.1367,20315.1367,21083.0527,21083.0527,18797.2324,18797.2324,21083.0527,21083.0527,18797.2324,18797.2324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,373.0000,373.0000,20023.0742,20023.0742,20303.3945,20303.3945,21081.2930,21081.2930,18795.4746,18795.4746,21083.0527,21083.0527,18797.2324,18797.2324
1995-04,7152.6470,7152.6470,0.0000,0.0000,13747.1855,13747.1846,2109.0833,2109.0833,2109.0833,2109.0833,2337.8054,2337.8054,2337.8054,2337.8054,0.0000,0.0000,0.0000,0.0000,52.8154,52.8154,7.9167,7.9167,7.9167,7.9167,0.1943,0.1943,0.1943,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.9412,41.9412,0.0000,0.0000,93.8052,93.8052,14.0537,14.0537,14.0537,14.0537,37.4378,37.4378,37.4378,37.4378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7110.7056,7110.7056,0.0000,0.0000,13706.1943,13706.1943,2102.9463,2102.9463,2102.9463,2102.9463,2300.5623,2300.5623,2300.5623,2300.5623,639.0000,639.0000,24823.0234,24823.0234,24864.1934,24864.1934,25973.8320,25973.8320,23532.9238,23532.9238,25974.0273,25974.0273,23533.1172,23533.1172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,639.0000,639.0000,24823.0234,24823.0234,24811.3789,24811.3789,25965.9160,25965.9160,23525.0059,23525.0059,25973.8320,25973.8320,23532.9238,23532.9238
1995-05,7110.7056,7110.7056,0.0000,0.0000,13706.1943,13706.1943,2102.9465,2102.9465,2102.9465,2102.9465,2300.5623,2300.5623,2300.5623,2300.5623,547.2944,547.2944,0.0000,0.0000,93.8057,93.8057,14.0537,14.0537,14.0537,14.0537,37.4377,37.4377,37.4377,37.4377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.2612,80.2612,0.0000,0.0000,175.7177,175.7177,26.3124,26.3124,26.3124,26.3124,69.6367,69.6367,69.6367,69.6367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7577.7388,7577.7388,0.0000,0.0000,13624.2822,13624.2822,2090.6877,2090.6877,2090.6877,2090.6877,2268.3633,2268.3633,2268.3633,2268.3633,3858.0000,3858.0000,86132.3516,86132.3516,88748.0313,88748.0313,90458.6641,90458.6641,79203.7266,79203.7266,90496.1094,90496.1094,79241.1641,79241.1641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3310.7056,3310.7056,86132.3516,86132.3516,88654.2266,88654.2266,90444.6094,90444.6094,79189.6719,79189.6719,90458.6641,90458.6641,79203.7266,79203.7266
1995-06,7577.7388,7577.7388,0.0000,0.0000,13624.2832,13624.2822,2090.6877,2090.6877,2090.6877,2090.6877,2268.3633,2268.3633,2268.3633,2268.3633,80.2612,80.2612,0.0000,0.0000,175.7178,175.7178,26.3123,26.3123,26.3123,26.3123,69.6367,69.6367,69.6367,69.6367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.9536,111.9536,0.0000,0.0000,239.6911,239.6911,35.8558,35.8558,35.8558,35.8558,94.5095,94.5095,94.5095,94.5095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7546.0464,7546.0464,0.0000,0.0000,13560.3086,13560.3086,2081.1443,2081.1443,2081.1443,2081.1443,2243.4905,2243.4905,2243.4905,2243.4905,12774.0000,12774.0000,190798.9219,190798.9219,194831.2969,194831.2969,201524.9063,201524.9063,184125.3438,184125.3438,201594.5469,201594.5469,184194.9688,184194.9688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12693.7393,12693.7393,190798.9219,190798.9219,194655.5938,194655.5938,201498.5938,201498.5938,184099.0469,184099.0469,201524.9063,201524.9063,184125.3438,184125.3438
1995-07,7546.0464,7546.0464,0.0000,0.0000,13560.3076,13560.3086,2081.1443,2081.1443,2081.1443,2081.1443,2243.4905,2243.4905,2243.4905,2243.4905,111.9536,111.9536,0.0000,0.0000,239.6914,239.6914,35.8557,35.8557,35.8557,35.8557,94.5095,94.5095,94.5095,94.5095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.8010,111.8010,0.0000,0.0000,239.3348,239.3348,35.7745,35.7745,35.7745,35.7745,93.9992,93.9992,93.9992,93.9992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7546.1992,7546.1992,0.0000,0.0000,13560.6650,13560.6650,2081.2258,2081.2258,2081.2258,2081.2258,2244.0005,2244.0005,2244.0005,2244.0005,5329.0000,5329.0000,134358.0625,134358.0625,136837.4844,136837.4844,139147.0781,139147.0781,131246.0000,131246.0000,139241.5938,139241.5938,131340.5156,131340.5156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5217.0459,5217.0459,134358.0625,134358.0625,136597.7813,136597.7813,139111.2344,139111.2344,131210.1406,131210.1406,139147.0781,139147.0781,131246.0000,131246.0000
1995-08,7546.1987,7546.1992,0.0000,0.0000,13560.6650,13560.6650,2081.2258,2081.2258,2081.2258,2081.2258,2244.0005,2244.0005,2244.0005,2244.0005,0.0000,0.0000,0.0000,0.0000,239.3350,239.3350,35.7744,35.7744,35.7744,35.7744,93.9993,93.9993,93.9993,93.9993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.2711,73.2711,0.0000,0.0000,157.6120,157.6120,23.5592,23.5592,23.5592,23.5592,61.9088,61.9088,61.9088,61.9088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7472.9277,7472.9277,0.0000,0.0000,13642.3877,13642.3877,2093.4407,2093.4407,2093.4407,2093.4407,2276.0911,2276.0911,2276.0911,2276.0911,1566.0001,1566.0001,32965.1172,32965.1172,32729.8770,32729.8770,32820.6875,32820.6875,31883.4238,31883.4238,32914.6875,32914.6875,31977.4199,31977.4199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1566.0001,1566.0001,32965.1172,32965.1172,32490.5508,32490.5508,32784.9141,32784.9141,31847.6484,31847.6484,32820.6875,32820.6875,31883.4238,31883.4238
1995-09,7472.9277,7472.9277,0.0000,0.0000,13642.3877,13642.3877,2093.4407,2093.4407,2093.4407,2093.4407,2276.0908,2276.0908,2276.0908,2276.0908,0.0000,0.0000,0.0000,0.0000,157.6123,157.6123,23.5593,23.5593,23.5593,23.5593,61.9089,61.9089,61.9089,61.9089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.7169,64.7169,0.0000,0.0000,140.3660,140.3660,21.0025,21.0025,21.0025,21.0025,55.4155,55.4155,55.4155,55.4155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7408.2109,7408.2109,0.0000,0.0000,13659.6328,13659.6328,2095.9976,2095.9976,2095.9976,2095.9976,2282.5842,2282.5842,2282.5842,2282.5842,1669.0000,1669.0000,30112.7422,30112.7422,29942.0977,29942.0977,29765.9219,29765.9219,28789.9648,28789.9648,29827.8281,29827.8281,28851.8750,28851.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1669.0000,1669.0000,30112.7461,30112.7461,29784.4844,29784.4844,29742.3594,29742.3594,28766.4043,28766.4043,29765.9219,29765.9219,28789.9648,28789.9648
1995-10,7408.2109,7408.2109,0.0000,0.0000,13659.6328,13659.6338,2095.9976,2095.9976,2095.9976,2095.9976,2282.5842,2282.5842,2282.5842,2282.5842,0.0000,0.0000,0.0000,0.0000,140.3662,140.3662,21.0024,21.0024,21.0024,21.0024,55.4155,55.4155,55.4155,55.4155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.8574,34.8574,0.0000,0.0000,76.0621,76.0621,11.3833,11.3833,11.3833,11.3833,30.0590,30.0590,30.0590,30.0590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7373.3535,7373.3535,0.0000,0.0000,13723.9375,13723.9375,2105.6169,2105.6169,2105.6169,2105.6169,2307.9414,2307.9414,2307.9414,2307.9414,1916.0000,1916.0000,37903.7031,37903.7031,37958.4023,37958.4023,37985.0195,37985.0195,35699.3594,35699.3594,38040.4375,38040.4375,35754.7813,35754.7813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1916.0000,1916.0000,37903.7031,37903.7031,37818.0391,37818.0391,37964.0195,37964.0195,35678.3633,35678.3633,37985.0195,37985.0195,35699.3594,35699.3594
1995-11,7373.3535,7373.3535,0.0000,0.0000,13723.9375,13723.9375,2105.6167,2105.6165,2105.6167,2105.6165,2307.9412,2307.9412,2307.9412,2307.9412,0.0000,0.0000,0.0000,0.0000,76.0625,76.0625,11.3833,11.3833,11.3833,11.3833,30.0588,30.0588,30.0588,30.0588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6926,10.6926,0.0000,0.0000,23.4387,23.4387,3.5105,3.5105,3.5105,3.5105,9.2997,9.2997,9.2997,9.2997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7362.6606,7362.6606,0.0000,0.0000,13776.5615,13776.5615,2113.4893,2113.4893,2113.4893,2113.4893,2328.7004,2328.7004,2328.7004,2328.7004,915.0000,915.0000,28565.8086,28565.8086,28276.6914,28276.6914,28640.2305,28640.2305,27080.8984,27080.8984,28670.2891,28670.2891,27110.9590,27110.9590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,915.0000,915.0000,28565.8086,28565.8086,28200.6289,28200.6289,28628.8457,28628.8457,27069.5137,27069.5137,28640.2305,28640.2305,27080.8984,27080.8984
1995-12,7362.6606,7362.6611,0.0000,0.0000,13776.5615,13776.5615,2113.4895,2113.4897,2113.4895,2113.4897,2328.7004,2328.7004,2328.7004,2328.7004,0.0000,0.0000,0.0000,0.0000,23.4385,23.4385,3.5105,3.5105,3.5105,3.5105,9.2996,9.2996,9.2996,9.2996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.3532,-13.3532,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-11.6765,-11.6765,-11.6765,-11.6765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7376.0146,7376.0146,0.0000,0.0000,13800.0010,13800.0010,2117.0000,2117.0000,2117.0000,2117.0000,2349.6768,2349.6768,2349.6768,2349.6768,989.0001,989.0001,24556.3848,24556.3848,25630.4707,25630.4707,25975.4766,25975.4766,22824.2734,22824.2734,25984.7754,25984.7754,22833.5762,22833.5762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,989.0001,989.0001,24556.3848,24556.3848,25607.0313,25607.0313,25971.9668,25971.9668,22820.7637,22820.7637,25975.4766,25975.4766,22824.2734,22824.2734
1996-01,7376.0142,7376.0146,0.0000,0.0000,13800.0000,13800.0010,2117.0000,2117.0000,2117.0000,2117.0000,2349.6768,2349.6768,2349.6768,2349.6768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.0427,-16.0427,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-14.1099,-14.1099,-14.1099,-14.1099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7392.0566,7392.0566,0.0000,0.0000,13800.0010,13800.0010,2117.0000,2117.0000,2117.0000,2117.0000,2363.7864,2363.7864,2363.7864,2363.7864,630.0000,630.0000,24268.2129,24268.2129,26950.8164,26950.8164,26920.9922,26920.9922,23047.3809,23047.3809,26920.9922,26920.9922,23047.3809,23047.3809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,630.0000,630.0000,24268.2129,24268.2129,26950.8164,26950.8164,26920.9922,26920.9922,23047.3809,23047.3809,26920.9922,26920.9922,23047.3809,23047.3809
