"district","year","prcp","tavg","tmax","tmin","pdsi","aet","pet","soilm","swe","spi1","spi3","spi6","spi9","spi12","eddi1","eddi3","eddi6","eddi9","eddi12"
10,"2001",29.4249709639954,12.1808333333333,20.8825,3.47916666666667,0.189006968641114,27.9761904761905,96.4214285714285,1.21835075493612,578.3,-0.039025876273496,0.0640635030673801,0.117812398550726,-0.0935101610460222,-0.248664610782134,-0.517687376807718,-0.537940906397268,-0.447610792576098,-0.282847554952491,-0.0307502378435692
10,"2002",18.2526713124274,12.48875,21.6825,3.295,-2.72840011614402,17.4098432055749,103.11643437863,0.743350754936121,502.8,-0.677336187754786,-1.64498357919525,-2.18295661204014,-1.99695336327664,-1.62295787562277,0.627141557341698,0.703277879339807,0.617568934811097,0.543573204062734,0.387435635661377
10,"2003",25.0867015098722,12.94,21.8608333333333,4.01916666666667,-3.01441927990708,23.838850174216,106.480836236934,1.13844367015099,742.9,-0.347834576846803,-0.298663279253794,-0.480562922122493,-1.10575617085515,-1.80111350849257,-0.10679050169739,-0.0437503616307296,0.180194407409312,0.508704260283825,0.714582474646614
10,"2004",34.8205574912892,12.3845833333333,21.0783333333333,3.69083333333333,-1.10044134727062,33.1284552845529,100.951771196283,0.956620209059234,618.6,0.188723233689853,0.0917783069802972,-0.217097095114463,-0.437377276460361,-0.609859256114155,0.212698087972753,0.289748839011379,0.475049312938662,0.427438729826142,0.444476940760425
10,"2005",29.4216318234611,12.7475,21.3875,4.1075,0.0581416957026708,27.9686701509872,104.057578397213,1.12331591173055,817.9,0.151379889654032,0.0155211832590122,0.113887246342637,0.305591568178732,0.545114459771328,0.258923337447878,0.0988055978919945,-0.151977565650846,-0.126126638376245,-0.0680990879442179
10,"2006",35.2317653890825,12.9904166666667,22.1441666666667,3.83666666666667,-1.05923344947735,33.515737514518,107.764808362369,0.592334494773519,471.6,0.0307417034142144,0.0653249885681681,-0.203750336728363,-0.335864203794366,-0.407966154912122,0.44935190502335,0.864009176107014,1.15546493641302,1.08231924693374,0.973641686579761
10,"2007",32.5543554006969,12.63625,21.3975,3.875,3.18119337979094,30.8669570267131,103.246631823461,1.56469221835076,1055.7,0.287560533484072,0.665593892002891,1.1142770469223,1.26305198385116,1.31941315048792,-0.409367987922593,-0.70182186832615,-0.789238979711252,-0.525093386862792,-0.188174324584942
10,"2008",26.8853368176539,12.0166666666667,21.0325,3.00083333333333,0.0532171893147504,25.5632113821138,104.078803716609,1.48220092915215,853,-0.15711687504887,-0.358482721743799,-0.693987246795678,-0.604773697613776,-0.39253007833661,0.0641119145587381,0.361702263939614,0.399073338537824,0.169902813493037,-0.00867899960162593
10,"2009",34.3695702671312,12.3283333333333,21.2933333333333,3.36333333333333,-0.0316056910569114,32.6814459930314,103.862601626016,1.31207897793264,673.2,0.192425464121352,0.172972016194061,0.350384943052512,0.0926288836216286,-0.198469049489163,0.528154094575666,0.682630583936093,0.720966332537285,0.864966009761773,0.751831186022245
10,"2010",30.8290940766551,12.3491666666667,21.2808333333333,3.4175,1.62837979094077,29.2724157955866,104.010104529617,1.97961672473868,1108.7,0.106168972203029,0.502898343996219,0.599734155547267,0.73172786878793,0.796659906156673,0.188158345719178,0.238073899319359,0.207678177047009,0.237047573368923,0.378218050388729
10,"2011",26.0015969802555,12.755,22.1383333333333,3.37166666666667,-1.88917828106852,24.7626887340302,106.257200929152,1.19001161440186,608.8,-0.221551328393176,-0.731011518956268,-0.918249732759479,-0.873459121275386,-0.742218141048483,1.24292562449095,1.68650110810995,1.87901051196398,1.78322252981803,1.73272742564772
10,"2012",17.8150987224158,13.55375,23.0883333333333,4.01916666666667,-3.06244192799071,16.976887340302,116.503077816492,0.825900116144019,652.7,-0.761967044414439,-1.09484807410584,-1.31803379984447,-1.39335074465223,-1.3551540521332,1.07846687383511,1.42085071200249,1.59734463005089,1.70741987345265,1.7303078548581
10,"2013",8.3934668989547,1.9275,11.1925,-7.3375,-4.40310975609756,1.94303135888502,17.9687282229965,0.668466898954704,191.3,-1.30036724399157,-1.04822534040557,-2.68358554370722,-3.39013264455813,-3.38712782967299,1.2600426389014,1.72514930718085,1.91911392001545,2.04893352178967,2.04595481648165
11,"1969",38.2452631578948,8.685,17.212,0.158,2.1260701754386,37.8940350877193,86.140350877193,3.76017543859649,1959.1,0.655265214972582,0.827292235726968,1.70439548149904,1.91220299926443,NA,NA,NA,NA,NA,NA
11,"1970",28.5035087719298,7.17125,15.775,-1.4325,4.26059941520468,27.859649122807,73.3574561403509,7.18099415204679,2748.7,0.188251766475294,0.580166263477567,0.975875567468102,1.5045387829924,1.9392812841479,NA,NA,NA,NA,NA
