"ID","Name/ Description","Data Type","Time Step","Sequence ID","Units","Start","End","Input Type","Input Name"
0404110RS,Loveland-Horseshoe-Boyd,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404110RS-1,Loveland-Horseshoe-Boyd - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404110RS-2,Loveland-Horseshoe-Boyd - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404128,Lake Estes,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404128-1,Lake Estes - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404128-2,Lake Estes - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404137RS,Lon Hagler-Lone Tree-Mar,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404137RS-1,Lon Hagler-Lone Tree-Mar - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404137RS-2,Lon Hagler-Lone Tree-Mar - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404137RS-3,Lon Hagler-Lone Tree-Mar - Account 3,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404137RS-4,Lon Hagler-Lone Tree-Mar - Account 4,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404138RS,Rist-Donath-Fairport,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404138RS-1,Rist-Donath-Fairport - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404146RS,Hertha-Welch-Loveland,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404146RS-1,Hertha-Welch-Loveland - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404156,Boulder Larimer Res,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404156-1,Boulder Larimer Res - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404171RS,Ryan Gulch-Southside,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404171RS-1,Ryan Gulch-Southside - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404513,Carter Lake,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404513-1,Carter Lake - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0404513-2,Carter Lake - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
04_ARP005,Upper WD4 Agg Rsvr,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
04_ARP005-1,Upper WD4 Agg Rsvr - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
04_ARP006,Lower WD4 Agg Rsvr,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
04_ARP006-1,Lower WD4 Agg Rsvr - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
04_ASP004,WD4 Agg Stock Pond,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
04_ASP004-1,WD4 Agg Stock Pond - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0503905,UNION RESERVOIR,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0503905-1,UNION RESERVOIR - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0503905-2,UNION RESERVOIR - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504010,BUTTON ROCK RES,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504010-1,BUTTON ROCK RES - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504015,GOLD LAKE,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504015-1,GOLD LAKE - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504020,BEAVER PARK RESERVOIR,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504020-1,BEAVER PARK RESERVOIR - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504020-2,BEAVER PARK RESERVOIR - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504032,HIGHLAND RES NO. 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504032-1,HIGHLAND RES NO. 2 - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504037,HIGHLAND RES NO.1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504037-1,HIGHLAND RES NO.1 - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504037-2,HIGHLAND RES NO.1 - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504038,HIGHLAND RES NO. 3,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504038-1,HIGHLAND RES NO. 3 - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504038-2,HIGHLAND RES NO. 3 - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504071,FOOTHILLS RESERVOIR,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504071-1,FOOTHILLS RESERVOIR - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504071-2,FOOTHILLS RESERVOIR - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504073,MCINTOSH RESERVOIR,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504073-1,MCINTOSH RESERVOIR - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504073-2,MCINTOSH RESERVOIR - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504077,ALLENS LAKE,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504077-1,ALLENS LAKE - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504488,LEFT HAND VALLEY RESERVO,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504488-1,LEFT HAND VALLEY RESERVO - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504515,BOULDER RESERVOIR,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504515-1,BOULDER RESERVOIR - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0504515-2,BOULDER RESERVOIR - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
05_ARP007,Upper WD5 Agg Rsvr,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
05_ARP007-1,Upper WD5 Agg Rsvr - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
05_ARP008,Lower WD5 Agg Rsvr,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
05_ARP008-1,Lower WD5 Agg Rsvr - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
05_ASP005,WD5 Agg Stock Pond,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
05_ASP005-1,WD5 Agg Stock Pond - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604172,Barker Reservoir,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604172-1,Barker Reservoir - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604172-2,Barker Reservoir - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604173,Baseline Reservoir,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604173-1,Baseline Reservoir - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604173-2,Baseline Reservoir - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604185,Panama Reservoir,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604185-1,Panama Reservoir - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604187,Six Mile Reservoir,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604187-1,Six Mile Reservoir - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604199,Gross Reservoir,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604199-1,Gross Reservoir - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604212,Marshall Lake,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604212-1,Marshall Lake - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604212-2,Marshall Lake - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604214,McKay Lake,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0604214-1,McKay Lake - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
06_ARP009,WD 6 Upper Agg Res,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
06_ARP009-1,WD 6 Upper Agg Res - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
06_ARP010,WD 6 Lower Agg Res,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
06_ARP010-1,WD 6 Lower Agg Res - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
06_ASP006,WD 6 Lower StockPonds,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
06_ASP006-1,WD 6 Lower StockPonds - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
06_VALMT,Valmont Reservoir Comple,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
06_VALMT-1,Valmont Reservoir Comple - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
06_WSHED,Combined Watershed Res,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
06_WSHED-1,Combined Watershed Res - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
06_WSHED-2,Combined Watershed Res - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0703010,Coors South Lakes,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0703010-1,Coors South Lakes - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0703308,ArvadaReservoir,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0703308-1,ArvadaReservoir - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0703308-2,ArvadaReservoir - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0703324,Ralston Reservoir,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0703324-1,Ralston Reservoir - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0703336,Jim Baker Reservoir,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0703336-1,Jim Baker Reservoir - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0703336-2,Jim Baker Reservoir - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0703389,Coors North Lakes,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0703389-1,Coors North Lakes - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0704030,Guanella Reservoir,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0704030-1,Guanella Reservoir - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0704354,Copeland Reservoir,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
0704354-1,Copeland Reservoir - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
07_ARP011,WD7 Upper Agg Rsvr,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
07_ARP011-1,WD7 Upper Agg Rsvr - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
