"Date","51_AGG_IrrigDemand","51_AGG_IrrigSupply","51_AGG_IrrigShortage","51_AGG_IrrigSupDirectFlow","51_AGG_MunDemand","51_AGG_MunSupply","51_AGG_MunShortage","5100529_D_IrrigDemand","5100529_D_IrrigSupply","5100529_D_IrrigShortage","5100529_D_IrrigSupDirectFlow","51_ADC001_IrrigDemand","51_ADC002_IrrigDemand","51_ADC003_IrrigDemand","51_ADC004_IrrigDemand","51_ADC005_IrrigDemand","51_ADC006_IrrigDemand","51_ADC007_IrrigDemand","51_ADC008_IrrigDemand","51_ADC009_IrrigDemand","51_ADC010_IrrigDemand","51_ADC011_IrrigDemand","51_ADC001_IrrigSupply","51_ADC002_IrrigSupply","51_ADC003_IrrigSupply","51_ADC004_IrrigSupply","51_ADC005_IrrigSupply","51_ADC006_IrrigSupply","51_ADC007_IrrigSupply","51_ADC008_IrrigSupply","51_ADC009_IrrigSupply","51_ADC010_IrrigSupply","51_ADC011_IrrigSupply","51_ADC001_IrrigShortage","51_ADC002_IrrigShortage","51_ADC003_IrrigShortage","51_ADC004_IrrigShortage","51_ADC005_IrrigShortage","51_ADC006_IrrigShortage","51_ADC007_IrrigShortage","51_ADC008_IrrigShortage","51_ADC009_IrrigShortage","51_ADC010_IrrigShortage","51_ADC011_IrrigShortage","51_ADC001_IrrigSupDirectFlow","51_ADC002_IrrigSupDirectFlow","51_ADC003_IrrigSupDirectFlow","51_ADC004_IrrigSupDirectFlow","51_ADC005_IrrigSupDirectFlow","51_ADC006_IrrigSupDirectFlow","51_ADC007_IrrigSupDirectFlow","51_ADC008_IrrigSupDirectFlow","51_ADC009_IrrigSupDirectFlow","51_ADC010_IrrigSupDirectFlow","51_ADC011_IrrigSupDirectFlow","5100880_D_IrrigDemand","5100880_D_IrrigSupply","5100880_D_IrrigShortage","5100880_D_IrrigSupDirectFlow"
"1992-05",16733.0002,16646.3893,86.6397,16646.3605,NA,NA,NA,6284.0005,6284.0005,0,6284.0005,836,594,791,591.9999,1792.9999,658,1029,931,761,845.9999,923.9999,836,594,791,591.9999,1792.9999,658.0288,1029,931,761,845.9999,923.9999,0,0,0,0,0,0,0,0,0,0,0,836,594,791,591.9999,1792.9999,658,1029,931,761,845.9999,923.9999,694,607.3603,86.6397,607.3603
"1992-06",33328,33328.053,0,33328.0004,NA,NA,NA,10774,10774,0,10774,2750,1403,1667,1284,2838,1550,2191,2523,1378,1298,2652,2750.0002,1403,1667,1284,2838,1550.0527,2191,2523,1378,1298,2652,0,0,0,0,0,0,0,0,0,0,0,2750.0002,1403,1667,1284,2838,1550.0001,2191,2523,1378,1298,2652,1020,1020,0,1020
"1992-07",24011.9998,24163.4688,0,24011.9998,NA,NA,NA,10528,10528,0,10528,1867,936.9999,1051,944.0001,1685,1075.9999,1405,891,739.0001,842,1296.9999,1867,936.9999,1051,944.0001,1786.1,1076.049,1405,891,739.0001,892.3199,1296.9999,0,0,0,0,0,0,0,0,0,0,0,1867,936.9999,1051,944.0001,1685,1075.9999,1405,891,739.0001,842,1296.9999,750,750,0,750
"1992-08",12920.0001,13120.9033,0,12920.0001,NA,NA,NA,7470,7470,0,7470,400,385,383,438,902,276,629,350,357,450,800,424,408.1,406.18,438,955.92,278.6832,629,371,378.22,477,800,0,0,0,0,0,0,0,0,0,0,0,400,385,383,438,902,276,629,350,357,450,800,80,84.8,0,80
"1992-09",9898.0001,10118.4071,0,9838.0001,NA,NA,NA,4888,4888,0,4888,398,383,382,273,898,187,355,348,355,448,923.0001,422.08,406.18,404.72,286.3805,952.08,196.9067,355,369.08,376.3,475.08,923.0001,0,0,0,0,0,0,0,0,0,0,0,398,383,382,273,898,187,355,348,355,448,923.0001,60,63.6,0,0
"1992-10",3031.0001,3094.8943,0,3021.0001,NA,NA,NA,929,929,0,929,142,135,289,252,318,67,309,123,125,158,174,150.32,143.1,289,252,337.28,70.4343,309,130.58,132.5,167.68,174,0,0,0,0,0,0,0,0,0,0,0,142,135,289,252,318,67,309,123,125,158,174,10,10,0,0
"1992-11",113,113,0,113,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
"1992-12",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1993-01",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1993-02",106,106,0,106,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
"1993-03",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1993-04",348,348,0,348,NA,NA,NA,0,0,0,0,0,0,0,7,147,0,117,71,0,4,2,0,0,0,7,147,0,117,71,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,147,0,117,71,0,4,2,0,0,0,0
"1993-05",11953.9996,11980.9439,0,11953.9996,NA,NA,NA,2221.9998,2221.9998,0,2221.9998,713,560,452,583,1873.9999,743,1147,852,681,776,845,713,560,478.92,583,1873.9999,743.0242,1147,852,681,776,845,0,0,0,0,0,0,0,0,0,0,0,713,560,452,583,1873.9999,743,1147,852,681,776,845,506,506,0,506
"1993-06",33317.9996,33138.1302,179.9185,33138.0814,NA,NA,NA,9117,9117,0,9117,2934.9998,1492,1611,1422,3692.0002,2357,2348.9998,1974.9999,1284,1511,2363,2755.0815,1492,1611,1422,3692.0002,2357.0488,2348.9998,1974.9999,1284,1511,2363,179.9185,0,0,0,0,0,0,0,0,0,0,2755.0815,1492,1611,1422,3692.0002,2357,2348.9998,1974.9999,1284,1511,2363,1210,1210,0,1210
"1993-07",28415.0001,28467.4708,1e-04,28415,NA,NA,NA,11820,11820,0,11820,1946.0001,1118,1476,1000.0001,2855,1379,1462,930,1161,877,1350,1946.0001,1118,1476,1000.0001,2855,1379.0508,1462,930,1161,929.42,1349.9999,0,0,0,0,0,0,0,0,0,0,1e-04,1946.0001,1118,1476,1000.0001,2855,1379,1462,930,1161,877,1349.9999,1040.9999,1040.9999,0,1040.9999
"1993-08",10402.0001,10624.5522,0,10402.0001,NA,NA,NA,4869,4869,0,4869,448,432,430,504,1012,337,450,392,400,505,530,475.08,457.72,455.8,504,1072.52,337.0323,450,415.32,424,535.3,530,0,0,0,0,0,0,0,0,0,0,0,448,432,430,504,1012,337,450,392,400,505,530,93,98.78,0,93
"1993-09",4390,4516.3742,0,4390,NA,NA,NA,1684,1684,0,1684,228,218,218,261,513,113,130,198,203,257,347,241.88,231.28,231.28,261,543.98,119.2743,137.8,210.08,215.38,272.22,347,0,0,0,0,0,0,0,0,0,0,0,228,218,218,261,513,113,130,198,203,257,347,20,21.2,0,20
"1993-10",2639,2652.6975,0,2639,NA,NA,NA,1613,1613,0,1613,37,350,79,196,82,17,113,32,33,42,45,39.02,350,79,196,86.72,17.7375,113,33.72,35.18,44.32,45,0,0,0,0,0,0,0,0,0,0,0,37,350,79,196,82,17,113,32,33,42,45,0,0,0,0
"1993-11",113,113,0,113,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
"1993-12",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1994-01",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1994-02",106,106,0,106,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
"1994-03",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1994-04",1179,1188.9829,0,1179,NA,NA,NA,0,0,0,0,57,53,53,50,330,40,173,138,57,128,100,60.22,56.38,56.38,50,330,40.0029,173,138,57,128,100,0,0,0,0,0,0,0,0,0,0,0,57,53,53,50,330,40,173,138,57,128,100,0,0,0,0
"1994-05",17771.0005,17756.5943,52.4641,17718.5363,NA,NA,NA,5167.0005,5167.0005,0,5167.0005,926,766,637,779,2052,1133.9999,1339,1200,959,1093.0001,1190,926,766,675.02,779,2052,1134.0378,1339,1200,959,1093.0001,1190,0,0,0,0,0,0,0,0,0,0,0,926,766,637,779,2052,1133.9999,1339,1200,959,1093.0001,1190,529,476.5359,52.4641,476.5359
"1994-06",34142.9998,34054.136,88.9186,34054.0813,NA,NA,NA,12214,12214,0,12214,2844,1450.0001,1175.9999,1332,2625,2232,2333,1792,1425,1339.9999,2220,2755.0815,1450.0001,1175.9999,1332,2625,2232.0547,2333,1792,1425,1339.9999,2220,88.9186,0,0,0,0,0,0,0,0,0,0,2755.0815,1450.0001,1175.9999,1332,2625,2232,2333,1792,1425,1339.9999,2220,1159.9999,1159.9999,0,1159.9999
"1994-07",25222.0003,23403.8964,1993.8809,23124.9399,NA,NA,NA,9550,7594.9395,1955.0609,7594.9395,2163,1087,874.9999,1090.0001,1952,1705,1475,1032.0001,857.0001,973.0001,1500,2163,1087,836.1799,1090.0001,2068.9202,1705.0565,1475,1032.0001,857.22,1031.5801,1500,0,0,38.82,0,0,0,0,0,0,0,0,2163,1087,733,1090.0001,1952,1705.0001,1475,1032.0001,857.0001,973.0001,1500,963,963,0,963
"1994-08",8069.0001,8269.5138,0,7986.0001,NA,NA,NA,3425,3425,0,3425,375,360,360,432,845,255,376,328,333,422,475,397.5,381.6,381.6,432,895.7,268.7538,376,347.88,353.18,447.12,475,0,0,0,0,0,0,0,0,0,0,0,375,360,360,432,845,255,376,328,333,422,475,83,88.18,0,0
"1994-09",6192.9999,6389.7476,5.54,6076.9999,NA,NA,NA,1809,1809,0,1809,375,362,360,297,846.9999,213,213,328,335,423,574,397.5,383.52,354.46,311.2198,897.62,224.668,225.98,347.88,355.1,448.58,574,0,0,5.54,0,0,0,0,0,0,0,0,375,362,301,297,846.9999,213,213,328,335,423,574,57,60.22,0,0
"1994-10",1768,1814.8684,0,1764,NA,NA,NA,386,386,0,386,103,100,134,192,233,48,140,90,92,117,129,109.38,106,134,192,247.18,50.7684,140,95.4,97.32,123.82,129,0,0,0,0,0,0,0,0,0,0,0,103,100,134,192,233,48,140,90,92,117,129,4,4,0,0
"1994-11",113,113,0,113,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
"1994-12",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1995-01",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1995-02",106,106,0,106,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
"1995-03",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1995-04",656,656,0,656,NA,NA,NA,0,0,0,0,0,0,0,39,368,2,244,3,0,0,0,0,0,0,39,368,2,244,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,368,2,244,3,0,0,0,0,0,0,0
"1995-05",6500.0002,6500.0131,0,6500.0002,NA,NA,NA,755,755,0,755,353,292,517,544,1045,481,593,459,510.0001,417,505,353,292,517,544,1045,481.0129,593,459,510.0001,417,505,0,0,0,0,0,0,0,0,0,0,0,353,292,517,544,1045,481,593,459,510.0001,417,505,29,29,0,29
"1995-06",30027.0015,30027.0438,0,30027.0015,NA,NA,NA,8221.001,8221.001,0,8221.001,2300,1412.0001,1189,1187,2841.0002,1965,2188,2060,1200,1518.0001,2728,2300,1412.0001,1189,1187,2841.0002,1965.0424,2188,2060,1200,1518.0001,2728,0,0,0,0,0,0,0,0,0,0,0,2300,1412.0001,1189,1187,2841.0002,1965,2188,2060,1200,1518.0001,2728,1218,1218,0,1218
"1995-07",26749.0001,26816.265,0,26749.0001,NA,NA,NA,10751,10751,0,10751,1708,1092,688.9999,1084,2267,2178,2061,814,1004,768,1183.0001,1708,1092,709.9399,1084,2267,2178.0449,2061,814,1004,814.28,1183.0001,0,0,0,0,0,0,0,0,0,0,0,1708,1092,688.9999,1084,2267,2178,2061,814,1004,768,1183.0001,1150,1150,0,1150
"1995-08",12040,12256.7759,0,12040,NA,NA,NA,5488,5488,0,5488,505,485,483,630,1137,518,506,442,525,566.9999,595,535.2999,514.1,512.18,630,1205.02,518.0361,506,468.32,525,600.8199,595,0,0,0,0,0,0,0,0,0,0,0,505,485,483,630,1137,518,506,442,525,566.9999,595,159,159,0,159
"1995-09",6128.0003,6296.1694,0,6128.0003,NA,NA,NA,2136.0002,2136.0002,0,2136.0002,307,295,295,414,692,170,175,268,273,345,520,325.22,312.7,312.7,414,733.3199,179.1692,185.5,284.28,289.58,365.7,520,0,0,0,0,0,0,0,0,0,0,0,307,295,295,414,692,170,175,268,273,345,520,238,238,0,238
"1995-10",3469,3489.0629,0,3469,NA,NA,NA,2184,2184,0,2184,60,184,79,149,132,80,143,52,52,65,146,62.6,184,79,149,139.72,80.0029,143,54.92,54.92,68.9,146,0,0,0,0,0,0,0,0,0,0,0,60,184,79,149,132,80,143,52,52,65,146,143,143,0,143
"1995-11",113,113,0,113,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
"1995-12",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1996-01",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1996-02",109,109,0,109,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0
"1996-03",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1996-04",687,689.4609,0,687,NA,NA,NA,0,0,0,0,17,17,17,15,341,13,113,43,17,29,65,17.82,17.82,17.82,15,341,13.0009,113,43,17,29,65,0,0,0,0,0,0,0,0,0,0,0,17,17,17,15,341,13,113,43,17,29,65,0,0,0,0
"1996-05",16199.0002,16234.0543,0,16199.0002,NA,NA,NA,4111,4111,0,4111,853,706.0001,587,703,2093.0002,779,1223.9999,1107,884,1397,1326,853,706.0001,622.02,703,2093.0002,779.0341,1223.9999,1107,884,1397,1326,0,0,0,0,0,0,0,0,0,0,0,853,706.0001,587,703,2093.0002,779,1223.9999,1107,884,1397,1326,429,429,0,429
"1996-06",35340.0016,35340.0541,0,35340.0018,NA,NA,NA,11589.001,11589.001,0,11589.001,2733,1411,1073,1314,2987.0002,2221.0002,1994,2239,1375,1900,3031,2733.0002,1411,1073,1314,2987.0002,2221.0525,1994,2239,1375,1900,3031,0,0,0,0,0,0,0,0,0,0,0,2733.0002,1411,1073,1314,2987.0002,2221.0002,1994,2239,1375,1900,3031,1473.0001,1473.0001,0,1473.0001
"1996-07",28293,28427.0735,1e-04,28292.9999,NA,NA,NA,12629,12629,0,12629,2067,1161,835,1044,1972,1296.0001,1801,1048,819,930,1432.9999,2067,1161,860.0999,1044,2025.1199,1296.0541,1801,1048,819,985.7999,1432.9998,0,0,0,0,0,0,0,0,0,0,1e-04,2067,1161,835,1044,1972,1296.0001,1801,1048,819,930,1432.9998,1258,1258,0,1258
"1996-08",13197.0006,13454.5987,0,13197.0006,NA,NA,NA,6513.0005,6513.0005,0,6513.0005,483,465,465,543,1090.0001,317,1065,423,432,545.0001,751,512.18,492.9,492.9,543,1155.3999,333.9185,1065,448.58,457.72,577.7,751,0,0,0,0,0,0,0,0,0,0,0,483,465,465,543,1090.0001,317,1065,423,432,545.0001,751,105,111.3,0,105
"1996-09",6955,7090.4763,0,6955,NA,NA,NA,2854,2854,0,2854,275,265,263,315,620,303,638,240,245,310,594,291.5,280.9,278.98,315,657.2,303.0164,638,254.4,259.7,328.6,594,0,0,0,0,0,0,0,0,0,0,0,275,265,263,315,620,303,638,240,245,310,594,33,35.18,0,33
"1996-10",1499,1529.5436,0,1499,NA,NA,NA,0,0,0,0,70,68,149,274,158,283,206,62,63,78,88,74.2,72.28,149,274,167.68,283.0036,206,65.52,66.98,82.88,88,0,0,0,0,0,0,0,0,0,0,0,70,68,149,274,158,283,206,62,63,78,88,0,0,0,0
"1996-11",113,113,0,113,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
"1996-12",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1997-01",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1997-02",106,106,0,106,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
"1997-03",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1997-04",567,567,0,567,NA,NA,NA,0,0,0,0,0,0,0,7,240,0,113,0,0,181,26,0,0,0,7,240,0,113,0,0,181,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,240,0,113,0,0,181,26,0,0,0,0
"1997-05",11714,11714.0226,1e-04,11714,NA,NA,NA,1811,1811,0,1811,854,478,661.0001,468,1791,517,997.9999,748,597,1221,1362,854,478,661.0001,468,1791,517.0226,997.9999,748,597,1221,1362,0,0,0,0,0,0,0,0,0,0,1e-04,854,478,661.0001,468,1791,517,997.9999,748,597,1221,1362,208,208,0,208
"1997-06",34561,34561.0557,2e-04,34560.9998,NA,NA,NA,9831,9831,0,9831,2922,1488,1148,1365,3353,1616,2225,2444,1551,2086,3322,2921.9998,1488,1148,1365,3353,1616.0559,2225,2444,1551,2086,3322,2e-04,0,0,0,0,0,0,0,0,0,0,2921.9998,1488,1148,1365,3353,1616,2225,2444,1551,2086,3322,1210,1210,0,1210
"1997-07",24006.9991,24079.5279,0,24006.9991,NA,NA,NA,9849.999,9849.999,0,9849.999,2313.0002,932.9999,751,941,2029,1072,1545.9999,886.0001,784,837,1290,2313.0002,932.9999,773.46,941,2029,1072.0487,1545.9999,886.0001,784,887.02,1290,0,0,0,0,0,0,0,0,0,0,0,2313.0002,932.9999,751,941,2029,1072,1545.9999,886.0001,784,837,1290,775,775,0,775
"1997-08",8498,8580.0686,0,8498,NA,NA,NA,3344,3344,0,3344,707,277,277,447,913,203,535,252,305,323,855,707,293.42,293.42,447,913,214.1286,535,266.92,305,342.58,855,0,0,0,0,0,0,0,0,0,0,0,707,277,277,447,913,203,535,252,305,323,855,60,63.6,0,60
"1997-09",5314,5454.1375,0,5314,NA,NA,NA,1369,1369,0,1369,479,262,262,232,613,158,155,238,242,307,959,479,277.52,277.52,236.6162,649.98,166.7014,164.3,252.48,256.32,325.22,959,0,0,0,0,0,0,0,0,0,0,0,479,262,262,232,613,158,155,238,242,307,959,38,40.48,0,38
"1997-10",2438.0001,2475.2272,0,2438.0001,NA,NA,NA,571,571,0,571,467,92,125,208,213,45,128,83,85,107,308,467,97.32,125,208,225.98,47.4271,128,88.18,90.1,113.22,308,0,0,0,0,0,0,0,0,0,0,0,467,92,125,208,213,45,128,83,85,107,308,6,6,0,6
"1997-11",113,113,0,113,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
"1997-12",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1998-01",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1998-02",106,106,0,106,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
"1998-03",153,153,0,153,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,36,0,0,0,0,0,0,117,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,36,0,0,0,0
"1998-04",1293,1293,0,1293,NA,NA,NA,655,655,0,655,0,0,0,0,333,0,113,9,30,61,92,0,0,0,0,333,0,113,9,30,61,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,113,9,30,61,92,0,0,0,0
"1998-05",17008.9996,16865.2865,178.4642,16830.5354,NA,NA,NA,5419.9995,5419.9995,0,5419.9995,847,700.0001,582,658,1710,713,1218,1097,876.0001,1181,1352,847,700.0001,616.72,658,1710,713.0311,1218,1097,876.0001,1181,1351.9999,0,0,0,0,0,0,0,0,0,0,1e-04,847,700.0001,582,658,1710,713,1218,1097,876.0001,1181,1351.9999,655,476.5359,178.4641,476.5359
"1998-06",32891.9998,32892.0471,0,32892.0001,NA,NA,NA,12179,12179,0,12179,2522,1265,975,1152,2794,1358,2269,1851,1253,1697,2470.9998,2522.0002,1265,975,1152,2794,1358.047,2269,1851.0001,1253,1697,2470.9998,0,0,0,0,0,0,0,0,0,0,0,2522.0002,1265,975,1152,2794,1358,2269,1851.0001,1253,1697,2470.9998,1106,1106,0,1106
"1998-07",24523,24673.403,0,24523,NA,NA,NA,11691,11691,0,11691,2132,910,651,826,1453,960,1881,768,637,725.0001,1188.9999,2132,910,670.46,826,1540.38,960.043,1881,768,637.02,768.5,1188.9999,0,0,0,0,0,0,0,0,0,0,0,2132,910,651,826,1453,960,1881,768,637,725.0001,1188.9999,700.0001,700.0001,0,700.0001
"1998-08",8941.9999,9161.2724,0,8941.9999,NA,NA,NA,3774,3774,0,3774,412,397,395,470,930,275,523,360,367,463,486,436.52,420.62,418.7,470,985.7999,289.8326,523,381.6,388.82,490.98,486,0,0,0,0,0,0,0,0,0,0,0,412,397,395,470,930,275,523,360,367,463,486,90,95.4,0,90
"1998-09",7783.0001,8025.7605,0,7711.0001,NA,NA,NA,3018,3018,0,3018,407,392,392,320,918,230,232,357,363,458,624.0001,431.22,415.32,415.32,335.4948,973.2801,242.4054,245.72,378.22,384.98,485.6801,624.0001,0,0,0,0,0,0,0,0,0,0,0,407,392,392,320,918,230,232,357,363,458,624.0001,72,76.12,0,0
"1998-10",3160,3183.644,0,3160,NA,NA,NA,1561,1561,0,1561,357,75,249,139,175,64,176,68,70,96,106,357,79.5,249,139,185.5,64.004,176,72.28,74.2,96.16,106,0,0,0,0,0,0,0,0,0,0,0,357,75,249,139,175,64,176,68,70,96,106,24,24,0,24
"1998-11",113,113,0,113,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
"1998-12",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1999-01",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"1999-02",106,106,0,106,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
"1999-03",165,165,0,165,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,48,0,0,0,0,0,0,117,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,48,0,0,0,0
"1999-04",736,736,0,736,NA,NA,NA,0,0,0,0,0,0,0,0,62,34,113,192,124,40,171,0,0,0,0,62,34,113,192,124,40,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,34,113,192,124,40,171,0,0,0,0
