Date,36_AGG_IrrigDemand,36_AGG_IrrigSupply,36_AGG_IrrigShortage,36_AGG_IrrigSupDirectFlow,36_AGG_MunDemand,36_AGG_MunSupply,36_AGG_MunShortage,36_ADC017_IrrigDemand,36_ADC018_IrrigDemand,36_ADC019_IrrigDemand,36_ADC017_IrrigSupply,36_ADC018_IrrigSupply,36_ADC019_IrrigSupply,36_ADC017_IrrigShortage,36_ADC018_IrrigShortage,36_ADC019_IrrigShortage,36_ADC017_IrrigSupDirectFlow,36_ADC018_IrrigSupDirectFlow,36_ADC019_IrrigSupDirectFlow,3600649_D_IrrigDemand,3600649_D_IrrigSupply,3600649_D_IrrigShortage,3600649_D_IrrigSupDirectFlow,3600662_D_IrrigDemand,3600662_D_IrrigSupply,3600662_D_IrrigShortage,3600662_D_IrrigSupDirectFlow,3600776_D_IrrigDemand,3600776_D_IrrigSupply,3600776_D_IrrigShortage,3600776_D_IrrigSupDirectFlow,3600868_D_IrrigDemand,3600868_D_IrrigSupply,3600868_D_IrrigShortage,3600868_D_IrrigSupDirectFlow,36_KeyMun_MunDemand,36_KeyMun_MunSupply,36_KeyMun_MunShortage
1980-11,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000
1980-12,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000
1981-01,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000
1981-02,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000
1981-03,1.0000,1.0000,0.0000,1.0000,35.0000,35.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0000
1981-04,3175.0000,3190.6540,0.0000,3175.0000,26.0000,26.0000,.0000,90.0000,558.0000,480.0000,95.0340,558.0000,480.0000,0.0000,0.0000,0.0000,90.0000,558.0000,480.0000,47.0000,49.6200,0.0000,47.0000,1850.0000,1850.0000,0.0000,1850.0000,0.0000,8.0000,0.0000,0.0000,150.0000,150.0000,0.0000,150.0000,26.0000,26.0000,.0000
1981-05,16149.0000,15284.1625,864.8378,15284.1625,29.0000,29.0000,.0000,5773.0000,3025.0000,1562.0000,5773.0000,3025.0000,1562.0001,0.0000,0.0000,0.0000,5773.0000,3025.0000,1562.0001,3074.0000,2209.1624,864.8378,2209.1624,1472.0000,1472.0000,0.0000,1472.0000,693.0000,693.0000,0.0000,693.0000,550.0000,550.0000,0.0000,550.0000,29.0000,29.0000,.0000
1981-06,25551.9996,25551.9991,.0005,23798.1548,46.0000,46.0000,0.0000,7541.0000,4210.9995,2387.0000,7540.9995,4210.9995,2387.0000,.0005,0.0000,0.0000,7540.9995,4210.9995,2387.0000,4500.0000,4500.0000,0.0000,2746.1558,4433.0000,4433.0000,0.0000,4433.0000,1480.0000,1480.0000,0.0000,1480.0000,1000.0001,1000.0001,0.0000,1000.0001,46.0000,46.0000,0.0000
1981-07,19086.0000,18909.4742,236.3057,18849.6943,67.0000,67.0000,0.0000,7939.0000,3169.0000,993.0000,7939.0000,3169.0000,1052.7799,0.0000,0.0000,0.0000,7939.0000,3169.0000,993.0000,3074.0000,2837.6943,236.3056,2837.6943,2260.0000,2260.0000,0.0000,2260.0000,913.0000,913.0000,0.0000,913.0000,738.0000,737.9999,.0001,737.9999,67.0000,67.0000,0.0000
1981-08,9374.0002,9014.4864,434.8377,8301.1626,47.0000,47.0000,0.0000,3956.0002,1500.0000,673.0000,3956.0002,1500.0000,713.5800,0.0000,0.0000,0.0000,3956.0002,1500.0000,673.0000,1444.0000,1122.1624,321.8377,1122.1624,638.0000,672.7438,0.0000,0.0000,800.0000,800.0000,0.0000,800.0000,363.0000,250.0000,113.0000,250.0000,47.0000,47.0000,0.0000
1981-09,5150.0001,5198.3825,0.0000,4807.0001,31.0000,31.0000,.0000,1760.0000,796.0001,497.0000,1760.0000,796.0001,526.6200,0.0000,0.0000,0.0000,1760.0000,796.0001,497.0000,881.0000,881.0000,0.0000,881.0000,343.0000,361.7624,0.0000,0.0000,667.0000,667.0000,0.0000,667.0000,206.0000,206.0000,0.0000,206.0000,31.0000,31.0000,.0000
1981-10,2578.0000,2586.0201,0.0000,2578.0000,22.0000,22.0000,.0000,845.0000,393.0000,137.0000,845.0000,393.0000,145.0200,0.0000,0.0000,0.0000,845.0000,393.0000,137.0000,450.0000,450.0000,0.0000,450.0000,120.0000,120.0000,0.0000,120.0000,500.0001,500.0001,0.0000,500.0001,133.0000,133.0000,0.0000,133.0000,22.0000,22.0000,.0000
1981-11,28.0000,28.0000,0.0000,28.0000,23.0000,23.0000,.0000,28.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000
1981-12,33.0000,33.0000,0.0000,33.0000,30.0000,30.0000,.0000,33.0000,0.0000,0.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000
1982-01,33.0000,33.0000,0.0000,33.0000,28.0000,28.0000,.0000,33.0000,0.0000,0.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000
1982-02,15.0000,15.0000,0.0000,15.0000,29.0000,29.0000,.0000,14.0000,1.0000,0.0000,14.0000,1.0000,0.0000,0.0000,0.0000,0.0000,14.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000
1982-03,24.0000,24.0000,0.0000,24.0000,35.0000,35.0000,0.0000,23.0000,1.0000,0.0000,23.0000,1.0000,0.0000,0.0000,0.0000,0.0000,23.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0000
1982-04,195.0000,195.0000,0.0000,195.0000,26.0000,26.0000,.0000,46.0000,10.0000,0.0000,46.0000,10.0000,0.0000,0.0000,0.0000,0.0000,46.0000,10.0000,0.0000,2.0000,2.0000,0.0000,2.0000,135.0000,135.0000,0.0000,135.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2.0000,26.0000,26.0000,.0000
1982-05,7866.0002,7866.0002,0.0000,7866.0002,29.0000,29.0000,.0000,1426.0000,873.0000,2335.0000,1426.0000,873.0000,2335.0000,0.0000,0.0000,0.0000,1426.0000,873.0000,2335.0000,688.0000,688.0000,0.0000,688.0000,2180.0002,2180.0002,0.0000,2180.0002,220.0000,220.0000,0.0000,220.0000,144.0000,144.0000,0.0000,144.0000,29.0000,29.0000,.0000
1982-06,22397.0007,22397.0010,0.0000,22397.0010,46.0000,46.0000,0.0000,5650.0000,3888.0002,3050.0000,5650.0000,3888.0002,3050.0000,0.0000,0.0000,0.0000,5650.0000,3888.0002,3050.0000,3450.0000,3450.0002,0.0000,3450.0002,4452.0005,4452.0005,0.0000,4452.0005,1140.0000,1140.0000,0.0000,1140.0000,767.0000,767.0000,0.0000,767.0000,46.0000,46.0000,0.0000
1982-07,19946.0002,19946.0002,0.0000,19946.0002,67.0000,67.0000,0.0000,7378.0000,3780.0000,1846.0000,7378.0000,3780.0000,1846.0000,0.0000,0.0000,0.0000,7378.0000,3780.0000,1846.0000,2945.0000,2945.0000,0.0000,2945.0000,2505.0002,2505.0002,0.0000,2505.0002,842.0000,842.0000,0.0000,842.0000,650.0000,650.0000,0.0000,650.0000,67.0000,67.0000,0.0000
1982-08,9065.0002,9135.6071,0.0000,9065.0002,47.0000,47.0000,0.0000,3892.0002,1377.9999,617.0001,3892.0002,1377.9999,653.8201,0.0000,0.0000,0.0000,3892.0002,1377.9999,617.0001,1417.0000,1417.0000,0.0000,1417.0000,627.0000,660.7869,0.0000,627.0000,778.0000,778.0000,0.0000,778.0000,356.0000,356.0000,0.0000,356.0000,47.0000,47.0000,0.0000
1982-09,3963.0000,3997.5197,0.0000,3963.0000,31.0000,31.0000,.0000,1570.0000,612.0000,380.0000,1570.0000,612.0000,402.8000,0.0000,0.0000,0.0000,1570.0000,612.0000,380.0000,624.0001,624.0001,0.0000,624.0001,213.0000,224.7197,0.0000,213.0000,433.0000,433.0000,0.0000,433.0000,131.0000,131.0000,0.0000,131.0000,31.0000,31.0000,.0000
1982-10,2109.0000,2115.8200,0.0000,2109.0000,22.0000,22.0000,.0000,807.0000,336.0000,117.0000,807.0000,336.0000,123.8200,0.0000,0.0000,0.0000,807.0000,336.0000,117.0000,417.0000,417.0000,0.0000,417.0000,65.0000,65.0000,0.0000,65.0000,300.0000,300.0000,0.0000,300.0000,67.0000,67.0000,0.0000,67.0000,22.0000,22.0000,.0000
1982-11,5.0000,5.0000,0.0000,5.0000,23.0000,23.0000,.0000,0.0000,5.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000
1982-12,1.0000,1.0000,0.0000,1.0000,30.0000,30.0000,.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000
1983-01,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000
1983-02,1.0000,1.0000,0.0000,1.0000,29.0000,29.0000,.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000
1983-03,1.0000,1.0000,0.0000,1.0000,35.0000,35.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0000
1983-04,154.0000,154.0000,0.0000,154.0000,26.0000,26.0000,.0000,9.0000,10.0000,0.0000,9.0000,10.0000,0.0000,0.0000,0.0000,0.0000,9.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.0000,135.0000,0.0000,135.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0000,26.0000,.0000
1983-05,4628.0002,4628.0002,0.0000,4628.0002,29.0000,29.0000,.0000,997.0001,700.0001,1011.0000,997.0001,700.0001,1011.0000,0.0000,0.0000,0.0000,997.0001,700.0001,1011.0000,255.0000,255.0000,0.0000,255.0000,1419.0000,1419.0000,0.0000,1419.0000,160.0000,160.0000,0.0000,160.0000,86.0000,86.0000,0.0000,86.0000,29.0000,29.0000,.0000
1983-06,20291.0004,20291.0004,0.0000,20291.0004,46.0000,46.0000,0.0000,4328.0000,4529.0000,3253.0000,4328.0000,4529.0000,3253.0000,0.0000,0.0000,0.0000,4328.0000,4529.0000,3253.0000,1950.0000,1950.0000,0.0000,1950.0000,4887.0005,4887.0005,0.0000,4887.0005,838.0000,838.0000,0.0000,838.0000,505.9999,505.9999,0.0000,505.9999,46.0000,46.0000,0.0000
1983-07,20617.9999,20617.9997,.0005,20617.9997,67.0000,67.0000,0.0000,7616.0000,3541.0000,2032.0000,7615.9995,3541.0000,2032.0000,.0005,0.0000,0.0000,7615.9995,3541.0000,2032.0000,2552.0000,2552.0002,0.0000,2552.0002,3376.0000,3376.0000,0.0000,3376.0000,938.0000,938.0000,0.0000,938.0000,562.9999,562.9999,0.0000,562.9999,67.0000,67.0000,0.0000
1983-08,10171.0000,10243.6413,0.0000,10171.0000,47.0000,47.0000,0.0000,4558.0000,1389.0001,624.9999,4558.0000,1389.0001,662.5000,0.0000,0.0000,0.0000,4558.0000,1389.0001,624.9999,1767.0000,1767.0000,0.0000,1767.0000,652.0000,687.1412,0.0000,652.0000,810.9999,810.9999,0.0000,810.9999,369.0000,369.0000,0.0000,369.0000,47.0000,47.0000,0.0000
1983-09,7038.0000,6701.8094,385.3913,6652.6087,31.0000,31.0000,.0000,3227.0000,824.0000,513.0000,3227.0000,824.0000,543.9800,0.0000,0.0000,0.0000,3227.0000,824.0000,513.0000,1252.0000,866.6087,385.3913,866.6087,333.0000,351.2207,0.0000,333.0000,683.0000,683.0000,0.0000,683.0000,206.0000,206.0000,0.0000,206.0000,31.0000,31.0000,.0000
1983-10,4310.0001,4010.7801,311.0000,3999.0001,22.0000,22.0000,.0000,1447.0001,557.0000,193.0000,1447.0001,557.0000,204.7800,0.0000,0.0000,0.0000,1447.0001,557.0000,193.0000,775.0000,533.9999,241.0000,533.9999,205.0000,205.0000,0.0000,205.0000,900.0000,900.0000,0.0000,900.0000,233.0000,163.0000,70.0000,163.0000,22.0000,22.0000,.0000
1983-11,5.0000,5.0000,0.0000,5.0000,23.0000,23.0000,.0000,0.0000,5.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000
1983-12,1.0000,1.0000,0.0000,1.0000,30.0000,30.0000,.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000
1984-01,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000
1984-02,1.0000,1.0000,0.0000,1.0000,29.0000,29.0000,.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000
1984-03,1.0000,1.0000,0.0000,1.0000,35.0000,35.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0000
1984-04,256.0000,257.1932,0.0000,256.0000,26.0000,26.0000,.0000,18.0000,15.0000,90.0000,19.1932,15.0000,90.0000,0.0000,0.0000,0.0000,18.0000,15.0000,90.0000,0.0000,0.0000,0.0000,0.0000,133.0000,133.0000,0.0000,133.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0000,26.0000,.0000
1984-05,9047.0001,9047.0001,0.0000,9047.0001,29.0000,29.0000,0.0000,1676.9999,1154.0000,1659.0001,1676.9999,1154.0000,1659.0001,0.0000,0.0000,0.0000,1676.9999,1154.0000,1659.0001,1000.0001,1000.0001,0.0000,1000.0001,2600.0000,2600.0000,0.0000,2600.0000,600.0000,600.0000,0.0000,600.0000,357.0000,357.0000,0.0000,357.0000,29.0000,29.0000,0.0000
1984-06,32174.0000,32174.0000,0.0000,32174.0000,46.0000,46.0000,0.0000,13199.0000,3700.0000,3711.0000,13199.0000,3700.0000,3711.0000,0.0000,0.0000,0.0000,13199.0000,3700.0000,3711.0000,4939.0000,4939.0000,0.0000,4939.0000,5123.0000,5123.0000,0.0000,5123.0000,1001.9999,1001.9999,0.0000,1001.9999,500.0000,500.0000,0.0000,500.0000,46.0000,46.0000,0.0000
1984-07,21839.0000,21839.0002,0.0000,21839.0002,67.0000,67.0000,0.0000,9301.0000,3957.0000,1875.0000,9301.0000,3957.0000,1875.0000,0.0000,0.0000,0.0000,9301.0000,3957.0000,1875.0000,2644.0002,2644.0005,0.0000,2644.0005,2686.9998,2686.9998,0.0000,2686.9998,874.9999,874.9999,0.0000,874.9999,500.0001,500.0001,0.0000,500.0001,67.0000,67.0000,0.0000
1984-08,8212.9999,8254.3305,0.0000,8212.9999,47.0000,47.0000,0.0000,4680.0000,1017.9999,365.0000,4680.0000,1017.9999,386.9000,0.0000,0.0000,0.0000,4680.0000,1017.9999,365.0000,1138.0000,1138.0000,0.0000,1138.0000,362.0000,381.4306,0.0000,362.0000,444.0000,444.0000,0.0000,444.0000,206.0000,206.0000,0.0000,206.0000,47.0000,47.0000,0.0000
1984-09,3709.9999,3745.6183,0.0000,3709.9999,31.0000,31.0000,0.0000,1350.0000,635.9999,395.0000,1350.0000,635.9999,418.7000,0.0000,0.0000,0.0000,1350.0000,635.9999,395.0000,521.0000,521.0000,0.0000,521.0000,220.0000,231.9184,0.0000,220.0000,450.0000,450.0000,0.0000,450.0000,138.0000,138.0000,0.0000,138.0000,31.0000,31.0000,0.0000
1984-10,182.0000,183.2800,0.0000,182.0000,22.0000,22.0000,.0000,109.0000,55.0000,18.0000,109.0000,55.0000,19.2800,0.0000,0.0000,0.0000,109.0000,55.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0000,22.0000,.0000
1984-11,10.0000,10.0000,0.0000,10.0000,23.0000,23.0000,.0000,0.0000,10.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000
1984-12,14.0000,14.0000,0.0000,14.0000,30.0000,30.0000,.0000,0.0000,14.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000
1985-01,9.0000,9.0000,0.0000,9.0000,28.0000,28.0000,.0000,0.0000,9.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000
1985-02,7.0000,7.0000,0.0000,7.0000,29.0000,29.0000,.0000,0.0000,7.0000,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000
1985-03,23.0000,23.0000,0.0000,23.0000,35.0000,35.0000,0.0000,0.0000,8.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,15.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0000
1985-04,1325.0000,1334.6662,0.0000,1325.0000,26.0000,26.0000,.0000,123.0000,107.0000,660.0000,130.0662,107.0000,660.0000,0.0000,0.0000,0.0000,123.0000,107.0000,660.0000,10.0000,10.6000,0.0000,10.0000,400.0000,400.0000,0.0000,400.0000,0.0000,2.0000,0.0000,0.0000,25.0000,25.0000,0.0000,25.0000,26.0000,26.0000,.0000
1985-05,11001.9999,11001.9999,0.0000,11001.9999,29.0000,29.0000,.0000,1742.0000,1200.0000,2514.0000,1742.0000,1200.0000,2514.0000,0.0000,0.0000,0.0000,1742.0000,1200.0000,2514.0000,1226.9999,1226.9999,0.0000,1226.9999,3150.0000,3150.0000,0.0000,3150.0000,740.0000,740.0000,0.0000,740.0000,429.0000,429.0000,0.0000,429.0000,29.0000,29.0000,.0000
1985-06,24618.9993,24618.9995,0.0000,24618.9995,46.0000,46.0000,0.0000,8710.9990,3918.0002,2768.0000,8710.9990,3918.0002,2768.0000,0.0000,0.0000,0.0000,8710.9990,3918.0002,2768.0000,3467.0000,3467.0002,0.0000,3467.0002,3832.0000,3832.0000,0.0000,3832.0000,1140.0000,1140.0000,0.0000,1140.0000,783.0000,783.0000,0.0000,783.0000,46.0000,46.0000,0.0000
1985-07,23628.9998,23628.9998,0.0000,23628.9998,67.0000,67.0000,0.0000,10454.0000,2816.0000,1278.0000,10454.0000,2816.0000,1278.0000,0.0000,0.0000,0.0000,10454.0000,2816.0000,1278.0000,4735.0000,4735.0000,0.0000,4735.0000,3120.9998,3120.9998,0.0000,3120.9998,675.0000,675.0000,0.0000,675.0000,550.0000,550.0000,0.0000,550.0000,67.0000,67.0000,0.0000
1985-08,15393.0001,13681.1478,1779.8376,13613.1624,47.0000,47.0000,0.0000,7618.0000,1406.0000,632.0001,7618.0000,1406.0000,669.7200,0.0000,0.0000,0.0000,7618.0000,1406.0000,632.0001,4139.0000,2359.1624,1779.8376,2359.1624,562.0000,592.2654,0.0000,562.0000,711.0000,711.0000,0.0000,711.0000,325.0000,325.0000,0.0000,325.0000,47.0000,47.0000,0.0000
1985-09,5639.0002,5670.4895,0.0000,5639.0002,31.0000,31.0000,.0000,3257.0002,620.0000,387.0000,3257.0002,620.0000,410.0200,0.0000,0.0000,0.0000,3257.0002,620.0000,387.0000,804.9999,804.9999,0.0000,804.9999,153.0000,161.4693,0.0000,153.0000,317.0000,317.0000,0.0000,317.0000,100.0000,100.0000,0.0000,100.0000,31.0000,31.0000,.0000
1985-10,422.0000,424.1800,0.0000,422.0000,22.0000,22.0000,.0000,201.0000,175.0000,33.0000,201.0000,175.0000,35.1800,0.0000,0.0000,0.0000,201.0000,175.0000,33.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,0.0000,10.0000,22.0000,22.0000,.0000
1985-11,9.0000,9.0000,0.0000,9.0000,23.0000,23.0000,.0000,4.0000,5.0000,0.0000,4.0000,5.0000,0.0000,0.0000,0.0000,0.0000,4.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,.0000
1985-12,1.0000,1.0000,0.0000,1.0000,30.0000,30.0000,.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,.0000
1986-01,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,28.0000,.0000
1986-02,1.0000,1.0000,0.0000,1.0000,29.0000,29.0000,.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0000,29.0000,.0000
1986-03,1.0000,1.0000,0.0000,1.0000,35.0000,35.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0000
1986-04,888.0000,893.8730,0.0000,888.0000,26.0000,26.0000,.0000,105.0000,90.0000,560.0000,110.8730,90.0000,560.0000,0.0000,0.0000,0.0000,105.0000,90.0000,560.0000,0.0000,0.0000,0.0000,0.0000,133.0000,133.0000,0.0000,133.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0000,26.0000,.0000
1986-05,11770.0001,11770.0001,0.0000,11770.0001,29.0000,29.0000,.0000,1742.0000,1499.0000,3401.0000,1742.0000,1499.0000,3401.0000,0.0000,0.0000,0.0000,1742.0000,1499.0000,3401.0000,1145.0000,1145.0000,0.0000,1145.0000,2883.0000,2883.0000,0.0000,2883.0000,700.0001,700.0001,0.0000,700.0001,400.0000,400.0000,0.0000,400.0000,29.0000,29.0000,.0000
