Date,37_AGG_IrrigDemand,37_AGG_IrrigSupply,37_AGG_IrrigShortage,37_AGG_IrrigSupDirectFlow,37_AGG_MunDemand,37_AGG_MunSupply,37_AGG_MunShortage,37_ADC029_IrrigDemand,37_ADC030_IrrigDemand,37_ADC031_IrrigDemand,37_ADC029_IrrigSupply,37_ADC030_IrrigSupply,37_ADC031_IrrigSupply,37_ADC029_IrrigShortage,37_ADC030_IrrigShortage,37_ADC031_IrrigShortage,37_ADC029_IrrigSupDirectFlow,37_ADC030_IrrigSupDirectFlow,37_ADC031_IrrigSupDirectFlow
2010-04,464.0000,464.0000,0.0000,464.0000,,,,228.0000,161.0000,75.0000,228.0000,161.0000,75.0000,0.0000,0.0000,0.0000,228.0000,161.0000,75.0000
2010-05,2517.9999,2528.5971,0.0000,2517.9999,,,,895.0000,1008.9999,614.0000,905.5972,1008.9999,614.0000,0.0000,0.0000,0.0000,895.0000,1008.9999,614.0000
2010-06,6946.0000,6946.0000,0.0000,6946.0000,,,,2925.0000,2690.0000,1331.0000,2925.0000,2690.0000,1331.0000,0.0000,0.0000,0.0000,2925.0000,2690.0000,1331.0000
2010-07,6113.0000,6112.9998,.0002,6112.9998,,,,2518.0000,2332.0000,1263.0000,2517.9998,2332.0000,1263.0000,.0002,0.0000,0.0000,2517.9998,2332.0000,1263.0000
2010-08,5115.0000,5115.0000,0.0000,5115.0000,,,,2140.0000,1687.0000,1288.0000,2140.0000,1687.0000,1288.0000,0.0000,0.0000,0.0000,2140.0000,1687.0000,1288.0000
2010-09,4059.0000,4059.0000,0.0000,4059.0000,,,,1695.0000,1253.0000,1111.0000,1695.0000,1253.0000,1111.0000,0.0000,0.0000,0.0000,1695.0000,1253.0000,1111.0000
2010-10,3773.0000,3773.0000,0.0000,3773.0000,,,,1542.0000,1270.0000,961.0000,1542.0000,1270.0000,961.0000,0.0000,0.0000,0.0000,1542.0000,1270.0000,961.0000
2010-11,71.0000,71.0000,0.0000,71.0000,,,,41.0000,30.0000,0.0000,41.0000,30.0000,0.0000,0.0000,0.0000,0.0000,41.0000,30.0000,0.0000
2010-12,78.0000,78.0000,0.0000,78.0000,,,,47.0000,31.0000,0.0000,47.0000,31.0000,0.0000,0.0000,0.0000,0.0000,47.0000,31.0000,0.0000
2011-01,71.0000,71.0000,0.0000,71.0000,,,,40.0000,31.0000,0.0000,40.0000,31.0000,0.0000,0.0000,0.0000,0.0000,40.0000,31.0000,0.0000
2011-02,69.0000,69.0000,0.0000,69.0000,,,,41.0000,28.0000,0.0000,41.0000,28.0000,0.0000,0.0000,0.0000,0.0000,41.0000,28.0000,0.0000
2011-03,88.0000,88.0000,0.0000,88.0000,,,,57.0000,31.0000,0.0000,57.0000,31.0000,0.0000,0.0000,0.0000,0.0000,57.0000,31.0000,0.0000
2011-04,401.0000,401.0000,0.0000,401.0000,,,,234.0000,98.0000,69.0000,234.0000,98.0000,69.0000,0.0000,0.0000,0.0000,234.0000,98.0000,69.0000
2011-05,2866.0000,2880.7358,0.0000,2866.0000,,,,871.0000,994.0001,1000.9999,885.7358,994.0001,1000.9999,0.0000,0.0000,0.0000,871.0000,994.0001,1000.9999
2011-06,7259.0002,7259.0002,0.0000,7259.0002,,,,2970.0000,2705.0002,1584.0000,2970.0000,2705.0002,1584.0000,0.0000,0.0000,0.0000,2970.0000,2705.0002,1584.0000
2011-07,7399.0002,7399.0000,.0002,7399.0000,,,,3130.0000,2342.0002,1927.0000,3129.9998,2342.0002,1927.0000,.0002,0.0000,0.0000,3129.9998,2342.0002,1927.0000
2011-08,5760.0000,5759.9998,.0002,5759.9998,,,,2423.0000,1780.0000,1557.0000,2422.9998,1780.0000,1557.0000,.0002,0.0000,0.0000,2422.9998,1780.0000,1557.0000
2011-09,4831.9999,4831.9999,0.0000,4831.9999,,,,2041.0000,1316.9999,1474.0000,2041.0000,1316.9999,1474.0000,0.0000,0.0000,0.0000,2041.0000,1316.9999,1474.0000
2011-10,3798.0000,3798.0000,0.0000,3798.0000,,,,1223.0000,1130.0000,1445.0000,1223.0000,1130.0000,1445.0000,0.0000,0.0000,0.0000,1223.0000,1130.0000,1445.0000
2011-11,132.0000,132.0000,0.0000,132.0000,,,,102.0000,30.0000,0.0000,102.0000,30.0000,0.0000,0.0000,0.0000,0.0000,102.0000,30.0000,0.0000
2011-12,123.0000,123.0000,0.0000,123.0000,,,,92.0000,31.0000,0.0000,92.0000,31.0000,0.0000,0.0000,0.0000,0.0000,92.0000,31.0000,0.0000
2012-01,138.0000,138.0000,0.0000,138.0000,,,,107.0000,31.0000,0.0000,107.0000,31.0000,0.0000,0.0000,0.0000,0.0000,107.0000,31.0000,0.0000
2012-02,124.0000,124.0000,0.0000,124.0000,,,,95.0000,29.0000,0.0000,95.0000,29.0000,0.0000,0.0000,0.0000,0.0000,95.0000,29.0000,0.0000
2012-03,144.0000,144.0000,0.0000,144.0000,,,,101.0000,31.0000,12.0000,101.0000,31.0000,12.0000,0.0000,0.0000,0.0000,101.0000,31.0000,12.0000
2012-04,1334.0000,1334.0000,0.0000,1334.0000,,,,264.0000,866.0000,204.0000,264.0000,866.0000,204.0000,0.0000,0.0000,0.0000,264.0000,866.0000,204.0000
2012-05,3468.0001,3503.3068,0.0000,3468.0001,,,,1133.0001,1738.0000,597.0000,1133.1501,1738.0000,632.1566,0.0000,0.0000,0.0000,1133.0001,1738.0000,597.0000
2012-06,7452.0004,7452.0004,.0002,7452.0004,,,,3139.0000,2885.0002,1428.0001,3138.9998,2885.0005,1428.0001,.0002,0.0000,0.0000,3138.9998,2885.0005,1428.0001
2012-07,6216.0000,6216.0000,0.0000,6216.0000,,,,2542.0000,2474.0000,1200.0000,2542.0000,2474.0000,1200.0000,0.0000,0.0000,0.0000,2542.0000,2474.0000,1200.0000
2012-08,4534.0001,4534.0001,0.0000,4534.0001,,,,1865.0001,1772.9999,896.0001,1865.0001,1772.9999,896.0001,0.0000,0.0000,0.0000,1865.0001,1772.9999,896.0001
2012-09,3621.0000,3621.0000,0.0000,3621.0000,,,,1579.0000,1259.0000,783.0000,1579.0000,1259.0000,783.0000,0.0000,0.0000,0.0000,1579.0000,1259.0000,783.0000
2012-10,3462.0000,3462.0000,0.0000,3462.0000,,,,1369.0000,1270.0000,823.0000,1369.0000,1270.0000,823.0000,0.0000,0.0000,0.0000,1369.0000,1270.0000,823.0000
2012-11,233.0000,233.0000,0.0000,233.0000,,,,101.0000,30.0000,102.0000,101.0000,30.0000,102.0000,0.0000,0.0000,0.0000,101.0000,30.0000,102.0000
2012-12,155.0000,155.0000,0.0000,155.0000,,,,104.0000,31.0000,20.0000,104.0000,31.0000,20.0000,0.0000,0.0000,0.0000,104.0000,31.0000,20.0000
