Date,64_AGG_IrrigDemand,64_AGG_IrrigSupply,64_AGG_IrrigShortage,64_AGG_IrrigSupDirectFlow,64_AGG_MunDemand,64_AGG_MunSupply,64_AGG_MunShortage,6400522_D_IrrigDemand,6400522_D_IrrigSupply,6400522_D_IrrigShortage,6400522_D_IrrigSupDirectFlow,6400511_I_IrrigDemand,6400511_I_IrrigSupply,6400511_I_IrrigShortage,6400511_I_IrrigSupDirectFlow,6400525_IrrigDemand,6400525_IrrigSupply,6400525_IrrigShortage,6400525_IrrigSupDirectFlow,6400584_IrrigDemand,6400584_IrrigSupply,6400584_IrrigShortage,6400584_IrrigSupDirectFlow,6400520_IrrigDemand,6400520_IrrigSupply,6400520_IrrigShortage,6400520_IrrigSupDirectFlow,6400502_IrrigDemand,6400502_IrrigSupply,6400502_IrrigShortage,6400502_IrrigSupDirectFlow,6400524_IrrigDemand,6400524_IrrigSupply,6400524_IrrigShortage,6400524_IrrigSupDirectFlow,6400542_IrrigDemand,6400542_IrrigSupply,6400542_IrrigShortage,6400542_IrrigSupDirectFlow,6400533_IrrigDemand,6400533_IrrigSupply,6400533_IrrigShortage,6400533_IrrigSupDirectFlow,6400504_IrrigDemand,6400504_IrrigSupply,6400504_IrrigShortage,6400504_IrrigSupDirectFlow,6400516_IrrigDemand,6400516_IrrigSupply,6400516_IrrigShortage,6400516_IrrigSupDirectFlow,6400514_IrrigDemand,6400514_IrrigSupply,6400514_IrrigShortage,6400514_IrrigSupDirectFlow,6400599_IrrigDemand,6400599_IrrigSupply,6400599_IrrigShortage,6400599_IrrigSupDirectFlow,6400531_IrrigDemand,6400531_IrrigSupply,6400531_IrrigShortage,6400531_IrrigSupDirectFlow,6400508_IrrigDemand,6400508_IrrigSupply,6400508_IrrigShortage,6400508_IrrigSupDirectFlow,6400535_IrrigDemand,6400535_IrrigSupply,6400535_IrrigShortage,6400535_IrrigSupDirectFlow,6400503_IrrigDemand,6400503_IrrigSupply,6400503_IrrigShortage,6400503_IrrigSupDirectFlow,6400530_IrrigDemand,6400530_IrrigSupply,6400530_IrrigShortage,6400530_IrrigSupDirectFlow,6400528_IrrigDemand,6400528_IrrigSupply,6400528_IrrigShortage,6400528_IrrigSupDirectFlow
1993-06,32560.9993,35389.1585,152.2903,25442.9994,,,,1461.0000,1517.8380,0.0000,1461.0000,5667.0000,6199.0552,0.0000,0.0000,368.0000,368.0000,0.0000,368.0000,78.0000,0.0000,78.0000,0.0000,3343.0000,3565.1113,0.0000,3343.0000,517.0000,523.5374,0.0000,0.0000,937.0000,967.3022,0.0000,937.0000,53.0000,0.0000,53.0000,0.0000,4459.9995,4818.8057,0.0000,4459.9995,1894.0000,2139.8054,0.0000,1894.0000,1084.9999,1171.3770,0.0000,832.0000,223.0000,223.0000,0.0000,223.0000,153.0000,131.7097,21.2903,0.0000,1731.0000,1912.8375,0.0000,1731.0000,1558.9999,1744.1045,0.0000,1558.9999,2354.0000,2778.5667,0.0000,2354.0000,278.0000,306.1922,0.0000,24.0000,1812.0000,2058.3567,0.0000,1669.0000,4588.0000,4963.5591,0.0000,4588.0000
1993-07,51725.0010,53375.0242,459.4134,32053.4377,,,,1309.0000,1469.8975,0.0000,1012.0000,9871.0010,10332.4512,0.0000,0.0000,414.0000,414.0000,0.0000,414.0000,101.0000,0.0000,101.0000,0.0000,5627.0000,5801.5444,0.0000,5627.0000,634.0000,712.1654,0.0000,423.0000,1713.0000,1777.5345,0.0000,1713.0000,72.0000,0.0000,72.0000,0.0000,7627.0000,7958.2129,0.0000,7627.0000,3158.9998,3158.9998,0.0000,587.1304,1419.0000,1419.0000,0.0000,1022.0000,288.0000,293.1475,0.0000,288.0000,333.0000,265.0000,68.0000,0.0000,2145.0000,2313.8181,0.0000,2145.0000,3614.0002,3614.0002,.0000,169.6697,2766.0000,3430.6660,0.0000,2766.0000,880.0000,880.0000,0.0000,880.0000,2357.0000,2357.0002,0.0000,1026.0000,7396.0000,7177.5864,218.4134,6353.6377
1993-08,42146.0004,42841.7418,120.0000,26356.0000,,,,1136.0001,1228.2688,0.0000,1123.0000,6878.0000,6975.1606,0.0000,0.0000,371.0000,371.0000,0.0000,371.0000,75.0000,0.0000,75.0000,0.0000,4716.0000,4757.7544,0.0000,4716.0000,228.0000,232.7061,0.0000,228.0000,1537.0000,1569.9824,0.0000,1537.0000,45.0000,0.0000,45.0000,0.0000,6642.0000,6859.9072,0.0000,6642.0000,3816.0002,3816.0002,0.0000,0.0000,1062.0000,1062.0000,0.0000,785.0000,198.0000,200.6640,0.0000,198.0000,338.0000,338.0000,0.0000,0.0000,2051.0000,2176.5168,0.0000,2051.0000,2352.0000,2352.0000,0.0000,0.0000,2567.0000,2582.4363,0.0000,2441.0000,542.0000,542.0000,0.0000,542.0000,1930.0000,1930.0000,0.0000,750.0000,5662.0000,5847.3447,0.0000,4972.0000
1993-09,22133.0000,22167.9715,88.0000,12674.0000,,,,834.9999,834.9999,0.0000,785.0000,3976.0002,4010.4272,0.0000,0.0000,225.0000,225.0000,.0000,225.0000,43.0000,0.0000,43.0000,0.0000,2032.9999,2032.9999,0.0000,1391.0000,177.0000,177.0000,0.0000,159.0000,616.0000,619.3914,0.0000,616.0000,45.0000,0.0000,45.0000,0.0000,3088.0000,3173.1531,0.0000,3088.0000,2778.0000,2778.0000,0.0000,1139.0000,702.0000,702.0000,0.0000,391.0000,137.0000,137.0000,.0000,93.0000,216.0000,216.0000,0.0000,0.0000,1237.0000,1237.0000,0.0000,1237.0000,1046.0000,1046.0000,0.0000,538.0000,1342.9999,1342.9999,0.0000,710.0000,353.0000,353.0000,0.0000,353.0000,869.0000,869.0000,0.0000,0.0000,2414.0000,2414.0000,0.0000,1949.0000
1993-10,3703.0000,3879.9417,36.0000,2138.0000,,,,178.0000,178.0000,0.0000,0.0000,535.0000,611.8180,0.0000,0.0000,31.0000,37.6480,0.0000,31.0000,13.0000,0.0000,13.0000,0.0000,453.0000,453.0000,0.0000,0.0000,61.0000,61.0000,0.0000,0.0000,49.0000,55.8664,0.0000,49.0000,23.0000,0.0000,23.0000,0.0000,351.0000,402.9655,0.0000,351.0000,582.0000,582.0014,0.0000,582.0000,241.0000,241.0000,0.0000,72.0000,62.0000,62.0000,0.0000,0.0000,33.0000,33.0000,0.0000,0.0000,195.0000,232.6691,0.0000,195.0000,114.0000,114.0000,0.0000,114.0000,159.0000,159.0000,0.0000,159.0000,75.0000,79.6715,0.0000,75.0000,94.0000,122.3018,0.0000,94.0000,454.0000,454.0000,.0000,416.0000
1993-11,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000
1993-12,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1994-01,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1994-02,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000
1994-03,555.0000,607.2923,.0000,454.0000,,,,17.0000,20.0183,0.0000,17.0000,101.0000,115.8404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.0000,49.9589,0.0000,44.0000,6.0000,6.0000,0.0000,6.0000,6.0000,6.6775,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,86.0000,98.4388,0.0000,86.0000,0.0000,0.0000,0.0000,0.0000,74.0000,74.0000,0.0000,74.0000,22.0000,22.0000,0.0000,22.0000,0.0000,0.0000,0.0000,0.0000,52.0000,62.2451,0.0000,52.0000,0.0000,0.0000,0.0000,0.0000,20.0000,20.0000,.0000,20.0000,9.0000,9.6503,0.0000,9.0000,15.0000,19.4631,0.0000,15.0000,103.0000,103.0000,0.0000,103.0000
1994-04,16740.9999,16740.5059,83.0530,12148.9999,,,,888.0000,888.0000,0.0000,888.0000,4323.0000,4323.0000,0.0000,0.0000,104.0000,104.0000,0.0000,104.0000,29.0000,0.0000,29.0000,0.0000,1580.0000,1580.0000,0.0000,1580.0000,181.0000,181.0000,0.0000,74.0000,340.0000,340.0000,0.0000,340.0000,45.0000,0.0000,45.0000,0.0000,1907.0000,1907.0072,0.0000,1907.0000,291.0000,373.2832,0.0000,291.0000,830.9999,831.0743,0.0000,830.9999,151.0000,151.0000,0.0000,90.0000,27.0000,17.9470,9.0530,0.0000,913.0000,913.0000,0.0000,913.0000,446.0000,446.0000,0.0000,446.0000,1091.9999,1091.9999,0.0000,1091.9999,182.0000,182.1943,0.0000,182.0000,1094.0000,1094.0000,0.0000,1094.0000,2317.0000,2317.0000,0.0000,2317.0000
1994-05,47412.9996,45600.9182,3248.5460,35445.2462,,,,1898.0000,1899.4016,0.0000,1898.0000,7279.0000,7619.0532,0.0000,0.0000,717.0000,499.5941,217.4059,499.5941,119.0000,0.0000,119.0000,0.0000,6410.9995,6410.9995,0.0000,6410.9995,616.0000,616.0000,0.0000,310.0000,1589.0000,1589.0000,0.0000,1589.0000,77.0000,0.0000,77.0000,0.0000,5531.0000,5531.0293,0.0000,5531.0000,761.0000,1609.8678,0.0000,761.0000,2119.0000,1998.9910,120.0089,1998.9910,279.0000,279.0000,0.0000,159.0000,144.0000,150.4545,0.0000,0.0000,3700.0002,3124.2307,575.7693,3000.0239,1502.9999,1568.7581,0.0000,1056.0000,3697.0000,3697.0000,0.0000,3697.0000,620.0000,620.0000,.0000,620.0000,1860.0000,2033.9008,0.0000,1561.0000,8493.0000,6353.6377,2139.3618,6353.6377
1994-06,50659.0005,53820.5933,606.9217,33890.1604,,,,1832.0001,2002.9708,0.0000,1333.0000,9104.0000,10413.9912,0.0000,0.0000,667.0000,484.2591,182.7409,483.4781,142.0000,0.0000,142.0000,0.0000,5614.0005,6011.9790,0.0000,5614.0005,909.0001,909.0000,.0000,595.0000,1587.9999,1664.9408,0.0000,1587.9999,92.0000,0.0000,92.0000,0.0000,7034.0000,7600.0088,0.0000,7034.0000,1601.0000,1601.0000,0.0000,1601.0000,1855.0000,2061.0698,0.0000,1755.0000,309.0000,309.0000,0.0000,182.0000,281.0000,313.6995,0.0000,0.0000,2681.0000,2962.5083,0.0000,2681.0000,2707.0000,2707.0000,0.0000,800.0000,3364.0002,4090.3469,0.0000,3364.0002,711.0000,711.0000,0.0000,711.0000,2412.9998,2412.9998,0.0000,0.0000,7755.0000,7564.8193,190.1807,6148.6816
1994-07,44808.0007,46699.2184,138.0004,24133.6559,,,,1036.0000,1155.5328,0.0000,503.9999,6731.0005,7311.0659,0.0000,0.0000,378.0000,378.0000,0.0000,378.0000,76.0000,0.0000,76.0000,0.0000,4187.0000,4465.3228,0.0000,4187.0010,393.0000,393.0000,.0000,65.0000,1341.0000,1456.5364,0.0000,1341.0000,62.0000,0.0000,62.0000,0.0000,5995.0000,6586.2534,0.0000,5995.0000,6131.0000,6131.0000,0.0000,0.0000,1209.0000,1244.9089,0.0000,1092.0000,223.0000,223.0000,0.0000,0.0000,379.0000,379.0000,0.0000,0.0000,1896.0000,2128.3206,0.0000,1896.0000,2702.0000,2701.9998,.0003,0.0000,2637.0002,2637.0002,.0001,1844.6550,630.9999,640.2160,0.0000,630.9999,2168.0000,2168.0000,0.0000,0.0000,6633.0000,6700.0615,0.0000,6200.0000
1994-08,57382.0019,57512.0186,2532.7692,32888.2332,,,,1453.0001,1650.9656,0.0000,1080.0001,8728.0000,9643.4639,0.0000,0.0000,536.0000,499.5941,36.4059,499.5941,107.0000,0.0000,107.0000,0.0000,6154.0000,6453.9463,0.0000,6154.0005,387.0000,387.0000,0.0000,342.0000,1962.0000,2088.8005,0.0000,1962.0000,80.0000,0.0000,80.0000,0.0000,8082.0005,8689.5908,0.0000,8082.0005,5426.0000,5485.1934,0.0000,0.0000,1733.0000,1739.5251,0.0000,1733.0000,311.0000,332.8421,0.0000,311.0000,411.0000,424.1579,0.0000,0.0000,2505.0002,2672.9045,0.0000,2505.0002,3630.0002,3629.9998,.0004,0.0000,3209.0000,3209.0000,.0001,1943.0001,807.0000,818.9665,0.0000,807.0000,2795.9998,3030.4299,0.0000,1116.0000,9065.0010,6755.6382,2309.3628,6353.6377
1994-09,28765.0001,30538.3106,199.0001,20180.0003,,,,1019.0000,1058.5276,0.0000,1019.0000,5411.0000,5725.1709,0.0000,0.0000,333.0000,333.0000,.0000,333.0000,85.0000,0.0000,85.0000,0.0000,3627.0000,3675.2849,0.0000,3627.0000,290.0000,290.0000,0.0000,278.0000,824.0000,850.6599,0.0000,824.0000,73.0000,0.0000,73.0000,0.0000,3529.0000,3738.3574,0.0000,3529.0000,587.0000,1810.4486,0.0000,0.0000,1288.0000,1312.5155,0.0000,1288.0000,242.0000,242.0000,0.0000,242.0000,172.0000,131.0000,41.0000,0.0000,1448.0000,1458.9073,0.0000,1448.0000,1971.9999,1971.9999,0.0000,0.0000,1735.0001,1735.0000,.0001,1563.0001,538.0000,538.0000,0.0000,538.0000,1203.0001,1203.0001,0.0000,1203.0001,4389.0000,4464.4385,0.0000,4288.0000
1994-10,2794.0000,2940.1170,28.0000,2211.0000,,,,85.0000,101.0914,0.0000,85.0000,503.0000,575.2943,0.0000,0.0000,18.0000,21.3440,0.0000,18.0000,10.0000,0.0000,10.0000,0.0000,244.0000,278.1356,0.0000,244.0000,47.0000,47.0000,0.0000,35.0000,32.0000,36.2801,0.0000,32.0000,18.0000,0.0000,18.0000,0.0000,271.0000,311.2782,0.0000,271.0000,424.0000,424.0011,0.0000,424.0000,203.0000,203.0000,0.0000,203.0000,51.0000,51.0000,0.0000,51.0000,40.0000,40.0000,0.0000,0.0000,167.0000,167.0000,0.0000,167.0000,91.0000,91.0000,0.0000,91.0000,155.0000,155.0000,0.0000,155.0000,58.0000,61.6924,0.0000,58.0000,55.0000,55.0000,0.0000,55.0000,322.0000,322.0000,0.0000,322.0000
1994-11,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1994-12,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1995-01,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1995-02,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000
1995-03,0.0000,.0000,0.0000,0.0000,,,,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000
1995-04,1307.0000,1348.6664,10.0000,1091.0000,,,,36.0000,36.0001,0.0000,36.0000,206.0000,206.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.0000,73.0000,0.0000,73.0000,28.0000,28.0000,0.0000,28.0000,12.0000,12.0000,.0000,12.0000,10.0000,0.0000,10.0000,0.0000,235.0000,235.0008,0.0000,235.0000,0.0000,48.0000,0.0000,0.0000,106.0000,107.9308,0.0000,106.0000,24.0000,24.0903,0.0000,24.0000,0.0000,0.0000,0.0000,0.0000,125.0000,125.0000,0.0000,125.0000,26.0000,26.0000,0.0000,26.0000,100.0000,100.0000,0.0000,100.0000,40.0000,41.6444,0.0000,40.0000,25.0000,25.0000,0.0000,25.0000,261.0000,261.0000,0.0000,261.0000
1995-05,12949.0002,12918.0707,44.5278,10326.0000,,,,586.0000,586.0000,0.0000,586.0000,2389.0002,2389.0002,0.0000,0.0000,149.0000,149.0000,0.0000,149.0000,21.0000,0.0000,21.0000,0.0000,1527.0000,1527.0000,.0000,1527.0000,119.0000,119.0000,0.0000,25.0000,307.0000,307.0000,0.0000,307.0000,22.0000,0.0000,22.0000,0.0000,1935.9999,1936.0068,0.0000,1935.9999,322.0000,328.1404,0.0000,322.0000,402.0000,409.4510,0.0000,402.0000,76.0000,76.0000,0.0000,0.0000,21.0000,19.4722,1.5278,0.0000,738.0000,738.0000,0.0000,738.0000,360.0000,360.0000,0.0000,360.0000,1460.0000,1460.0000,0.0000,1460.0000,104.0000,104.0000,.0000,104.0000,844.0000,844.0000,0.0000,844.0000,1566.0001,1566.0001,0.0000,1566.0001
1995-06,15206.0000,16519.2692,111.0985,10820.0000,,,,784.0000,826.5510,0.0000,784.0000,3943.0000,4277.2324,0.0000,0.0000,219.0000,219.0000,0.0000,219.0000,64.0000,0.0000,64.0000,0.0000,1794.0000,1939.0050,0.0000,1794.0000,486.0000,486.0000,.0000,303.0000,277.0000,290.4954,0.0000,277.0000,47.0000,0.0000,47.0000,0.0000,1386.0000,1550.6072,0.0000,1386.0000,1.0000,89.1743,0.0000,1.0000,752.0000,767.8196,0.0000,752.0000,132.0000,136.0317,0.0000,37.0000,54.0000,53.9015,0.0985,0.0000,718.0000,799.6313,0.0000,718.0000,1005.0000,1038.7144,0.0000,1005.0000,852.0000,1031.2051,0.0000,852.0000,271.0000,275.1334,0.0000,271.0000,605.0000,706.7421,0.0000,605.0000,1816.0000,2032.0250,0.0000,1816.0000
1995-07,53191.9993,52681.3777,1622.3619,41514.6233,,,,1653.0000,1754.6589,0.0000,1653.0000,8080.9995,8546.5127,0.0000,0.0000,544.0000,544.0000,0.0000,544.0000,100.0000,0.0000,100.0000,0.0000,5742.0005,5843.7915,0.0000,5742.0005,537.0000,537.0000,0.0000,256.0000,1938.0000,1958.8491,0.0000,1938.0000,63.0000,0.0000,63.0000,0.0000,9400.0000,9509.5332,0.0000,8632.9854,2979.0000,2979.0000,0.0000,2979.0000,1502.0000,1524.9756,0.0000,1502.0000,196.0000,196.0000,0.0000,87.0000,300.0000,300.0000,0.0000,0.0000,2228.0000,2228.0000,0.0000,2228.0000,3027.9998,3027.9998,0.0000,3027.9998,3357.0000,3646.4192,0.0000,3357.0000,640.0000,640.0000,0.0000,640.0000,3078.0000,3078.0000,.0001,2574.0000,7825.9995,6366.6377,1459.3618,6353.6377
1995-08,61879.0011,60632.1664,2464.8237,46186.1621,,,,1722.0001,1845.4337,0.0000,1722.0001,11371.0000,11840.5977,0.0000,0.0000,528.0000,499.5941,28.4059,499.5941,122.0000,0.0000,122.0000,0.0000,6702.0005,6939.4521,0.0000,6702.0005,460.0000,460.0000,0.0000,339.0000,2163.0000,2232.9150,0.0000,2163.0000,82.0000,0.0000,82.0000,0.0000,9466.0000,9776.7617,0.0000,8632.9854,4228.0000,4228.0000,0.0000,4228.0000,1803.0000,1809.8301,0.0000,1803.0000,278.0000,278.0000,0.0000,278.0000,429.0000,242.0000,187.0000,0.0000,2511.0000,2511.0000,0.0000,2511.0000,4206.0005,3665.9443,540.0559,3665.9443,3747.0000,3747.0000,.0000,3747.0000,938.0000,938.0000,0.0000,938.0000,3088.0000,3088.0000,0.0000,2603.0000,8035.0000,6529.6377,1505.3618,6353.6377
1995-09,25597.0006,25790.1455,115.0001,19195.0001,,,,867.0000,867.0000,0.0000,867.0000,5080.0005,5179.4790,0.0000,0.0000,154.0000,154.0000,.0000,154.0000,63.0000,0.0000,63.0000,0.0000,2810.0002,2822.4734,0.0000,2810.0002,180.0000,180.0000,0.0000,89.0000,728.0000,747.6954,0.0000,728.0000,52.0000,0.0000,52.0000,0.0000,3016.0000,3162.9304,0.0000,3016.0000,3247.0000,3247.0000,0.0000,2738.0000,902.0000,922.6887,0.0000,902.0000,157.0000,157.0000,0.0000,157.0000,154.0000,154.0000,0.0000,0.0000,1011.9999,1020.8785,0.0000,1011.9999,1704.0000,1704.0000,0.0000,1704.0000,1462.0000,1462.0000,0.0000,1462.0000,420.0000,420.0000,0.0000,420.0000,885.0000,885.0000,0.0000,565.0000,2704.0000,2704.0000,.0001,2571.0000
1995-10,4230.0001,4486.4942,56.0000,3157.0001,,,,144.0000,171.9195,0.0000,144.0000,977.0000,1117.4265,0.0000,0.0000,30.0000,36.2400,0.0000,30.0000,19.0000,0.0000,19.0000,0.0000,421.0000,480.4019,0.0000,421.0000,91.0000,91.0000,0.0000,91.0000,52.0000,59.2052,0.0000,52.0000,37.0000,0.0000,37.0000,0.0000,439.0000,504.3215,0.0000,439.0000,180.0000,180.0000,.0000,180.0000,368.0000,368.0000,0.0000,368.0000,94.0000,94.0000,0.0000,94.0000,40.0000,40.0000,0.0000,0.0000,251.0000,251.0000,0.0000,251.0000,159.0000,159.0000,0.0000,159.0000,225.0000,225.0000,0.0000,225.0000,100.0000,105.9795,0.0000,100.0000,93.0000,93.0000,0.0000,93.0000,510.0001,510.0001,0.0000,510.0001
1995-11,17.0000,17.8353,0.0000,11.0000,,,,0.0000,0.0000,0.0000,0.0000,6.0000,6.7232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.0000,0.0000,5.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.1121,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000
