Date,39_AGG_IrrigDemand,39_AGG_IrrigSupply,39_AGG_IrrigShortage,39_AGG_IrrigSupDirectFlow,39_AGG_MunDemand,39_AGG_MunSupply,39_AGG_MunShortage,39_ADC041_IrrigDemand,39_ADC045_IrrigDemand,39_ADC041_IrrigSupply,39_ADC045_IrrigSupply,39_ADC041_IrrigShortage,39_ADC045_IrrigShortage,39_ADC041_IrrigSupDirectFlow,39_ADC045_IrrigSupDirectFlow,3900563_I_IrrigDemand,3900563_I_IrrigSupply,3900563_I_IrrigShortage,3900563_I_IrrigSupDirectFlow,3903505_I_IrrigDemand,3903505_I_IrrigSupply,3903505_I_IrrigShortage,3903505_I_IrrigSupDirectFlow
1990-06,10224.9998,10028.3171,196.6826,5659.9998,,,,3966.9998,1693.0000,3966.9998,1693.0000,0.0000,0.0000,3966.9998,1693.0000,1712.0000,1515.3174,196.6826,0.0000,2853.0000,2853.0000,0.0000,0.0000
1990-07,8526.0000,8361.0338,261.4245,4214.0000,,,,3131.0000,1083.0000,3131.0000,1083.0000,0.0000,0.0000,3131.0000,1083.0000,1797.0000,1535.5756,261.4245,0.0000,2515.0000,2611.4583,0.0000,0.0000
1990-08,7931.9999,7522.5317,488.1819,3526.6498,,,,2717.0000,1012.9999,2513.6499,1012.9999,203.3502,0.0000,2513.6499,1012.9999,1743.0000,1458.1682,284.8317,0.0000,2459.0000,2537.7136,0.0000,0.0000
1990-09,6263.0000,6200.2062,120.8977,3136.1023,,,,2443.0000,814.0000,2322.1023,814.0000,120.8977,0.0000,2322.1023,814.0000,1210.0000,1244.9899,0.0000,0.0000,1796.0000,1819.1140,0.0000,0.0000
1990-10,1835.0000,1848.3963,0.0000,1260.0000,,,,900.0000,360.0000,900.0000,360.0000,0.0000,0.0000,900.0000,360.0000,240.0000,246.9402,0.0000,0.0000,335.0000,341.4561,0.0000,0.0000
1990-11,246.0000,246.0000,0.0000,111.0000,,,,107.0000,4.0000,107.0000,4.0000,0.0000,0.0000,107.0000,4.0000,58.0000,58.0000,0.0000,0.0000,77.0000,77.0000,0.0000,0.0000
1990-12,362.0000,362.0000,0.0000,18.0000,,,,14.0000,4.0000,14.0000,4.0000,0.0000,0.0000,14.0000,4.0000,148.0000,148.0000,0.0000,0.0000,196.0000,196.0000,0.0000,0.0000
1991-01,113.0000,113.0000,0.0000,8.0000,,,,4.0000,4.0000,4.0000,4.0000,0.0000,0.0000,4.0000,4.0000,45.0000,45.0000,0.0000,0.0000,60.0000,60.0000,0.0000,0.0000
1991-02,991.0000,991.0000,0.0000,7.0000,,,,4.0000,3.0000,4.0000,3.0000,0.0000,0.0000,4.0000,3.0000,423.0000,423.0000,0.0000,0.0000,561.0000,561.0000,0.0000,0.0000
1991-03,901.0000,901.0000,0.0000,25.0000,,,,21.0000,4.0000,21.0000,4.0000,0.0000,0.0000,21.0000,4.0000,377.0000,377.0000,0.0000,0.0000,499.0000,499.0000,0.0000,0.0000
1991-04,2560.0000,2566.9800,0.0000,356.0000,,,,113.0000,243.0000,119.9800,243.0000,0.0000,0.0000,113.0000,243.0000,380.0000,380.0000,0.0000,0.0000,1824.0000,1824.0000,0.0000,0.0000
1991-05,8304.0000,8335.1920,.0001,4540.0000,,,,3020.0000,1520.0000,3020.0000,1520.0000,0.0000,0.0000,3020.0000,1520.0000,1082.0000,1113.1920,0.0000,0.0000,2682.0000,2682.0000,.0001,0.0000
1991-06,9660.0001,9458.8278,201.1723,4929.0001,,,,3450.0000,1479.0001,3450.0000,1479.0001,0.0000,0.0000,3450.0000,1479.0001,1488.0000,1286.8276,201.1723,0.0000,3243.0000,3243.0000,0.0000,0.0000
1991-07,8793.0004,8491.3578,302.9212,4206.0004,,,,3113.0000,1093.0001,3113.0002,1093.0001,0.0000,0.0000,3113.0002,1093.0001,1787.0000,1484.0789,302.9212,0.0000,2800.0002,2801.2786,0.0000,0.0000
1991-08,7151.9999,6798.6960,423.5543,3374.9999,,,,2467.0000,907.9999,2467.0000,907.9999,0.0000,0.0000,2467.0000,907.9999,1562.0000,1138.4458,423.5543,0.0000,2215.0000,2285.2502,0.0000,0.0000
1991-09,4163.9999,4185.1094,0.0000,1959.0000,,,,1464.0000,495.0000,1464.0000,495.0000,0.0000,0.0000,1464.0000,495.0000,730.0000,751.1096,0.0000,0.0000,1474.9999,1474.9999,0.0000,0.0000
1991-10,1448.0000,1457.4966,0.0000,1034.0000,,,,675.0000,359.0000,675.0000,359.0000,0.0000,0.0000,675.0000,359.0000,175.0000,180.0605,0.0000,0.0000,239.0000,243.4362,0.0000,0.0000
1991-11,54.0000,54.0000,0.0000,54.0000,,,,52.0000,2.0000,52.0000,2.0000,0.0000,0.0000,52.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1991-12,384.0000,384.0000,0.0000,3.0000,,,,1.0000,2.0000,1.0000,2.0000,0.0000,0.0000,1.0000,2.0000,164.0000,164.0000,0.0000,0.0000,217.0000,217.0000,0.0000,0.0000
1992-01,170.0000,170.0000,0.0000,3.0000,,,,1.0000,2.0000,1.0000,2.0000,0.0000,0.0000,1.0000,2.0000,72.0000,72.0000,0.0000,0.0000,95.0000,95.0000,0.0000,0.0000
1992-02,987.0000,987.0000,0.0000,3.0000,,,,1.0000,2.0000,1.0000,2.0000,0.0000,0.0000,1.0000,2.0000,423.0000,423.0000,0.0000,0.0000,561.0000,561.0000,0.0000,0.0000
1992-03,1499.0000,1500.6800,0.0000,126.0000,,,,58.0000,68.0000,59.6800,68.0000,0.0000,0.0000,58.0000,68.0000,517.0000,517.0000,0.0000,0.0000,856.0000,856.0000,0.0000,0.0000
1992-04,5209.0000,5253.7554,.0001,818.0000,,,,370.0000,448.0000,392.2000,448.0000,0.0000,0.0000,370.0000,448.0000,780.0000,802.5554,0.0000,0.0000,3611.0000,3611.0000,.0001,0.0000
1992-05,7884.9998,7910.1577,0.0000,4461.0000,,,,3241.0000,1220.0000,3241.0000,1220.0000,0.0000,0.0000,3241.0000,1220.0000,870.0000,895.1580,0.0000,0.0000,2553.9998,2553.9998,0.0000,0.0000
1992-06,9062.0001,8888.5175,173.4827,4975.0001,,,,3518.0000,1457.0001,3518.0000,1457.0001,0.0000,0.0000,3518.0000,1457.0001,1467.0000,1293.5173,173.4827,0.0000,2620.0000,2620.0000,0.0000,0.0000
1992-07,7271.0002,7127.3548,143.6453,3605.0001,,,,2783.0000,822.0001,2783.0000,822.0001,0.0000,0.0000,2783.0000,822.0001,1357.0001,1213.3547,143.6452,0.0000,2309.0000,2309.0000,.0000,0.0000
1992-08,7106.0002,6999.2811,177.2757,3340.9999,,,,2433.0000,907.9999,2433.0000,907.9999,0.0000,0.0000,2433.0000,907.9999,1562.0000,1384.7242,177.2757,0.0000,2203.0002,2273.5569,0.0000,0.0000
1992-09,4501.0000,4524.4229,.0000,2181.0000,,,,1629.0000,552.0000,1629.0000,552.0000,0.0000,0.0000,1629.0000,552.0000,810.0000,833.4229,0.0000,0.0000,1510.0000,1510.0000,.0000,0.0000
1992-10,2206.0000,2221.7714,0.0000,1528.0000,,,,1088.0000,440.0000,1088.0000,440.0000,0.0000,0.0000,1088.0000,440.0000,285.0000,293.2414,0.0000,0.0000,393.0000,400.5300,0.0000,0.0000
1992-11,247.0000,247.0000,0.0000,61.0000,,,,59.0000,2.0000,59.0000,2.0000,0.0000,0.0000,59.0000,2.0000,80.0000,80.0000,0.0000,0.0000,106.0000,106.0000,0.0000,0.0000
1992-12,252.0000,252.0000,0.0000,20.0000,,,,18.0000,2.0000,18.0000,2.0000,0.0000,0.0000,18.0000,2.0000,100.0000,100.0000,0.0000,0.0000,132.0000,132.0000,0.0000,0.0000
1993-01,159.0000,159.0000,0.0000,3.0000,,,,1.0000,2.0000,1.0000,2.0000,0.0000,0.0000,1.0000,2.0000,67.0000,67.0000,0.0000,0.0000,89.0000,89.0000,0.0000,0.0000
1993-02,987.0000,987.0000,0.0000,3.0000,,,,1.0000,2.0000,1.0000,2.0000,0.0000,0.0000,1.0000,2.0000,423.0000,423.0000,0.0000,0.0000,561.0000,561.0000,0.0000,0.0000
1993-03,111.0000,111.0000,0.0000,111.0000,,,,2.0000,109.0000,2.0000,109.0000,0.0000,0.0000,2.0000,109.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1993-04,2277.0000,2288.4446,0.0000,418.0000,,,,175.0000,243.0000,185.5000,243.0000,0.0000,0.0000,175.0000,243.0000,376.0000,376.9446,0.0000,0.0000,1483.0000,1483.0000,0.0000,0.0000
1993-05,7215.0000,7215.0000,0.0000,3841.0000,,,,2380.0000,1461.0000,2380.0000,1461.0000,0.0000,0.0000,2380.0000,1461.0000,1066.0000,1066.0000,0.0000,0.0000,2308.0000,2308.0000,0.0000,0.0000
1993-06,9990.9998,9872.9138,118.0859,5945.0000,,,,4142.0000,1803.0000,4142.0000,1803.0000,0.0000,0.0000,4142.0000,1803.0000,1517.0000,1398.9141,118.0859,0.0000,2528.9998,2528.9998,0.0000,0.0000
1993-07,9011.0001,8934.1587,128.3882,4760.0002,,,,3635.0000,1125.0000,3635.0002,1125.0000,0.0000,0.0000,3635.0002,1125.0000,1717.0001,1588.6118,128.3882,0.0000,2534.0000,2585.5466,0.0000,0.0000
1993-08,6971.0000,7047.8967,0.0000,3805.0000,,,,2950.0000,855.0000,2950.0000,855.0000,0.0000,0.0000,2950.0000,855.0000,1288.0000,1325.3418,0.0000,0.0000,1878.0000,1917.5549,0.0000,0.0000
1993-09,5273.0001,5297.7244,0.0000,2775.0000,,,,2194.0000,581.0000,2194.0000,581.0000,0.0000,0.0000,2194.0000,581.0000,855.0000,879.7242,0.0000,0.0000,1643.0001,1643.0001,0.0000,0.0000
1993-10,2783.0000,2783.0000,0.0000,1644.0000,,,,1239.0000,405.0000,1239.0000,405.0000,0.0000,0.0000,1239.0000,405.0000,490.0000,490.0000,0.0000,0.0000,649.0000,649.0000,0.0000,0.0000
1993-11,46.0000,46.0000,0.0000,46.0000,,,,44.0000,2.0000,44.0000,2.0000,0.0000,0.0000,44.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1993-12,797.0000,797.0000,0.0000,22.0000,,,,20.0000,2.0000,20.0000,2.0000,0.0000,0.0000,20.0000,2.0000,333.0000,333.0000,0.0000,0.0000,442.0000,442.0000,0.0000,0.0000
1994-01,381.0000,381.0000,0.0000,4.0000,,,,2.0000,2.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,162.0000,162.0000,0.0000,0.0000,215.0000,215.0000,0.0000,0.0000
1994-02,232.0000,232.0000,0.0000,4.0000,,,,2.0000,2.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,98.0000,98.0000,0.0000,0.0000,130.0000,130.0000,0.0000,0.0000
1994-03,1220.0001,1221.6201,0.0000,103.0000,,,,47.0000,56.0000,48.6200,56.0000,0.0000,0.0000,47.0000,56.0000,417.0000,417.0000,0.0000,0.0000,700.0001,700.0001,0.0000,0.0000
1994-04,2986.0000,2986.0000,0.0000,667.0000,,,,317.0000,350.0000,317.0000,350.0000,0.0000,0.0000,317.0000,350.0000,410.0000,410.0000,0.0000,0.0000,1909.0000,1909.0000,0.0000,0.0000
1994-05,9190.9999,9225.5563,.0001,5020.0001,,,,3340.0000,1679.9999,3340.0002,1679.9999,0.0000,0.0000,3340.0002,1679.9999,1195.0000,1229.5562,0.0000,0.0000,2976.0000,2976.0000,.0001,0.0000
1994-06,10891.0000,10665.6400,225.3601,6025.0000,,,,4225.0000,1800.0000,4225.0000,1800.0000,0.0000,0.0000,4225.0000,1800.0000,1823.0000,1597.6400,225.3601,0.0000,3043.0000,3043.0000,0.0000,0.0000
1994-07,10473.0000,9932.7830,658.7792,4952.6465,,,,3850.0000,1330.0000,3622.6465,1330.0000,227.3534,0.0000,3622.6465,1330.0000,2205.0000,1773.5742,431.4258,0.0000,3088.0000,3206.5623,0.0000,0.0000
1994-08,8196.0000,7544.2688,733.1166,3559.6499,,,,2806.0000,1046.0000,2513.6499,1046.0000,292.3500,0.0000,2513.6499,1046.0000,1802.0000,1361.2334,440.7666,0.0000,2542.0000,2623.3855,0.0000,0.0000
1994-09,4787.9999,4813.4470,0.0000,2366.0000,,,,1771.0000,595.0000,1771.0000,595.0000,0.0000,0.0000,1771.0000,595.0000,880.0000,905.4471,0.0000,0.0000,1541.9999,1541.9999,0.0000,0.0000
1994-10,2278.0000,2295.1809,0.0000,1538.0000,,,,1088.0000,450.0000,1088.0000,450.0000,0.0000,0.0000,1088.0000,450.0000,303.0000,311.8583,0.0000,0.0000,437.0000,445.3226,0.0000,0.0000
1994-11,96.0000,96.0000,0.0000,96.0000,,,,40.0000,56.0000,40.0000,56.0000,0.0000,0.0000,40.0000,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1994-12,36.0000,36.0000,0.0000,36.0000,,,,22.0000,14.0000,22.0000,14.0000,0.0000,0.0000,22.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1995-01,1430.0000,1430.0000,0.0000,13.0000,,,,1.0000,12.0000,1.0000,12.0000,0.0000,0.0000,1.0000,12.0000,609.0000,609.0000,0.0000,0.0000,808.0000,808.0000,0.0000,0.0000
1995-02,1000.0000,1000.0000,0.0000,16.0000,,,,2.0000,14.0000,2.0000,14.0000,0.0000,0.0000,2.0000,14.0000,423.0000,423.0000,0.0000,0.0000,561.0000,561.0000,0.0000,0.0000
1995-03,827.0000,827.0000,0.0000,51.0000,,,,25.0000,26.0000,25.0000,26.0000,0.0000,0.0000,25.0000,26.0000,334.0000,334.0000,0.0000,0.0000,442.0000,442.0000,0.0000,0.0000
1995-04,1927.0000,1935.7000,0.0000,434.0000,,,,145.0000,289.0000,153.7000,289.0000,0.0000,0.0000,145.0000,289.0000,376.0000,376.0000,0.0000,0.0000,1117.0000,1117.0000,0.0000,0.0000
1995-05,5834.9999,5834.9999,0.0000,3870.0000,,,,2311.0000,1559.0000,2311.0000,1559.0000,0.0000,0.0000,2311.0000,1559.0000,562.9999,562.9999,0.0000,0.0000,1402.0000,1402.0000,0.0000,0.0000
1995-06,9193.9998,9150.5659,43.4339,5484.9995,,,,3608.9998,1876.0000,3608.9995,1876.0000,.0002,0.0000,3608.9995,1876.0000,1287.0000,1243.5664,43.4336,0.0000,2422.0000,2422.0000,0.0000,0.0000
1995-07,9869.0002,9779.7432,89.2572,4523.0002,,,,3263.0000,1260.0000,3263.0002,1260.0000,0.0000,0.0000,3263.0002,1260.0000,1453.0000,1363.7427,89.2572,0.0000,3893.0002,3893.0002,0.0000,0.0000
1995-08,8974.0002,8743.5977,230.4024,3958.0001,,,,2883.0000,1075.0001,2883.0000,1075.0001,0.0000,0.0000,2883.0000,1075.0001,1850.0001,1619.5975,230.4024,0.0000,3166.0000,3166.0000,0.0000,0.0000
1995-09,4711.9998,4747.3732,0.0000,2761.9999,,,,2092.0000,669.9999,2092.0000,669.9999,0.0000,0.0000,2092.0000,669.9999,790.0000,812.8446,0.0000,0.0000,1159.9999,1172.5287,0.0000,0.0000
1995-10,2272.9999,2286.2209,0.0000,1704.9999,,,,1304.9999,400.0000,1304.9999,400.0000,0.0000,0.0000,1304.9999,400.0000,247.0000,254.0461,0.0000,0.0000,321.0000,327.1749,0.0000,0.0000
1995-11,33.0000,33.0000,0.0000,33.0000,,,,31.0000,2.0000,31.0000,2.0000,0.0000,0.0000,31.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1995-12,699.0000,699.0000,0.0000,24.0000,,,,22.0000,2.0000,22.0000,2.0000,0.0000,0.0000,22.0000,2.0000,290.0000,290.0000,0.0000,0.0000,385.0000,385.0000,0.0000,0.0000
1996-01,380.0000,380.0000,0.0000,3.0000,,,,1.0000,2.0000,1.0000,2.0000,0.0000,0.0000,1.0000,2.0000,162.0000,162.0000,0.0000,0.0000,215.0000,215.0000,0.0000,0.0000
1996-02,231.0000,231.0000,0.0000,3.0000,,,,1.0000,2.0000,1.0000,2.0000,0.0000,0.0000,1.0000,2.0000,98.0000,98.0000,0.0000,0.0000,130.0000,130.0000,0.0000,0.0000
1996-03,183.0000,183.0000,0.0000,25.0000,,,,23.0000,2.0000,23.0000,2.0000,0.0000,0.0000,23.0000,2.0000,68.0000,68.0000,0.0000,0.0000,90.0000,90.0000,0.0000,0.0000
1996-04,2592.0000,2592.0000,0.0000,476.0000,,,,304.0000,172.0000,304.0000,172.0000,0.0000,0.0000,304.0000,172.0000,349.0000,349.0000,0.0000,0.0000,1767.0000,1767.0000,0.0000,0.0000
1996-05,8644.0000,8676.4933,0.0000,4720.0000,,,,3140.0000,1580.0000,3140.0000,1580.0000,0.0000,0.0000,3140.0000,1580.0000,1127.0000,1159.4933,0.0000,0.0000,2797.0000,2797.0000,0.0000,0.0000
1996-06,9618.0000,9430.0371,187.9627,5334.9998,,,,3742.0000,1593.0000,3741.9998,1593.0000,.0002,0.0000,3741.9998,1593.0000,1605.0000,1417.0376,187.9624,0.0000,2678.0000,2677.9998,.0001,0.0000
1996-07,8858.9996,8715.3220,244.5464,4365.9998,,,,3243.9998,1122.0000,3243.9998,1122.0000,0.0000,0.0000,3243.9998,1122.0000,1862.9999,1618.4536,244.5464,0.0000,2630.0000,2730.8687,0.0000,0.0000
1996-08,7148.9998,7009.7786,210.2511,3357.0000,,,,2444.0000,913.0000,2444.0000,913.0000,0.0000,0.0000,2444.0000,913.0000,1570.0000,1359.7488,210.2511,0.0000,2221.9998,2293.0298,0.0000,0.0000
1996-09,3990.0000,4010.5698,.0000,2171.0000,,,,1642.0000,529.0000,1642.0000,529.0000,0.0000,0.0000,1642.0000,529.0000,708.0000,728.5698,0.0000,0.0000,1111.0000,1111.0000,.0000,0.0000
1996-10,1843.0000,1843.0000,0.0000,1132.0000,,,,800.0000,332.0000,800.0000,332.0000,0.0000,0.0000,800.0000,332.0000,306.0000,306.0000,0.0000,0.0000,405.0000,405.0000,0.0000,0.0000
1996-11,37.0000,37.0000,0.0000,37.0000,,,,37.0000,0.0000,37.0000,0.0000,0.0000,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1996-12,797.0000,797.0000,0.0000,22.0000,,,,22.0000,0.0000,22.0000,0.0000,0.0000,0.0000,22.0000,0.0000,333.0000,333.0000,0.0000,0.0000,442.0000,442.0000,0.0000,0.0000
1997-01,389.0000,389.0000,0.0000,12.0000,,,,12.0000,0.0000,12.0000,0.0000,0.0000,0.0000,12.0000,0.0000,162.0000,162.0000,0.0000,0.0000,215.0000,215.0000,0.0000,0.0000
1997-02,239.0000,239.0000,0.0000,11.0000,,,,11.0000,0.0000,11.0000,0.0000,0.0000,0.0000,11.0000,0.0000,98.0000,98.0000,0.0000,0.0000,130.0000,130.0000,0.0000,0.0000
1997-03,28.0000,28.0000,0.0000,28.0000,,,,28.0000,0.0000,28.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1997-04,1616.0000,1616.0000,0.0000,174.0000,,,,73.0000,101.0000,73.0000,101.0000,0.0000,0.0000,73.0000,101.0000,349.0000,349.0000,0.0000,0.0000,1093.0000,1093.0000,0.0000,0.0000
1997-05,8176.0003,8202.7487,0.0000,4963.0002,,,,3026.0002,1937.0000,3026.0002,1937.0000,0.0000,0.0000,3026.0002,1937.0000,925.0001,951.7485,0.0000,0.0000,2288.0000,2288.0000,0.0000,0.0000
1997-06,10785.0000,10636.7939,148.2060,6097.0000,,,,3921.0000,2176.0000,3921.0000,2176.0000,0.0000,0.0000,3921.0000,2176.0000,1537.0000,1388.7939,148.2060,0.0000,3151.0000,3151.0000,0.0000,0.0000
1997-07,9114.0000,8968.1432,237.2779,5040.0000,,,,3617.0000,1423.0000,3617.0000,1423.0000,0.0000,0.0000,3617.0000,1423.0000,1687.0000,1449.7220,237.2779,0.0000,2387.0000,2478.4211,0.0000,0.0000
1997-08,7406.9999,7381.3157,88.5066,4053.9999,,,,2908.0000,1145.9999,2908.0000,1145.9999,0.0000,0.0000,2908.0000,1145.9999,1385.0000,1296.4934,88.5066,0.0000,1968.0000,2030.8224,0.0000,0.0000
1997-09,4946.0000,4969.9627,0.0000,2685.0000,,,,2118.0000,567.0000,2118.0000,567.0000,0.0000,0.0000,2118.0000,567.0000,832.0000,855.9627,0.0000,0.0000,1429.0000,1429.0000,0.0000,0.0000
1997-10,1761.9999,1767.7448,0.0000,1232.9999,,,,762.9999,470.0000,762.9999,470.0000,0.0000,0.0000,762.9999,470.0000,202.0000,207.7449,0.0000,0.0000,327.0000,327.0000,0.0000,0.0000
1997-11,55.0000,55.0000,0.0000,55.0000,,,,37.0000,18.0000,37.0000,18.0000,0.0000,0.0000,37.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1997-12,822.0000,822.0000,0.0000,47.0000,,,,29.0000,18.0000,29.0000,18.0000,0.0000,0.0000,29.0000,18.0000,333.0000,333.0000,0.0000,0.0000,442.0000,442.0000,0.0000,0.0000
1998-01,409.0000,409.0000,0.0000,32.0000,,,,14.0000,18.0000,14.0000,18.0000,0.0000,0.0000,14.0000,18.0000,162.0000,162.0000,0.0000,0.0000,215.0000,215.0000,0.0000,0.0000
1998-02,257.0000,257.0000,0.0000,29.0000,,,,12.0000,17.0000,12.0000,17.0000,0.0000,0.0000,12.0000,17.0000,98.0000,98.0000,0.0000,0.0000,130.0000,130.0000,0.0000,0.0000
1998-03,105.0000,105.0000,0.0000,47.0000,,,,29.0000,18.0000,29.0000,18.0000,0.0000,0.0000,29.0000,18.0000,25.0000,25.0000,0.0000,0.0000,33.0000,33.0000,0.0000,0.0000
1998-04,2532.0000,2546.7978,0.0000,378.0000,,,,170.0000,208.0000,180.2000,208.0000,0.0000,0.0000,170.0000,208.0000,349.0000,353.5978,0.0000,0.0000,1805.0000,1805.0000,0.0000,0.0000
1998-05,8229.0000,8259.9414,.0001,4500.0000,,,,2990.0000,1510.0000,2990.0000,1510.0000,0.0000,0.0000,2990.0000,1510.0000,1070.0000,1100.9414,0.0000,0.0000,2659.0000,2659.0000,.0001,0.0000
1998-06,9866.0000,9898.9656,0.0000,6281.0000,,,,3922.0000,2359.0000,3922.0000,2359.0000,0.0000,0.0000,3922.0000,2359.0000,1140.0000,1172.9656,0.0000,0.0000,2445.0000,2445.0000,0.0000,0.0000
1998-07,10846.0000,10617.0576,345.9193,5633.0000,,,,3769.0000,1864.0000,3769.0000,1864.0000,0.0000,0.0000,3769.0000,1864.0000,2163.0000,1817.0808,345.9193,0.0000,3050.0000,3166.9768,0.0000,0.0000
1998-08,9083.0001,8680.5768,484.0896,4522.4387,,,,3127.0000,1593.0000,2929.4387,1593.0000,197.5612,0.0000,2929.4387,1593.0000,1807.0001,1520.4716,286.5284,0.0000,2556.0000,2637.6665,0.0000,0.0000
1998-09,6064.0000,6096.5703,0.0000,3065.0000,,,,2264.0000,801.0000,2264.0000,801.0000,0.0000,0.0000,2264.0000,801.0000,1123.0000,1155.5703,0.0000,0.0000,1876.0000,1876.0000,0.0000,0.0000
1998-10,2256.0000,2264.0583,0.0000,1530.0000,,,,1088.0000,442.0000,1088.0000,442.0000,0.0000,0.0000,1088.0000,442.0000,282.0000,290.0583,0.0000,0.0000,444.0000,444.0000,0.0000,0.0000
1998-11,2900.0000,2900.0000,0.0000,900.0000,,,,600.0000,300.0000,600.0000,300.0000,0.0000,0.0000,600.0000,300.0000,600.0000,600.0000,0.0000,0.0000,1400.0000,1400.0000,0.0000,0.0000
1998-12,1459.0000,1459.0000,0.0000,45.0000,,,,27.0000,18.0000,27.0000,18.0000,0.0000,0.0000,27.0000,18.0000,608.0000,608.0000,0.0000,0.0000,806.0000,806.0000,0.0000,0.0000
1999-01,1449.0000,1449.0000,0.0000,32.0000,,,,14.0000,18.0000,14.0000,18.0000,0.0000,0.0000,14.0000,18.0000,609.0000,609.0000,0.0000,0.0000,808.0000,808.0000,0.0000,0.0000
1999-02,157.0000,157.0000,0.0000,29.0000,,,,12.0000,17.0000,12.0000,17.0000,0.0000,0.0000,12.0000,17.0000,55.0000,55.0000,0.0000,0.0000,73.0000,73.0000,0.0000,0.0000
1999-03,1145.0000,1145.0000,0.0000,69.0000,,,,29.0000,40.0000,29.0000,40.0000,0.0000,0.0000,29.0000,40.0000,437.0000,437.0000,0.0000,0.0000,639.0000,639.0000,0.0000,0.0000
1999-04,1156.0000,1156.0000,0.0000,232.0000,,,,73.0000,159.0000,73.0000,159.0000,0.0000,0.0000,73.0000,159.0000,346.0000,346.0000,0.0000,0.0000,578.0000,578.0000,0.0000,0.0000
1999-05,7663.9997,7685.5045,0.0000,4549.9998,,,,2958.9998,1591.0000,2958.9998,1591.0000,0.0000,0.0000,2958.9998,1591.0000,746.9999,768.5048,0.0000,0.0000,2367.0000,2367.0000,0.0000,0.0000
1999-06,9857.9999,9760.2780,97.7220,5905.9999,,,,3960.9998,1945.0001,3960.9998,1945.0001,0.0000,0.0000,3960.9998,1945.0001,1483.0000,1385.2781,97.7220,0.0000,2469.0000,2469.0000,0.0000,0.0000
1999-07,10483.0000,10211.9865,390.1512,5188.0000,,,,3819.0000,1369.0000,3819.0000,1369.0000,0.0000,0.0000,3819.0000,1369.0000,2191.9998,1801.8488,390.1512,0.0000,3103.0002,3222.1377,0.0000,0.0000
1999-08,7784.0000,7548.3895,308.3153,3925.0000,,,,2669.0000,1256.0000,2669.0000,1256.0000,0.0000,0.0000,2669.0000,1256.0000,1590.0000,1281.6847,308.3153,0.0000,2269.0000,2341.7048,0.0000,0.0000
1999-09,5176.0000,5218.0031,0.0000,2994.0000,,,,2185.0000,809.0000,2185.0000,809.0000,0.0000,0.0000,2185.0000,809.0000,878.0000,903.4857,0.0000,0.0000,1304.0000,1320.5173,0.0000,0.0000
1999-10,3869.9999,3883.8416,.0000,2625.0000,,,,1875.0000,750.0000,1875.0000,750.0000,0.0000,0.0000,1875.0000,750.0000,482.0000,495.8417,0.0000,0.0000,762.9999,762.9999,.0000,0.0000
1999-11,8850.0001,7678.0808,1171.9194,2800.0000,,,,1900.0000,900.0000,1900.0000,900.0000,0.0000,0.0000,1900.0000,900.0000,1750.0001,867.7400,882.2601,0.0000,4300.0000,4010.3408,289.6593,0.0000
1999-12,1443.0000,1443.0000,0.0000,29.0000,,,,25.0000,4.0000,25.0000,4.0000,0.0000,0.0000,25.0000,4.0000,608.0000,608.0000,0.0000,0.0000,806.0000,806.0000,0.0000,0.0000
2000-01,1423.0000,1423.0000,0.0000,6.0000,,,,2.0000,4.0000,2.0000,4.0000,0.0000,0.0000,2.0000,4.0000,609.0000,609.0000,0.0000,0.0000,808.0000,808.0000,0.0000,0.0000
2000-02,1016.0000,1016.0000,0.0000,32.0000,,,,28.0000,4.0000,28.0000,4.0000,0.0000,0.0000,28.0000,4.0000,423.0000,423.0000,0.0000,0.0000,561.0000,561.0000,0.0000,0.0000
2000-03,1856.0000,1856.0000,0.0000,59.0000,,,,31.0000,28.0000,31.0000,28.0000,0.0000,0.0000,31.0000,28.0000,437.0000,437.0000,0.0000,0.0000,1360.0000,1360.0000,0.0000,0.0000
2000-04,4447.0000,4484.8022,0.0000,773.0000,,,,315.0000,458.0000,333.9000,458.0000,0.0000,0.0000,315.0000,458.0000,657.0000,675.9022,0.0000,0.0000,3017.0000,3017.0000,0.0000,0.0000
2000-05,9776.9998,9813.9076,.0001,5330.0000,,,,3550.0000,1780.0000,3550.0000,1780.0000,0.0000,0.0000,3550.0000,1780.0000,1273.0000,1309.9078,0.0000,0.0000,3173.9998,3173.9998,.0001,0.0000
