"Date","58_AGG_IrrigDemand","58_AGG_IrrigSupply","58_AGG_IrrigShortage","58_AGG_IrrigSupDirectFlow","58_AGG_MunDemand","58_AGG_MunSupply","58_AGG_MunShortage","5800583_D_IrrigDemand","5800583_D_IrrigSupply","5800583_D_IrrigShortage","5800583_D_IrrigSupDirectFlow","58_ADY001_IrrigDemand","58_ADY002_IrrigDemand","58_ADY003_IrrigDemand","58_ADY004_IrrigDemand","58_ADY005_IrrigDemand","58_ADY006_IrrigDemand","58_ADY007_IrrigDemand","58_ADY008_IrrigDemand","58_ADY001_IrrigSupply","58_ADY002_IrrigSupply","58_ADY003_IrrigSupply","58_ADY004_IrrigSupply","58_ADY005_IrrigSupply","58_ADY006_IrrigSupply","58_ADY007_IrrigSupply","58_ADY008_IrrigSupply","58_ADY001_IrrigShortage","58_ADY002_IrrigShortage","58_ADY003_IrrigShortage","58_ADY004_IrrigShortage","58_ADY005_IrrigShortage","58_ADY006_IrrigShortage","58_ADY007_IrrigShortage","58_ADY008_IrrigShortage","58_ADY001_IrrigSupDirectFlow","58_ADY002_IrrigSupDirectFlow","58_ADY003_IrrigSupDirectFlow","58_ADY004_IrrigSupDirectFlow","58_ADY005_IrrigSupDirectFlow","58_ADY006_IrrigSupDirectFlow","58_ADY007_IrrigSupDirectFlow","58_ADY008_IrrigSupDirectFlow","5800649_D_IrrigDemand","5800649_D_IrrigSupply","5800649_D_IrrigShortage","5800649_D_IrrigSupDirectFlow","5800847_D_IrrigDemand","5800847_D_IrrigSupply","5800847_D_IrrigShortage","5800847_D_IrrigSupDirectFlow","5804685_D_IrrigDemand","5804685_D_IrrigSupply","5804685_D_IrrigShortage","5804685_D_IrrigSupDirectFlow","5800895_D_IrrigDemand","5800895_D_IrrigSupply","5800895_D_IrrigShortage","5800895_D_IrrigSupDirectFlow","5800915_D_IrrigDemand","5800915_D_IrrigSupply","5800915_D_IrrigShortage","5800915_D_IrrigSupDirectFlow","5800943_D_IrrigDemand","5800943_D_IrrigSupply","5800943_D_IrrigShortage","5800943_D_IrrigSupDirectFlow","58_AMY001_MunDemand","58_AMY001_MunSupply","58_AMY001_MunShortage","5801869_MunDemand","5801869_MunSupply","5801869_MunShortage","5801919_MunDemand","5801919_MunSupply","5801919_MunShortage","5805059_D_MunDemand","5805059_D_MunSupply","5805059_D_MunShortage","5805066_MunDemand","5805066_MunSupply","5805066_MunShortage","5801583_MunDemand","5801583_MunSupply","5801583_MunShortage","5805055_MunDemand","5805055_MunSupply","5805055_MunShortage"
"1974-12",8,8,0,8,99,99,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-01",12,12,0,12,102,102,0,0,0,0,0,0,0,1,0,10,0,0,1,0,0,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-02",18,18,0,18,91,91,0,0,0,0,0,0,0,1,0,12,0,0,5,0,0,1,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-03",15,15,0,15,107,107,0,0,0,0,0,0,0,1,0,11,0,0,3,0,0,1,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-04",152,152,0,152,99,99,0,0,0,0,0,0,0,38,6,79,0,9,20,0,0,38,6,79,0,9,20,0,0,0,0,0,0,0,0,0,0,38,6,79,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-05",4887,4907.6039,0,4887,102,102,0,86,86,0,86,250,544,686,335,788,425,783.0001,621,250,544,686,335.1,788,427.6029,790.1138,621.0292,0,0,0,0,0,0,0,0,250,544,686,335,788,425,783.0001,621,67,67,0,67,36,36,0,36,148,156.3612,0,148,45,45,0,45,33,33,0,33,40,42.3968,0,40,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-06",15025.9999,15043.4189,2e-04,15025.9997,105,105,0,133,133,0,133,1084,1675,2385,1620,1841,756.9999,1392,1537,1084,1675,2384.9998,1620,1841,761.6464,1395.9523,1537.0527,0,0,2e-04,0,0,0,0,0,1084,1675,2384.9998,1620,1841,756.9999,1392,1537,496,496,0,496,155,155,0,155,1208,1208,0,1208,300,300,0,300,300,300,0,300,143,151.7677,0,143,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-07",16485.0002,16485.1341,0,16485.0004,172,172,0,173,173,0,173,1057,1528.0001,2023,1525,2243.0002,800,1467.9999,1145.9999,1057.0001,1528.0001,2023,1525.0001,2243.0002,800.0001,1468.0503,1146.0499,0,0,0,0,0,0,0,0,1057.0001,1528.0001,2023,1525.0001,2243.0002,800,1467.9999,1145.9999,1178,1178,0,1178,119,119,0,119,1600,1600,0,1600,956,956,0,956,350,350,0,350,319,319.0332,0,319,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-08",6427.0001,6588.3492,0,6427.0001,133,133,0,26,26,0,26,386,529,555.0001,332,776,468,863,565,386,529,588.3001,351.72,802.7129,484.2054,880.3566,598.89,0,0,0,0,0,0,0,0,386,529,555.0001,332,776,468,863,565,315,315,0,315,38,40.48,0,38,1052,1052,0,1052,220,220,0,220,107,107,0,107,195,206.6842,0,195,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-09",4898,4943.5786,88.8485,4610.2838,120,120,0,33,33,0,33,206,353,478,287,612,405,745,477,206,374.38,506.8801,304.02,644.562,407.4804,747.1128,505.4118,0,0,0,0,0,0,0,0,206,353,478,287,612,405,745,477,245,245,0,245,23,24.58,0,23,687,687,0,533.2837,113,113,0,113,100,100,0,100,134,45.1515,88.8485,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-10",1533,1552.24,0,1533,117,117,0,0,0,0,0,88,151,138,234,173,117,217,155,88,151,146.48,234,182.4334,117.7268,217.5896,155.008,0,0,0,0,0,0,0,0,88,151,138,234,173,117,217,155,65,65,0,65,5,5,0,5,55,55,0,55,50,50,0,50,13,13,0,13,72,72.0022,0,72,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-11",25,25,0,25,95,95,0,0,0,0,0,2,4,0,0,12,0,0,7,2,4,0,0,12,0,0,7,0,0,0,0,0,0,0,0,2,4,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-12",15,15,0,15,99,99,0,0,0,0,0,1,6,0,0,6,0,0,2,1,6,0,0,6,0,0,2,0,0,0,0,0,0,0,0,1,6,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976-01",18,18,0,18,102,102,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976-02",21,21,0,21,91,91,0,0,0,0,0,0,4,0,0,12,0,0,5,0,4,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976-03",20,20,0,20,107,107,0,0,0,0,0,1,6,0,0,11,0,0,2,1,6,0,0,11,0,0,2,0,0,0,0,0,0,0,0,1,6,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976-04",871,875.8223,0,871,99,99,0,0,0,0,0,22,130,110,52,194,73,137,149,23.12,130,110,54.92,194,73.4369,137.3403,149.0051,0,0,0,0,0,0,0,0,22,130,110,52,194,73,137,149,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976-05",5792,5812.8756,0,5792,102,102,0,50,50,0,50,331,870,748,374,873,463,852,679,331,870.0001,748,374,873,465.8254,854.421,679.032,0,0,0,0,0,0,0,0,331,870.0001,748,374,873,463,852,679,102,102,0,102,54,54,0,54,222,234.0814,0,222,65,65,0,65,47,47,0,47,62,65.5157,0,62,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976-06",14605.9997,14614.8168,0,14605.9997,105,105,0,110,110,0,110,753,1489,2304,1609,2110.9998,722.9999,1364,1471,753.0001,1489,2304,1609,2110.9998,727.4178,1368.3265,1471.0505,0,0,0,0,0,0,0,0,753.0001,1489,2304,1609,2110.9998,722.9999,1364,1471,475,475,0,475,196,196,0,196,1152,1152,0,1152,290,290,0,290,300,300,0,300,259,259.0221,0,259,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976-07",14421.0002,14475.261,0,12548.8111,172,172,0,89,89,0,89,725.0001,1373,1930,1025,1329,818,1507,1246,725.0001,1373,1930,1025,1373.884,822.9996,1511.2784,1246.0577,0,0,0,0,0,0,0,0,725.0001,1373,1930,1025,1328.9999,818,1507,1246,618,618,0,618,97,97,0,97,1974.0001,1974.0001,0,101.8112,956,956,0,956,338,338,0,338,396,396.041,0,396,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976-08",5810,5785.8528,161,5114.1009,133,133,0,26,26,0,26,192,662,502,300,678,423,780,510.0001,192,662,531.92,318,714.4495,425.5804,782.212,540.5909,0,0,0,0,0,0,0,0,192,662,502.0001,300,678,423,780,510.0001,250,265,0,250,35,37.1,0,35,791.9999,791.9999,0,365.1008,220,220,0,220,171,171,0,171,269,108,161,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976-09",3716.0001,3698.8982,125.9852,3455.8266,120,120,0,24,24,0,24,92,270,365,218,482,308,568,367,97.32,286.2,386.9,231.28,507.6074,309.8761,569.6061,388.8138,0,0,0,0,0,0,0,0,92,270,365,218,482,308,568,367,179,179,0,179,18,19.28,0,18,503.0001,503.0001,0,404.8265,83,83,0,83,77,77,0,77,162,36.0148,125.9852,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976-10",1059,1058.9195,21,998,117,117,0,3,3,0,3,28,124,115,70,143,97,178,128,29.88,124,121.9,73.2,150.8284,97.6043,178.5001,128.0067,0,0,0,0,0,0,0,0,28,124,115,70,143,97,178,128,61,61,0,61,5,5,0,5,40,40,0,0,33,33,0,33,13,13,0,13,21,0,21,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976-11",32,32,0,32,95,95,0,0,0,0,0,0,15,0,0,16,0,0,1,0,15,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976-12",20,20,0,20,99,99,0,0,0,0,0,0,6,0,0,13,0,0,1,0,6,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-01",22,22,0,22,102,102,0,0,0,0,0,0,5,0,0,17,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-02",24,24,0,24,91,91,0,0,0,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-03",24,24,0,24,107,107,0,0,0,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-04",1174,1181.1335,0,1174,99,99,0,0,0,0,0,30,173,148,70,259,100,183,200,31.8,173,148,74.2,259,100.6124,183.5142,200.0069,0,0,0,0,0,0,0,0,30,173,148,70,259,100,183,200,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-05",8097.0002,8117.1962,0,7929.9177,102,102,0,217,217,0,217,307,790,863,494,1428,520.0001,1447.0001,765,307,790,863,494,1428,523.1848,1447.0367,765.036,0,0,0,0,0,0,0,0,307,790,863,494,1428,520.0001,1447.0001,765,373,373,0,373,238,238,0,238,303,319.925,0,135.9176,90,90,0,90,96,96,0,96,166,166.0137,0,166,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-06",17505.9999,17508.1428,120.4655,16286.4991,105,105,0,160,160,0,160,982,1660.0001,1979,1439,2208,948,1744.9999,1937,982.0001,1590.3129,1979,1439,2208,953.7959,1847.2858,1937.0665,0,69.6871,0,0,0,0,0,0,982.0001,1590.3129,1979,1439,2208,948,1744.9999,1937,825,825,0,825,361,310.2217,50.7783,310.2217,2003.9999,2003.9999,1e-04,904.9645,500,500,0,500,520,520,0,520,238,252.46,0,238,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-07",11151.0002,10827.1139,464.8935,9255.1255,172,172,0,78,78,0,78,624.9999,1066,1232,816,1113.0001,712,1307.9999,1098.0001,625,1038.1254,1232,816,1172.7208,716.3708,1384.8657,1098.05,0,27.8746,0,0,0,0,0,0,625,1038.1254,1232,816,1113.0001,712,1307.9999,1098.0001,518,518,0,518,83,83,0,83,1656.0001,1406.6053,249.3946,0,346,346,0,346,288,288,0,288,212,24.3757,187.6243,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-08",4279,3945.6132,472.9554,3520.1588,133,133,0,66,66,0,66,100,290,392,235,537,330,608,445,104,307.4,415.32,249.1,565.5497,332.0211,643.8342,445.0236,0,0,0,0,0,0,0,0,100,290,392,235,537,330,608,445,212,224.52,0,212,30,31.8,0,30,671.0001,351.0446,319.9554,65.1588,146,146,0,146,64,64,0,64,153,0,153,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-09",4629.0001,4183.9428,586.4558,3820.0001,120,120,0,107,107,0,107,110,328,443,265,575,375,690,443,116.6,347.88,469.78,280.9,605.7609,377.2967,700.8291,469.7719,0,0,0,0,0,0,0,0,110,328,443.0001,265,575,375,690,443,245,245,0,245,23,24.58,0,23,687,222.5441,464.4558,0,116,116,0,116,100,100,0,100,122,0,122,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-10",1818,1844.612,0,1818,117,117,0,49,49,0,49,49,261,155,92,193,130,240,172,49,261,164.3,97.32,203.5033,130.7962,240.6806,172.0089,0,0,0,0,0,0,0,0,49,261,155,92,193,130,240,172,143,143,0,143,5,5,0,5,77,77,0,77,67,67,0,67,147,147,0,147,38,38.003,0,38,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-11",35,35,0,35,95,95,0,0,0,0,0,0,9,0,0,16,0,0,10,0,9,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977-12",23,23,0,23,99,99,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978-01",27,27,0,27,102,102,0,0,0,0,0,0,0,0,0,17,0,0,10,0,0,0,0,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978-02",26,26,0,26,91,91,0,0,0,0,0,0,6,0,0,11,0,0,9,0,6,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978-03",26,26,0,26,107,107,0,0,0,0,0,0,1,2,0,6,0,0,17,0,1,2,0,6,0,0,17,0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978-04",1028,1032.9551,0,1027.9999,99,99,0,0,0,0,0,22,127,294,50,188,72,132,143,23.12,127,293.9999,53,188,72.4512,132.3791,143.0049,0,0,0,0,0,0,0,0,22,127,293.9999,50,188,72,132,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978-05",5859.0001,5872.4014,0,5859.0001,102,102,0,50,50,0,50,287,687,851,385,917,488,900,717,287,687,851,385.1,917,490.9785,902.4974,717.0338,0,0,0,0,0,0,0,0,287,687,851,385,917,488,900,717,106,106,0,106,57,57,0,57,232,235.8969,0,232,70,70,0,70,47,47,0,47,65,68.8947,0,65,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978-06",17097.0001,17112.8144,2e-04,17096.9999,105,105,0,288,288,0,288,918,1763,2428,1623,2058,883,1627,1800,918,1763.0001,2427.9998,1623,2058,888.3977,1631.6188,1800.0618,0,0,2e-04,0,0,0,0,0,918,1763.0001,2427.9998,1623,2058,883,1627,1799.9999,692,692,0,692,276,276,0,276,1688.0001,1688.0001,0,1688.0001,433,433,0,433,420,420,0,420,200,205.7362,0,200,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978-07",16254.9997,16255.2054,1e-04,16254.9998,172,172,0,83,83,0,83,665,1594,2042.9999,1207,1911,1432.9999,1850.0001,1259,665.0001,1594,2042.9999,1207,1911,1432.9999,1850.0532,1259.053,0,0,0,0,0,0,0,0,665.0001,1594,2042.9999,1207,1911,1432.9999,1850.0002,1259,1174,1173.9999,1e-04,1173.9999,148,148,0,148,1714.9999,1714.9999,0,1714.9999,653,653,0,653,300,300,0,300,220,220.0997,0,220,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978-08",7117.0001,7281.0707,1.8855,7115.0001,133,133,0,26,26,0,26,225,613.0001,585,332,723,452,833,545.0001,225,613.0001,590.1,344.72,761.8568,477.5461,882.0229,577.6903,0,0,0,0,0,0,0,0,225,613.0001,585,332,723,452,833,545.0001,639,639,0,639,37,39.02,0,37,1589,1589,0,1589,222,222,0,222,84,84,0,84,212,210.1145,1.8855,210,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978-09",4881.9998,4911.0954,152,4038.8542,120,120,0,17,17,0,17,107,318,432,261,542.9999,365,669.9999,427,113.22,337.28,457.72,275.06,572.2274,385.7823,709.2731,452.4127,0,0,0,0,0,0,0,0,107,318,432,261,542.9999,365,669.9999,427,226,226,0,226,22,23.12,0,22,1146,1146,0,454.8543,104,104,0,104,92,92,0,92,152,0,152,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978-10",2245,2248.7742,51.9959,2193,117,117,0,8,8,0,8,73,200,185,110,232,157,288,208,73,200,196.1,116.6,244.233,165.7495,305.0768,208.0108,0,0,0,0,0,0,0,0,73,200,185,110,232,157,288,208,124,124,0,124,7,7,0,7,421,421,0,421,83,83,0,83,38,38,0,38,111,59.0041,51.9959,59,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978-11",30,30,0,30,95,95,0,0,0,0,0,0,4,0,0,12,0,0,14,0,4,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978-12",21,21,0,21,99,99,0,0,0,0,0,0,6,0,0,6,0,0,9,0,6,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979-01",24,24,0,24,102,102,0,0,0,0,0,0,5,0,0,10,0,0,9,0,5,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979-02",26,26,0,26,91,91,0,0,0,0,0,0,6,0,0,11,0,0,9,0,6,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979-03",27,27,0,27,107,107,0,0,0,0,0,0,6,0,0,11,0,0,10,0,6,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979-04",602,613.2631,0,602,99,99,0,0,0,0,0,15,90,75,37,135,52,95,103,15.9,90,75,39.02,135,54.771,100.5686,103.0035,0,0,0,0,0,0,0,0,15,90,75,37,135,52,95,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979-05",5220.0001,5306.8748,0,5220,102,102,0,50,50,0,50,285,576,725.0001,354,844,450,827,658,285,576,725.0001,354,844,475.622,875.2807,658.031,0,0,0,0,0,0,0,0,285,576,725.0001,354,844,450,827,658,83,83,0,83,43,43,0,43,180,189.945,0,180,55,55,0,55,40,40,0,40,50,52.996,0,50,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979-06",15679,15768.941,0,15679,105,105,0,258,258,0,258,932,1503,1794,1354,1998,858,1580,1749,932,1503,1794,1354,1998,907.0424,1609.7535,1749.0601,0,0,0,0,0,0,0,0,932,1503,1794,1354,1998,858,1580,1749,638,638,0,638,191,191,0,191,1556,1556,0,1556,683,683,0,683,400,400,0,400,185,196.085,0,185,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979-07",14725.0001,14775.056,0,14725.0001,172,172,0,89,89,0,89,710.0001,1209,1395,1149,1743,807,1483,1254,710.0001,1209,1395,1149,1743,852.759,1487.201,1254.0568,0,0,0,0,0,0,0,0,710.0001,1209,1395,1149,1743,807,1483,1254,1125,1125,0,1125,349,349,0,349,1889,1889,0,1889,756,756,0,756,447,447,0,447,320,320.0391,0,320,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979-08",6454,6459.6704,108.1573,6315,133,133,0,22,22,0,22,220,509,455,307,617.0001,383,707,463,220,509,482.3,307,649.8295,404.997,709.0097,490.9715,0,0,0,0,0,0,0,0,220,509,455,307,617.0001,383,707,463,844,844,0,844,32,33.72,0,32,1164,1164,0,1164,492,492,0,492,72,72,0,72,167,58.8427,108.1573,28,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979-09",5694.0001,5721.0756,158.0561,4770.3097,120,120,0,21,21,0,21,135,402,545.0001,325,710,460,846.9999,547,143.1,425.92,577.7001,344.5,747.983,486.1914,849.4067,579.6105,0,0,0,0,0,0,0,0,135,402.0001,545.0001,325,710,460,846.9999,547,317,317,0,317,32,33.72,0,32,889,889,0,123.3657,175,174.9439,0.0561,174.9439,131,131,0,131,158,0,158,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979-10",1659,1687.0592,0,1659,117,117,0,8,8,0,8,35,260,143,117,178,120,222,205,37.1,260,151.78,117,187.7008,126.8325,222.6343,205.0083,0,0,0,0,0,0,0,0,35,260,143,117,178,120,222,205,150,150,0,150,5,5,0,5,83,83,0,83,67,67,0,67,25,25,0,25,41,41.0032,0,41,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979-11",35,35,0,35,95,95,0,0,0,0,0,0,9,0,0,16,0,0,10,0,9,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979-12",23,23,0,23,99,99,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
